"corp_name","report_period","营业总收入"
"福建省闽发铝业股份有限公司",2011-09-30,495877721.02
"福建省闽发铝业股份有限公司",2011-12-31,711325502.97
"福建省闽发铝业股份有限公司",2012-03-31,175179500.33
"福建省闽发铝业股份有限公司",2012-06-30,433476617.61
"福建省闽发铝业股份有限公司",2012-09-30,709058995.36
"福建省闽发铝业股份有限公司",2012-12-31,1032050834.66
"福建省闽发铝业股份有限公司",2013-03-31,243866998.65
"福建省闽发铝业股份有限公司",2013-06-30,496581686.84
"福建省闽发铝业股份有限公司",2013-09-30,818587330.08
"福建省闽发铝业股份有限公司",2013-12-31,1156219909.21
"福建省闽发铝业股份有限公司",2014-03-31,231344349.23
"福建省闽发铝业股份有限公司",2014-06-30,530891731.83
"福建省闽发铝业股份有限公司",2014-09-30,912535730.34
"福建省闽发铝业股份有限公司",2014-12-31,1316865629.54
"福建省闽发铝业股份有限公司",2015-03-31,235217713.62
"福建省闽发铝业股份有限公司",2015-06-30,520000997.46
"福建省闽发铝业股份有限公司",2015-09-30,840674754.91
"福建省闽发铝业股份有限公司",2015-12-31,1143636580.75
"福建省闽发铝业股份有限公司",2016-03-31,209504593.43
"福建省闽发铝业股份有限公司",2016-06-30,457975482.12
"福建省闽发铝业股份有限公司",2016-09-30,735199171.59
"福建省闽发铝业股份有限公司",2016-12-31,1042196843.24
"福建省闽发铝业股份有限公司",2017-03-31,217581988.05
"山东宏创铝业控股股份有限公司",2010-03-31,221819662.26
"山东宏创铝业控股股份有限公司",2010-06-30,508636908.4
"山东宏创铝业控股股份有限公司",2010-09-30,750227037.19
"山东宏创铝业控股股份有限公司",2010-12-31,1021885615.05
"山东宏创铝业控股股份有限公司",2011-03-31,272551538.11
"山东宏创铝业控股股份有限公司",2011-06-30,807437431.37
"山东宏创铝业控股股份有限公司",2011-09-30,1363934225.19
"山东宏创铝业控股股份有限公司",2011-12-31,1791372430.55
"山东宏创铝业控股股份有限公司",2012-03-31,428386111.47
"山东宏创铝业控股股份有限公司",2012-06-30,990669992.17
"山东宏创铝业控股股份有限公司",2012-09-30,1519456109.64
"山东宏创铝业控股股份有限公司",2012-12-31,2058138787.46
"山东宏创铝业控股股份有限公司",2013-03-31,517210485.05
"山东宏创铝业控股股份有限公司",2013-06-30,1144962199.64
"山东宏创铝业控股股份有限公司",2013-09-30,1808015955.96
"山东宏创铝业控股股份有限公司",2013-12-31,2412688790.66
"山东宏创铝业控股股份有限公司",2014-03-31,568179350.01
"山东宏创铝业控股股份有限公司",2014-06-30,1185336744.4
"山东宏创铝业控股股份有限公司",2014-09-30,1759381713.19
"山东宏创铝业控股股份有限公司",2014-12-31,2039062154.6
"山东宏创铝业控股股份有限公司",2015-03-31,416974029.74
"山东宏创铝业控股股份有限公司",2015-06-30,892196580.09
"山东宏创铝业控股股份有限公司",2015-09-30,1190697337.8
"山东宏创铝业控股股份有限公司",2015-12-31,1528245617.4
"山东宏创铝业控股股份有限公司",2016-03-31,185066884.9
"山东宏创铝业控股股份有限公司",2016-06-30,421607619.04
"山东宏创铝业控股股份有限公司",2016-09-30,671214191.82
"山东宏创铝业控股股份有限公司",2016-12-31,977120506.01
"山东宏创铝业控股股份有限公司",2017-03-31,301334848.76
"焦作万方铝业股份有限公司",2010-03-31,1304686696.26
"焦作万方铝业股份有限公司",2010-06-30,2940800703.26
"焦作万方铝业股份有限公司",2010-09-30,4296612637.28
"焦作万方铝业股份有限公司",2010-12-31,5593970112.97
"焦作万方铝业股份有限公司",2011-03-31,1106313595.83
"焦作万方铝业股份有限公司",2011-06-30,2792428720.44
"焦作万方铝业股份有限公司",2011-09-30,4418102520.33
"焦作万方铝业股份有限公司",2011-12-31,5969513086.88
"焦作万方铝业股份有限公司",2012-03-31,1573732873.41
"焦作万方铝业股份有限公司",2012-06-30,3075784848.7
"焦作万方铝业股份有限公司",2012-09-30,4633581709.04
"焦作万方铝业股份有限公司",2012-12-31,6123802714.65
"焦作万方铝业股份有限公司",2013-03-31,1317240801.89
"焦作万方铝业股份有限公司",2013-06-30,2788290103.47
"焦作万方铝业股份有限公司",2013-09-30,4209231253.94
