"corp_name","report_period","营业总收入"
"山东汇丰石化集团有限公司",2016-06-30,8856122180.25
"山东汇丰石化集团有限公司",2016-09-30,13552750782.59
"山东汇丰石化集团有限公司",2016-12-31,18139015664.21
"山东万通石油化工集团有限公司",2010-12-31,8018558564.85
"山东万通石油化工集团有限公司",2011-12-31,11119481131.72
"山东万通石油化工集团有限公司",2012-12-31,14698931450.27
"山东万通石油化工集团有限公司",2013-06-30,6218710757.8
"山东万通石油化工集团有限公司",2013-12-31,9881397100
"山东万通石油化工集团有限公司",2014-12-31,11028701600
"山东万通石油化工集团有限公司",2015-12-31,13336153000
"山东万通石油化工集团有限公司",2016-03-31,3859616200
"山东万通石油化工集团有限公司",2016-09-30,11293121800
"山东万通石油化工集团有限公司",2016-12-31,18859331132.29
"山东富宇化工有限公司",2013-12-31,5733719400
"山东富宇化工有限公司",2014-12-31,8415331600
"山东富宇化工有限公司",2015-12-31,10124014600
"山东富宇化工有限公司",2016-09-30,8814267500
"山东富宇化工有限公司",2016-12-31,11916176971.36
"山东富宇化工有限公司",2017-03-31,3433765152.42
"山东垦利石化集团有限公司",2010-12-31,8103815005.24
"山东垦利石化集团有限公司",2011-09-30,6747604071.18
"山东垦利石化集团有限公司",2011-12-31,9056711385.79
"山东垦利石化集团有限公司",2012-03-31,2248097579.08
"山东垦利石化集团有限公司",2012-06-30,4494872778.1
"山东垦利石化集团有限公司",2012-09-30,7029511356.24
"山东垦利石化集团有限公司",2012-12-31,11686737805.24
"山东垦利石化集团有限公司",2013-03-31,3427944864.39
"山东垦利石化集团有限公司",2013-06-30,7203147502.61
"山东垦利石化集团有限公司",2013-09-30,12061233141.75
"山东垦利石化集团有限公司",2013-12-31,14740234800
"山东垦利石化集团有限公司",2014-03-31,4519410665.17
"山东垦利石化集团有限公司",2014-06-30,8817061150.51
"山东垦利石化集团有限公司",2014-09-30,12216654626.37
"山东垦利石化集团有限公司",2014-12-31,14468266312.55
"山东垦利石化集团有限公司",2015-03-31,4668905246.92
"山东垦利石化集团有限公司",2015-06-30,9518218280.47
"山东垦利石化集团有限公司",2015-09-30,13163858409.32
"山东垦利石化集团有限公司",2015-12-31,15781735499.99
"山东垦利石化集团有限公司",2016-03-31,4963421352.22
"山东垦利石化集团有限公司",2016-06-30,10044640576.14
"山东垦利石化集团有限公司",2016-09-30,13297731463.59
"山东垦利石化集团有限公司",2016-12-31,17455166247.86
"山东垦利石化集团有限公司",2017-03-31,5179428607.21
"山东齐成石油化工有限公司",2013-12-31,6287873500
"山东齐成石油化工有限公司",2014-12-31,8224351700
"山东齐成石油化工有限公司",2015-12-31,9741930800
"山东齐成石油化工有限公司",2016-03-31,2696263700
"山东齐成石油化工有限公司",2016-06-30,5913311587.52
"山东齐成石油化工有限公司",2016-12-31,13091060476.52
"山东寿光鲁清石化有限公司",2010-12-31,4037403117.38
"山东寿光鲁清石化有限公司",2011-06-30,2250688651.76
"山东寿光鲁清石化有限公司",2011-09-30,3553994853.27
