"corp_name","report_period","营业总收入"
"上海顺灏新材料科技股份有限公司",2014-06-30 08:00:00,1132256474.71
"上海顺灏新材料科技股份有限公司",2014-09-30 08:00:00,1611438531.93
"上海顺灏新材料科技股份有限公司",2014-12-31 08:00:00,1945252086.57
"上海顺灏新材料科技股份有限公司",2015-03-31 08:00:00,332281368.49
"上海顺灏新材料科技股份有限公司",2015-06-30 08:00:00,760026592.52
"上海顺灏新材料科技股份有限公司",2015-09-30 08:00:00,1181571677.04
"上海顺灏新材料科技股份有限公司",2015-12-31 08:00:00,1855764090.39
"上海顺灏新材料科技股份有限公司",2016-03-31 08:00:00,363940850.22
"上海顺灏新材料科技股份有限公司",2016-06-30 08:00:00,741319760.79
"上海顺灏新材料科技股份有限公司",2016-09-30 08:00:00,1140321250.37
"上海顺灏新材料科技股份有限公司",2016-12-31 08:00:00,1872486064.25
"上海顺灏新材料科技股份有限公司",2017-03-31 00:00:00,386843923.84
"上海海顺新型药用包装材料股份有限公司",2011-12-31 00:00:00,149003104.94
"上海海顺新型药用包装材料股份有限公司",2012-12-31 00:00:00,210237307.78
"上海海顺新型药用包装材料股份有限公司",2013-12-31 00:00:00,277366830.62
"上海海顺新型药用包装材料股份有限公司",2014-12-31 00:00:00,289849722.47
"上海海顺新型药用包装材料股份有限公司",2015-09-30 00:00:00,214991443.51
"上海海顺新型药用包装材料股份有限公司",2015-12-31 00:00:00,293978431.54
"上海海顺新型药用包装材料股份有限公司",2016-03-31 00:00:00,62646990.08
"上海海顺新型药用包装材料股份有限公司",2016-06-30 00:00:00,142793856.05
"上海海顺新型药用包装材料股份有限公司",2016-09-30 00:00:00,205283814.28
"上海海顺新型药用包装材料股份有限公司",2016-12-31 00:00:00,301275888.33
"上海海顺新型药用包装材料股份有限公司",2017-03-31 00:00:00,80733597.04
"苏州华源控股股份有限公司",2011-12-31 00:00:00,515641658.63
"苏州华源控股股份有限公司",2012-12-31 00:00:00,543134297.85
"苏州华源控股股份有限公司",2013-12-31 00:00:00,708373713.01
"苏州华源控股股份有限公司",2014-12-31 00:00:00,831898298.14
"苏州华源控股股份有限公司",2015-03-31 00:00:00,191025961.63
"苏州华源控股股份有限公司",2015-06-30 00:00:00,443326993.16
"苏州华源控股股份有限公司",2015-09-30 00:00:00,675961034.65
"苏州华源控股股份有限公司",2015-12-31 00:00:00,909795360.39
"苏州华源控股股份有限公司",2016-03-31 00:00:00,199839194.39
"苏州华源控股股份有限公司",2016-06-30 00:00:00,464803176.58
"苏州华源控股股份有限公司",2016-09-30 00:00:00,741407120.53
"苏州华源控股股份有限公司",2016-12-31 00:00:00,1006551361.02
"苏州华源控股股份有限公司",2017-03-31 00:00:00,256980106.04
"江苏双星彩塑新材料股份有限公司",2010-12-31 00:00:00,1454067491.41
"江苏双星彩塑新材料股份有限公司",2011-03-31 00:00:00,581712381.73
"江苏双星彩塑新材料股份有限公司",2011-06-30 00:00:00,1028234051.82
"江苏双星彩塑新材料股份有限公司",2011-09-30 00:00:00,1472120361.58
"江苏双星彩塑新材料股份有限公司",2011-12-31 00:00:00,1955922613.32
"江苏双星彩塑新材料股份有限公司",2012-03-31 00:00:00,512433061.7
"江苏双星彩塑新材料股份有限公司",2012-06-30 00:00:00,1082362479.75
"江苏双星彩塑新材料股份有限公司",2012-09-30 00:00:00,1624492046.93
"江苏双星彩塑新材料股份有限公司",2012-12-31 00:00:00,2104770874.97
"江苏双星彩塑新材料股份有限公司",2013-03-31 00:00:00,461468573.66
