"","corp_name","report_period","营业总收入"
"14857","河钢集团有限公司",2014-06-30 00:00:00,140636640329.25
"14858","河钢集团有限公司",2014-09-30 00:00:00,211726755097.77
"14859","河钢集团有限公司",2014-12-31 00:00:00,280615549367.28
"14860","河钢集团有限公司",2015-03-31 00:00:00,63679293343.18
"14861","河钢集团有限公司",2015-06-30 00:00:00,124515765527.35
"14862","河钢集团有限公司",2015-09-30 00:00:00,186072206881.76
"14863","河钢集团有限公司",2015-12-31 00:00:00,284468417459.19
"14864","河钢集团有限公司",2016-03-31 00:00:00,60223850403.28
"14865","河钢集团有限公司",2016-06-30 00:00:00,138164923422.24
"14866","河钢集团有限公司",2016-09-30 00:00:00,209232359281.45
"14867","河钢集团有限公司",2016-12-31 00:00:00,290771959378.67
"14868","河钢集团有限公司",2017-03-31 00:00:00,73813008716.93
"15557","唐山钢铁集团有限责任公司",2014-12-31 00:00:00,24655470300
"15558","唐山钢铁集团有限责任公司",2015-06-30 00:00:00,NA
"15588","唐山国丰钢铁有限公司",2010-06-30 00:00:00,14080298892.67
"15589","唐山国丰钢铁有限公司",2010-09-30 00:00:00,20479271991.36
"15590","唐山国丰钢铁有限公司",2010-12-31 00:00:00,27664418599.16
"15591","唐山国丰钢铁有限公司",2011-03-31 00:00:00,8269211805.15
"15592","唐山国丰钢铁有限公司",2011-06-30 00:00:00,16789387661.71
"15593","唐山国丰钢铁有限公司",2011-09-30 00:00:00,25322128015.19
"15594","唐山国丰钢铁有限公司",2011-12-31 00:00:00,32934783621
"15595","唐山国丰钢铁有限公司",2012-03-31 00:00:00,7187211235.83
"15596","唐山国丰钢铁有限公司",2012-06-30 00:00:00,14045345036.16
"15597","唐山国丰钢铁有限公司",2012-09-30 00:00:00,20000742063.04
"15598","唐山国丰钢铁有限公司",2012-12-31 00:00:00,26373338713
"15599","唐山国丰钢铁有限公司",2013-03-31 00:00:00,6651419877.86
"15600","唐山国丰钢铁有限公司",2013-06-30 00:00:00,12630887491.9
"15601","唐山国丰钢铁有限公司",2013-09-30 00:00:00,19096821266
"15602","唐山国丰钢铁有限公司",2013-12-31 00:00:00,25753311972.31
"15603","唐山国丰钢铁有限公司",2014-03-31 00:00:00,5762595784.69
"15604","唐山国丰钢铁有限公司",2014-06-30 00:00:00,11741774442.66
"15605","唐山国丰钢铁有限公司",2014-09-30 00:00:00,18034296542.37
"15606","唐山国丰钢铁有限公司",2014-12-31 00:00:00,24039933843.07
