指标名称,产量:空调:当月值,产量:家用电冰箱:当月值,产量:家用洗衣机:当月值,出口数量:洗碗机:当月值,出口数量:吸油烟机:当月值,产量:铜材:当月值,产量:氧化铝:当月值,产量:铝材:当月值,进口数量:未锻造的铜及铜材:当月值,价格:冷轧板卷:0.5mm:广州,含税价:镀锌薄板:0.5mm:北京,含税价:镀锌薄板:1mm:北京,期货结算价(活跃合约):焦煤,市场价:无烟煤(2号洗中块):全国,市场价:普通混煤(Q4500):全国,市场价:山西大混(Q5000):全国,进口数量:未锻造的铝及铝材:当月值,市场价:山西优混(Q5500):全国,市场价:大同混煤(Q5800):全国,煤炭运价(云洲船务报):印尼南加TABONEO锚地→连云港:5万-6万吨带吊杆和抓斗船舶,煤炭运价(云洲船务报):澳大利亚NEWCASTLE泊位→宁德:6万-7万吨不带吊杆和抓斗船舶,进口数量:废铜:当月值,平均价(不含税):铜精矿:20%:江西,居民消费水平:全体居民:农村居民,申万行业指数:白色家电,出口金额:中央空调:当月值,城市人均住宅建筑面积,库存:洗衣机:当月值,库存:冰箱:当月值,库存:家用空调:当月值,库存:滚筒洗衣机:当月值,库存:冰柜:当月值
2013-04-11,,,,,,,,,,5020.00 ,5180.00 ,4700.00 ,1214.00 ,,,,,,,,,,,,4467.02 ,,,,,,,
2013-04-12,,,,,,,,,,5020.00 ,,,1212.00 ,,,,,,,,,,,,4420.35 ,,,,,,,
2013-04-15,,,,,,,,,,5020.00 ,,,1181.00 ,,,,,,,,,,,,4451.75 ,,,,,,,
2013-04-16,,,,,,,,,,5020.00 ,,,1170.00 ,,,,,,,,,,,,4481.74 ,,,,,,,
2013-04-17,,,,,,,,,,5020.00 ,,,1163.00 ,,,,,,,,,,,,4546.32 ,,,,,,,
2013-04-18,,,,,,,,,,4950.00 ,5180.00 ,4690.00 ,1145.00 ,,,,,,,,,,,,4556.50 ,,,,,,,
2013-04-19,,,,,,,,,,4900.00 ,,,1158.00 ,,,,,,,,,,,,4637.75 ,,,,,,,
2013-04-22,,,,,,,,,,4900.00 ,,,1150.00 ,,,,,,,,,,,,4565.67 ,,,,,,,
2013-04-23,,,,,,,,,,4900.00 ,,,1139.00 ,,,,,,,,,,,,4425.54 ,,,,,,,
2013-04-24,,,,,,,,,,4860.00 ,,,1141.00 ,,,,,,,,,,,,4489.63 ,,,,,,,
2013-04-25,,,,,,,,,,4860.00 ,5180.00 ,4690.00 ,1142.00 ,,,,,,,,,,,,4467.54 ,,,,,,,
2013-04-26,,,,,,,,,,4860.00 ,,,1145.00 ,,,,,,,,,,,,4451.77 ,,,,,,,
2013-04-27,,,,,,,,,,4860.00 ,,,,,,,,,,,,,,,,,,,,,,
2013-04-28,,,,,,,,,,4860.00 ,,,,,,,,,,,,,,,,,,,,,,
2013-04-30,1592.10 ,964.50 ,584.10 ,24.97 ,56.91 ,116.70 ,349.40 ,325.70 ,295799.00 ,,,,,,,,64134.00 ,,,,,336634.00 ,,,,5.90 ,,319.80 ,252.60 ,668.50 ,115.10 ,40.70 
2013-05-02,,,,,,,,,,4860.00 ,,,1118.00 ,,,,,,,,,,,,4498.20 ,,,,,,,
2013-05-03,,,,,,,,,,4860.00 ,,,1129.00 ,,,,,,,,,,,,4583.41 ,,,,,,,
2013-05-06,,,,,,,,,,4850.00 ,,,1141.00 ,,,,,,,,,,,,4634.03 ,,,,,,,
2013-05-07,,,,,,,,,,4850.00 ,,,1138.00 ,,,,,,,,,,,,4616.61 ,,,,,,,
2013-05-08,,,,,,,,,,4850.00 ,,,1140.00 ,,,,,,,,,,,,4648.46 ,,,,,,,
2013-05-09,,,,,,,,,,4850.00 ,5180.00 ,4600.00 ,1143.00 ,,,,,,,,,,,,4586.75 ,,,,,,,
2013-05-10,,,,,,,,,,4850.00 ,,,1144.00 ,,,,,,,,,,,,4642.79 ,,,,,,,
2013-05-13,,,,,,,,,,4850.00 ,,,1172.00 ,,,,,,,,,,,,4582.84 ,,,,,,,
2013-05-14,,,,,,,,,,4850.00 ,,,1174.00 ,,,,,,,,,,,,4488.03 ,,,,,,,
2013-05-15,,,,,,,,,,4850.00 ,,,1164.00 ,,,,,,,,,,,,4514.92 ,,,,,,,
2013-05-16,,,,,,,,,,4850.00 ,5180.00 ,4580.00 ,1144.00 ,,,,,,,,,,,,4566.37 ,,,,,,,
2013-05-17,,,,,,,,,,4850.00 ,,,1154.00 ,,,,,,,,,,,,4605.96 ,,,,,,,
2013-05-20,,,,,,,,,,4850.00 ,,,1166.00 ,,,,,,,,,,,,4733.05 ,,,,,,,
2013-05-21,,,,,,,,,,4850.00 ,,,1160.00 ,,,,,,,,,,,,4775.58 ,,,,,,,
2013-05-22,,,,,,,,,,4850.00 ,,,1167.00 ,,,,,,,,,,,,4747.51 ,,,,,,,
2013-05-23,,,,,,,,,,4850.00 ,5180.00 ,4550.00 ,1156.00 ,,,,,,,,,,,,4664.37 ,,,,,,,
2013-05-24,,,,,,,,,,4850.00 ,,,1151.00 ,,,,,,,,,,,,4689.25 ,,,,,,,
2013-05-27,,,,,,,,,,4830.00 ,,,1134.00 ,,,,,,,,,,,,4686.15 ,,,,,,,
2013-05-28,,,,,,,,,,4830.00 ,,,1124.00 ,,,,,,,,,,,,4728.01 ,,,,,,,
2013-05-29,,,,,,,,,,4830.00 ,,,1121.00 ,,,,,,,,,,,,4715.73 ,,,,,,,
2013-05-30,,,,,,,,,,4830.00 ,5180.00 ,4520.00 ,1107.00 ,,,,,,,,,,,,4672.26 ,,,,,,,
2013-05-31,1532.62 ,981.73 ,567.15 ,27.42 ,60.23 ,122.33 ,371.73 ,328.55 ,358672.00 ,4830.00 ,,,1102.00 ,,,,72662.00 ,,,,,362351.00 ,,,4661.86 ,6.10 ,,319.70 ,262.70 ,640.90 ,113.70 ,35.30 
2013-06-03,,,,,,,,,,4830.00 ,,,1093.00 ,,,,,,,,,,,,4668.66 ,,,,,,,
2013-06-04,,,,,,,,,,4830.00 ,,,1096.00 ,,,,,,,,,,,,4589.43 ,,,,,,,
2013-06-05,,,,,,,,,,4830.00 ,,,1100.00 ,,,,,,,,,,,,4587.63 ,,,,,,,
2013-06-06,,,,,,,,,,4830.00 ,5180.00 ,4500.00 ,1067.00 ,,,,,,,,,,,,4521.49 ,,,,,,,
2013-06-07,,,,,,,,,,4830.00 ,,,1043.00 ,,,,,,,,,,,,4439.63 ,,,,,,,
2013-06-08,,,,,,,,,,4830.00 ,,,,,,,,,,,,,,,,,,,,,,
2013-06-09,,,,,,,,,,4830.00 ,,,,,,,,,,,,,,,,,,,,,,
2013-06-13,,,,,,,,,,4830.00 ,,,1033.00 ,,,,,,,,,,,,4311.14 ,,,,,,,
2013-06-14,,,,,,,,,,4800.00 ,,,1031.00 ,,,,,,,,,,,,4339.30 ,,,,,,,
2013-06-17,,,,,,,,,,4800.00 ,,,1045.00 ,,,,,,,,,,,,4279.95 ,,,,,,,
2013-06-18,,,,,,,,,,4800.00 ,,,1040.00 ,,,,,,,,,,,,4395.42 ,,,,,,,
2013-06-19,,,,,,,,,,4750.00 ,,,1029.00 ,,,,,,,,,,,,4398.84 ,,,,,,,
2013-06-20,,,,,,,,,,4670.00 ,5180.00 ,4450.00 ,1011.00 ,,,,,,,,,,,,4302.52 ,,,,,,,
2013-06-21,,,,,,,,,,4630.00 ,,,1003.00 ,,,,,,,,,,,,4300.27 ,,,,,,,
2013-06-24,,,,,,,,,,4630.00 ,,,1006.00 ,,,,,,,,,,,,4139.84 ,,,,,,,
2013-06-25,,,,,,,,,,4630.00 ,,,1004.00 ,,,,,,,,,,,,4133.63 ,,,,,,,
2013-06-26,,,,,,,,,,4610.00 ,,,1005.00 ,,,,,,,,,,,,4199.96 ,,,,,,,
2013-06-27,,,,,,,,,,4610.00 ,5180.00 ,4400.00 ,1005.00 ,,,,,,,,,,,,4197.76 ,,,,,,,
2013-06-28,,,,,,,,,,4610.00 ,,,1004.00 ,,,,,,,,,,,,4187.21 ,,,,,,,
2013-06-30,1316.26 ,920.50 ,559.06 ,23.89 ,57.53 ,136.87 ,382.56 ,355.83 ,379951.00 ,,,,,,,,65560.00 ,,,,,336849.00 ,,,,6.10 ,,342.20 ,234.70 ,563.22 ,117.80 ,28.60 
2013-07-01,,,,,,,,,,4610.00 ,,,1040.00 ,,,,,,,,,,,,4186.01 ,,,,,,,
2013-07-02,,,,,,,,,,4610.00 ,,,1034.00 ,,,,,,,,,,,,4179.44 ,,,,,,,
2013-07-03,,,,,,,,,,4610.00 ,,,1030.00 ,,,,,,,,,,,,4210.04 ,,,,,,,
2013-07-04,,,,,,,,,,4610.00 ,5180.00 ,4400.00 ,1038.00 ,,,,,,,,,,,,4317.82 ,,,,,,,
2013-07-05,,,,,,,,,,4630.00 ,,,1044.00 ,,,,,,,,,,,,4320.42 ,,,,,,,
2013-07-08,,,,,,,,,,4630.00 ,,,1035.00 ,,,,,,,,,,,,4236.31 ,,,,,,,
2013-07-09,,,,,,,,,,4630.00 ,,,1035.00 ,,,,,,,,,,,,4227.80 ,,,,,,,
2013-07-10,,,,,,,,,,4630.00 ,,,1045.00 ,,,,,,,,,,,,4311.83 ,,,,,,,
2013-07-11,,,,,,,,,,4650.00 ,5180.00 ,4400.00 ,1070.00 ,,,,,,,,,,,,4338.75 ,,,,,,,
2013-07-12,,,,,,,,,,4650.00 ,,,1060.00 ,,,,,,,,,,,,4264.71 ,,,,,,,
2013-07-15,,,,,,,,,,4650.00 ,,,1050.00 ,,,,,,,,,,,,4287.16 ,,,,,,,
2013-07-16,,,,,,,,,,4670.00 ,,,1043.00 ,,,,,,,,,,,,4369.97 ,,,,,,,
2013-07-17,,,,,,,,,,4720.00 ,,,1059.00 ,,,,,,,,,,,,4334.70 ,,,,,,,
2013-07-18,,,,,,,,,,4720.00 ,5180.00 ,4430.00 ,1064.00 ,,,,,,,,,,,,4271.20 ,,,,,,,
2013-07-19,,,,,,,,,,4720.00 ,,,1076.00 ,,,,,,,,,,,,4135.86 ,,,,,,,
2013-07-22,,,,,,,,,,4720.00 ,,,1081.00 ,,,,,,,,,,,,4189.66 ,,,,,,,
2013-07-23,,,,,,,,,,4720.00 ,,,1079.00 ,,,,,,,,,,,,4283.85 ,,,,,,,
2013-07-24,,,,,,,,,,4720.00 ,,,1078.00 ,,,,,,,,,,,,4321.64 ,,,,,,,
2013-07-25,,,,,,,,,,4720.00 ,5180.00 ,4450.00 ,1074.00 ,,,,,,,,,,,,4289.91 ,,,,,,,
2013-07-26,,,,,,,,,,4720.00 ,,,1072.00 ,,,,,,,,,,,,4384.65 ,,,,,,,
2013-07-29,,,,,,,,,,4720.00 ,,,1056.00 ,,,,,,,,,,,,4327.78 ,,,,,,,
2013-07-30,,,,,,,,,,4720.00 ,,,1052.00 ,,,,,,,,,,,,4321.22 ,,,,,,,
2013-07-31,1191.14 ,872.20 ,531.09 ,26.53 ,63.90 ,122.99 ,383.32 ,331.37 ,410680.00 ,4720.00 ,,,1056.00 ,,,,72368.00 ,,,,,349405.00 ,,,4409.51 ,5.70 ,,354.40 ,222.20 ,634.97 ,128.20 ,25.90 
2013-08-01,,,,,,,,,,4720.00 ,5180.00 ,4450.00 ,1068.00 ,,,,,,,,,,,,4468.35 ,,,,,,,
2013-08-02,,,,,,,,,,4720.00 ,,,1075.00 ,,,,,,,,,,,,4450.44 ,,,,,,,
2013-08-05,,,,,,,,,,4720.00 ,,,1082.00 ,,,,,,,,,,,,4494.19 ,,,,,,,
2013-08-06,,,,,,,,,,4720.00 ,,,1080.00 ,,,,,,,,,,,,4555.68 ,,,,,,,
2013-08-07,,,,,,,,,,4720.00 ,,,1081.00 ,,,,,,,,,,,,4552.05 ,,,,,,,
2013-08-08,,,,,,,,,,4720.00 ,5180.00 ,4450.00 ,1105.00 ,,,,,,,,,,,,4598.52 ,,,,,,,
2013-08-09,,,,,,,,,,4720.00 ,,,1118.00 ,,,,,,,,,,,,4622.66 ,,,,,,,
2013-08-12,,,,,,,,,,4720.00 ,,,1148.00 ,,,,,,,,,,,,4695.73 ,,,,,,,
2013-08-13,,,,,,,,,,4720.00 ,,,1166.00 ,,,,,,,,,,,,4649.55 ,,,,,,,
2013-08-14,,,,,,,,,,4720.00 ,,,1170.00 ,,,,,,,,,,,,4651.06 ,,,,,,,
2013-08-15,,,,,,,,,,4740.00 ,5180.00 ,4450.00 ,1178.00 ,,,,,,,,,,,,4612.58 ,,,,,,,
2013-08-16,,,,,,,,,,4740.00 ,,,1160.00 ,,,,,,,,,,,,4570.03 ,,,,,,,
2013-08-19,,,,,,,,,,4740.00 ,,,1167.00 ,,,,,,,,,,,,4689.33 ,,,,,,,
2013-08-20,,,,,,,,,,4740.00 ,,,1170.00 ,,,,,,,,,,,,4672.55 ,,,,,,,
2013-08-21,,,,,,,,,,4740.00 ,,,1174.00 ,,,,,,,,,,,,4616.38 ,,,,,,,
2013-08-22,,,,,,,,,,4740.00 ,5180.00 ,4500.00 ,1176.00 ,,,,,,,,,,,,4604.17 ,,,,,,,
2013-08-23,,,,,,,,,,4740.00 ,,,1187.00 ,,,,,,,,,,,,4532.82 ,,,,,,,
2013-08-26,,,,,,,,,,4740.00 ,,,1205.00 ,,,,,,,,,,,,4597.49 ,,,,,,,
2013-08-27,,,,,,,,,,4770.00 ,,,1188.00 ,,,,,,,,,,,,4596.88 ,,,,,,,
2013-08-28,,,,,,,,,,4770.00 ,,,1171.00 ,,,,,,,,,,,,4566.02 ,,,,,,,
2013-08-29,,,,,,,,,,4770.00 ,5180.00 ,4500.00 ,1134.00 ,,,,,,,,,,,,4570.32 ,,,,,,,
2013-08-30,,,,,,,,,,4750.00 ,,,1131.00 ,,,,,,,,,,,,4575.91 ,,,,,,,
2013-08-31,1018.38 ,793.11 ,629.46 ,21.80 ,68.51 ,125.24 ,384.50 ,340.05 ,387564.00 ,,,,,,,,86209.00 ,,,,,382152.00 ,,,,6.20 ,,389.00 ,233.70 ,520.46 ,137.20 ,22.00 
2013-09-02,,,,,,,,,,4750.00 ,,,1154.00 ,,,,,,,,,,,,4556.49 ,,,,,,,
2013-09-03,,,,,,,,,,4750.00 ,,,1159.00 ,,,,,,,,,,,,4604.13 ,,,,,,,
2013-09-04,,,,,,,,,,4750.00 ,,,1154.00 ,,,,,,,,,,,,4609.28 ,,,,,,,
2013-09-05,,,,,,,,,,4740.00 ,5180.00 ,4500.00 ,1159.00 ,,,,,,,,,,,,4578.54 ,,,,,,,
2013-09-06,,,,,,,,,,4720.00 ,,,1157.00 ,,,,,,,,,,,,4552.27 ,,,,,,,
2013-09-09,,,,,,,,,,4720.00 ,,,1166.00 ,,,,,,,,,,,,4579.92 ,,,,,,,
2013-09-10,,,,,,,,,,4720.00 ,,,1156.00 ,,,,,,,,,,,,4642.89 ,,,,,,,
2013-09-11,,,,,,,,,,4720.00 ,,,1155.00 ,,,,,,,,,,,,4661.95 ,,,,,,,
2013-09-12,,,,,,,,,,4720.00 ,5180.00 ,4500.00 ,1148.00 ,,,,,,,,,,,,4699.05 ,,,,,,,
2013-09-13,,,,,,,,,,4720.00 ,,,1138.00 ,,,,,,,,,,,,4706.46 ,,,,,,,
2013-09-16,,,,,,,,,,4670.00 ,,,1137.00 ,,,,,,,,,,,,4653.68 ,,,,,,,
2013-09-17,,,,,,,,,,4670.00 ,,,1135.00 ,,,,,,,,,,,,4620.81 ,,,,,,,
2013-09-18,,,,,,,,,,4670.00 ,,,1146.00 ,,,,,,,,,,,,4622.73 ,,,,,,,
2013-09-22,,,,,,,,,,4670.00 ,,,,,,,,,,,,,,,,,,,,,,
2013-09-23,,,,,,,,,,4670.00 ,,,1162.00 ,,,,,,,,,,,,4718.80 ,,,,,,,
2013-09-24,,,,,,,,,,4660.00 ,,,1165.00 ,,,,,,,,,,,,4708.69 ,,,,,,,
2013-09-25,,,,,,,,,,4660.00 ,,,1163.00 ,,,,,,,,,,,,4892.69 ,,,,,,,
2013-09-26,,,,,,,,,,4650.00 ,5180.00 ,4500.00 ,1163.00 ,,,,,,,,,,,,4738.47 ,,,,,,,
2013-09-27,,,,,,,,,,4650.00 ,,,1153.00 ,,,,,,,,,,,,4744.87 ,,,,,,,
2013-09-29,,,,,,,,,,4650.00 ,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,1121.75 ,783.68 ,697.22 ,28.66 ,64.28 ,130.48 ,395.22 ,363.62 ,457847.00 ,4650.00 ,,,1142.00 ,,,,106090.00 ,,,,,394585.00 ,,,4720.74 ,6.00 ,,406.60 ,267.60 ,490.30 ,141.00 ,19.20 
2013-10-08,,,,,,,,,,4630.00 ,,,1124.00 ,,,,,,,,,,,,4790.89 ,,,,,,,
2013-10-09,,,,,,,,,,4630.00 ,,,1130.00 ,,,,,,,,,,,,4821.40 ,,,,,,,
2013-10-10,,,,,,,,,,4630.00 ,5180.00 ,4500.00 ,1130.00 ,,,,,,,,,,,,4949.40 ,,,,,,,
2013-10-11,,,,,,,,,,4630.00 ,,,1129.00 ,,,,,,,,,,,,4964.88 ,,,,,,,
2013-10-12,,,,,,,,,,4630.00 ,,,,,,,,,,,,,,,,,,,,,,
2013-10-14,,,,,,,,,,4630.00 ,,,1135.00 ,,,,,,,,,,,,5047.74 ,,,,,,,
2013-10-15,,,,,,,,,,4630.00 ,,,1147.00 ,,,,,,,,,,,,5038.90 ,,,,,,,
2013-10-16,,,,,,,,,,4630.00 ,,,1134.00 ,,,,,,,,,,,,4897.94 ,,,,,,,
2013-10-17,,,,,,,,,,4630.00 ,5180.00 ,4500.00 ,1130.00 ,,,,,,,,,,,,4891.03 ,,,,,,,
2013-10-18,,,,,,,,,,4630.00 ,,,1130.00 ,,,,,,,,,,,,4939.76 ,,,,,,,
2013-10-21,,,,,,,,,,4630.00 ,,,1135.00 ,,,,,,,,,,,,5152.77 ,,,,,,,
2013-10-22,,,,,,,,,,4630.00 ,,,1132.00 ,,,,,,,,,,,,5105.13 ,,,,,,,
2013-10-23,,,,,,,,,,4620.00 ,,,1114.00 ,,,,,,,,,,,,5018.39 ,,,,,,,
2013-10-24,,,,,,,,,,4600.00 ,5180.00 ,4500.00 ,1102.00 ,,,,,,,,,,,,5114.10 ,,,,,,,
2013-10-25,,,,,,,,,,4600.00 ,,,1097.00 ,,,,,,,,,,,,5091.49 ,,,,,,,
2013-10-28,,,,,,,,,,4600.00 ,,,1093.00 ,,,,,,,,,,,,5210.80 ,,,,,,,
2013-10-29,,,,,,,,,,4600.00 ,,,1078.00 ,,,,,,,,,,,,5171.60 ,,,,,,,
2013-10-30,,,,,,,,,,4650.00 ,,,1081.00 ,,,,,,,,,,,,5362.17 ,,,,,,,
2013-10-31,1066.38 ,698.76 ,633.96 ,28.81 ,62.08 ,134.06 ,373.66 ,361.89 ,406708.00 ,4700.00 ,5180.00 ,4500.00 ,1076.00 ,,,,98672.00 ,,,,,356881.00 ,,,5266.70 ,5.40 ,,388.60 ,266.10 ,538.70 ,135.40 ,19.80 
2013-11-01,,,,,,,,,,4750.00 ,,,1070.00 ,,,,,,,,,,,,5231.61 ,,,,,,,
2013-11-04,,,,,,,,,,4750.00 ,,,1064.00 ,,,,,,,,,,,,5295.06 ,,,,,,,
2013-11-05,,,,,,,,,,4750.00 ,,,1122.00 ,,,,,,,,,,,,5236.73 ,,,,,,,
2013-11-06,,,,,,,,,,4750.00 ,,,1126.00 ,,,,,,,,,,,,5142.97 ,,,,,,,
2013-11-07,,,,,,,,,,4750.00 ,5180.00 ,4500.00 ,1127.00 ,,,,,,,,,,,,5041.47 ,,,,,,,
2013-11-08,,,,,,,,,,4750.00 ,,,1127.00 ,,,,,,,,,,,,4991.17 ,,,,,,,
2013-11-11,,,,,,,,,,4750.00 ,,,1115.00 ,,,,,,,,,,,,5012.09 ,,,,,,,
2013-11-12,,,,,,,,,,4750.00 ,,,1119.00 ,,,,,,,,,,,,5103.27 ,,,,,,,
2013-11-13,,,,,,,,,,4750.00 ,,,1123.00 ,,,,,,,,,,,,5008.20 ,,,,,,,
2013-11-14,,,,,,,,,,4750.00 ,5180.00 ,4500.00 ,1125.00 ,,,,,,,,,,,,5067.09 ,,,,,,,
2013-11-15,,,,,,,,,,4750.00 ,,,1121.00 ,,,,,,,,,,,,5154.84 ,,,,,,,
2013-11-18,,,,,,,,,,4750.00 ,,,1117.00 ,,,,,,,,,,,,5268.39 ,,,,,,,
2013-11-19,,,,,,,,,,4750.00 ,,,1119.00 ,,,,,,,,,,,,5254.82 ,,,,,,,
2013-11-20,,,,,,,,,,4750.00 ,,,1133.00 ,,,,,,,,,,,,5306.14 ,,,,,,,
2013-11-21,,,,,,,,,,4750.00 ,5180.00 ,4500.00 ,1128.00 ,,,,,,,,,,,,5326.16 ,,,,,,,
2013-11-22,,,,,,,,,,4750.00 ,,,1124.00 ,,,,,,,,,,,,5344.06 ,,,,,,,
2013-11-25,,,,,,,,,,4730.00 ,,,1121.00 ,,,,,,,,,,,,5353.46 ,,,,,,,
2013-11-26,,,,,,,,,,4750.00 ,,,1122.00 ,,,,,,,,,,,,5421.44 ,,,,,,,
2013-11-27,,,,,,,,,,4750.00 ,,,1108.00 ,,,,,,,,,,,,5386.87 ,,,,,,,
2013-11-28,,,,,,,,,,4750.00 ,,,1116.00 ,,,,,,,,,,,,5471.54 ,,,,,,,
2013-11-29,,,,,,,,,,4750.00 ,,,1112.00 ,,,,,,,,,,,,5500.77 ,,,,,,,
2013-11-30,1069.35 ,733.85 ,708.09 ,21.90 ,69.32 ,145.26 ,380.07 ,379.15 ,435613.00 ,,,,,,,,87675.00 ,,,,,427213.00 ,,,,5.50 ,,383.80 ,266.96 ,669.96 ,139.70 ,16.10 
2013-12-02,,,,,,,,,,4750.00 ,,,1116.00 ,,,,,,,,,,,,5286.36 ,,,,,,,
2013-12-03,,,,,,,,,,4750.00 ,,,1113.00 ,,,,,,,,,,,,5410.20 ,,,,,,,
2013-12-04,,,,,,,,,,4750.00 ,,,1122.00 ,,,,,,,,,,,,5549.28 ,,,,,,,
2013-12-05,,,,,,,,,,4750.00 ,4810.00 ,4500.00 ,1128.00 ,,,,,,,,,,,,5593.37 ,,,,,,,
2013-12-06,,,,,,,,,,4750.00 ,,,1114.00 ,,,,,,,,,,,,5604.07 ,,,,,,,
2013-12-09,,,,,,,,,,4750.00 ,,,1111.00 ,,,,,,,,,,,,5718.44 ,,,,,,,
2013-12-10,,,,,,,,,,4750.00 ,,,1111.00 ,,,,,,,,,,,,5859.69 ,,,,,,,
2013-12-11,,,,,,,,,,4750.00 ,,,1107.00 ,,,,,,,,,,,,5803.09 ,,,,,,,
2013-12-12,,,,,,,,,,4750.00 ,4760.00 ,4450.00 ,1108.00 ,,,,,,,,,,,,5799.79 ,,,,,,,
2013-12-13,,,,,,,,,,4750.00 ,,,1076.00 ,,,,,,,,,,,,5949.02 ,,,,,,,
2013-12-16,,,,,,,,,,4750.00 ,,,1078.00 ,,,,,,,,,,,,5900.26 ,,,,,,,
2013-12-17,,,,,,,,,,4750.00 ,,,1077.00 ,,,,,,,,,,,,5709.39 ,,,,,,,
2013-12-18,,,,,,,,,,4750.00 ,,,1074.00 ,,,,,,,,,,,,5711.85 ,,,,,,,
2013-12-19,,,,,,,,,,4750.00 ,4760.00 ,4450.00 ,1069.00 ,,,,,,,,,,,,5675.40 ,,,,,,,
2013-12-20,,,,,,,,,,4750.00 ,,,1059.00 ,,,,,,,,,,,,5551.06 ,,,,,,,
2013-12-23,,,,,,,,,,4730.00 ,,,1044.00 ,,,,,,,,,,,,5673.89 ,,,,,,,
2013-12-24,,,,,,,,,,4730.00 ,,,1046.00 ,,,,,,,,,,,,5727.38 ,,,,,,,
2013-12-25,,,,,,,,,,4730.00 ,,,1051.00 ,,,,,,,,,,,,5768.67 ,,,,,,,
2013-12-26,,,,,,,,,,4730.00 ,4760.00 ,4450.00 ,1045.00 ,,,,,,,,,,,,5583.31 ,,,,,,,
2013-12-27,,,,,,,,,,4730.00 ,,,1036.00 ,,,,,,,,,,,,5704.57 ,,,,,,,
2013-12-30,,,,,,,,,,4730.00 ,,,1030.00 ,,,,,,,,,,,,5722.33 ,,,,,,,
2013-12-31,1302.64 ,735.64 ,680.32 ,24.00 ,72.14 ,146.17 ,367.94 ,367.90 ,441291.00 ,4680.00 ,,,1011.00 ,1142.50 ,487.10 ,588.60 ,125180.00 ,632.10 ,655.70 ,,,397218.00 ,,7773.00 ,5755.34 ,5.60 ,,399.00 ,280.30 ,789.34 ,151.30 ,22.20 
2014-01-02,,,,,,,,,,4680.00 ,4760.00 ,4450.00 ,1003.00 ,,,,,,,,,,,,5697.40 ,,,,,,,
2014-01-03,,,,,,,,,,4680.00 ,,,989.00 ,,,,,,,,,,,,5563.91 ,,,,,,,
2014-01-06,,,,,,,,,,4680.00 ,,,990.00 ,,,,,,,,,,,,5409.60 ,,,,,,,
2014-01-07,,,,,,,,,,4680.00 ,,,991.00 ,,,,,,,,,,,,5409.14 ,,,,,,,
2014-01-08,,,,,,,,,,4680.00 ,,,993.00 ,,,,,,,,,,,,5434.27 ,,,,,,,
2014-01-09,,,,,,,,,,4680.00 ,4760.00 ,4450.00 ,986.00 ,,,,,,,,,,,,5348.33 ,,,,,,,
2014-01-10,,,,,,,,,,4680.00 ,,,980.00 ,1142.50 ,480.60 ,575.00 ,,625.60 ,650.60 ,,,,,,5353.30 ,,,,,,,
2014-01-13,,,,,,,,,,4680.00 ,,,985.00 ,,,,,,,,,,,,5251.56 ,,,,,,,
2014-01-14,,,,,,,,,,4680.00 ,,,986.00 ,,,,,,,,,,,,5437.23 ,,,,,,,
2014-01-15,,,,,,,,,,4680.00 ,,,985.00 ,,,,,,,,,,,,5496.20 ,,,,,,,
2014-01-16,,,,,,,,,,4680.00 ,4760.00 ,4450.00 ,977.00 ,,,,,,,,,,,,5447.21 ,,,,,,,
2014-01-17,,,,,,,,,,4680.00 ,,,965.00 ,,,,,,,,,,,,5343.21 ,,,,,,,
2014-01-20,,,,,,,,,,4680.00 ,,,940.00 ,1142.50 ,465.00 ,550.00 ,,610.00 ,635.00 ,,,,,,5422.66 ,,,,,,,
2014-01-21,,,,,,,,,,4680.00 ,,,929.00 ,,,,,,,,,,,,5458.52 ,,,,,,,
2014-01-22,,,,,,,,,,4680.00 ,,,932.00 ,,,,,,,,,,,,5592.74 ,,,,,,,
2014-01-23,,,,,,,,,,4680.00 ,4690.00 ,4380.00 ,937.00 ,,,,,,,,,,,,5624.84 ,,,,,,,
2014-01-24,,,,,,,,,,4680.00 ,,,948.00 ,,,,,,,,,,,,5663.48 ,,,,,,,
2014-01-26,,,,,,,,,,4680.00 ,,,,,,,,,,,,,,,,,,,,,,
2014-01-27,,,,,,,,,,4680.00 ,,,943.00 ,,,,,,,,,,,,5566.70 ,,,,,,,
2014-01-28,,,,,,,,,,4680.00 ,,,921.00 ,,,,,,,,,,,,5587.06 ,,,,,,,
2014-01-29,,,,,,,,,,4680.00 ,,,926.00 ,,,,,,,,,,,,5576.83 ,,,,,,,
2014-01-30,,,,,,,,,,4680.00 ,,,928.00 ,,,,,,,,,,,,5501.40 ,,,,,,,
2014-01-31,,,,27.12 ,70.23 ,,,,536483.11 ,,,,,1147.50 ,455.00 ,521.40 ,109850.69 ,591.40 ,620.70 ,,,321042.00 ,,,,4.45 ,,368.40 ,276.90 ,683.70 ,142.10 ,55.20 
2014-02-07,,,,,,,,,,4680.00 ,,,915.00 ,,,,,,,,,,,,5565.05 ,,,,,,,
2014-02-08,,,,,,,,,,4680.00 ,,,,,,,,,,,,,,,,,,,,,,
2014-02-10,,,,,,,,,,4680.00 ,,,920.00 ,1147.50 ,455.00 ,510.00 ,,585.00 ,620.00 ,,,,,,5720.02 ,,,,,,,
2014-02-11,,,,,,,,,,4680.00 ,,,922.00 ,,,,,,,,,,,,5686.91 ,,,,,,,
