指标名称,场存量:煤炭:秦皇岛港,价格:螺纹钢:HRB400 20mm:郑州,成交金额:上海:螺纹钢:当月值,山西原煤产量:合计:当月值,陕西原煤产量:合计:当月值,河南原煤产量:合计:当月值,内蒙古原煤产量:合计:当月值,欧洲ARA港动力煤现货价,进口数量:动力煤:当月值,煤炭运价:秦皇岛港-上海/乍浦:4-5万吨,市场价(平均价):尿素(小颗粒):华中地区,市场价(平均价):尿素(小颗粒):华南地区,市场价(平均价):尿素(小颗粒):华东地区,市场价(平均价):尿素(小颗粒):华北地区,市场价(平均价):尿素(小颗粒):东北地区
2012-07-10,848.50 ,"4,150.00 ",,,,,,,,,"1,660.00 ","1,825.00 ","1,689.00 ","1,563.00 ","1,700.00 "
2012-07-11,856.00 ,"4,110.00 ",,,,,,,,,"1,660.00 ","1,825.00 ","1,697.33 ","1,597.50 ","1,625.00 "
2012-07-12,858.50 ,"4,090.00 ",,,,,,,,25.00 ,"1,644.00 ","1,809.00 ","1,667.67 ","1,560.50 ","1,625.00 "
2012-07-13,851.00 ,"4,090.00 ",,,,,,87.61 ,,26.00 ,"1,566.00 ","1,767.00 ","1,617.67 ","1,534.50 ","1,625.00 "
2012-07-14,855.00 ,,,,,,,,,,"1,545.00 ","1,734.00 ","1,595.00 ","1,510.00 ","1,565.00 "
2012-07-15,859.00 ,,,,,,,,,,,,,,
2012-07-16,857.00 ,"4,060.00 ",,,,,,,,29.00 ,,,,,
2012-07-17,862.00 ,"4,020.00 ",,,,,,,,,,,,,
2012-07-18,856.00 ,"3,980.00 ",,,,,,,,25.00 ,,,,,
2012-07-19,846.50 ,"3,980.00 ",,,,,,,,25.00 ,,,,,
2012-07-20,838.80 ,"3,980.00 ",,,,,,89.46 ,,,,,,,
2012-07-21,837.00 ,,,,,,,,,,,,,,
2012-07-22,850.50 ,,,,,,,,,,,,,,
2012-07-23,868.50 ,"3,920.00 ",,,,,,,,27.00 ,,,,,
2012-07-24,860.00 ,"3,870.00 ",,,,,,,,,,,,,
2012-07-25,840.00 ,"3,820.00 ",,,,,,,,,,,,,
2012-07-26,850.00 ,"3,780.00 ",,,,,,,,26.00 ,,,,,
2012-07-27,840.50 ,"3,780.00 ",,,,,,89.86 ,,,,,,,
2012-07-28,822.00 ,,,,,,,,,,,,,,
2012-07-29,834.50 ,,,,,,,,,,,,,,
2012-07-30,828.50 ,"3,780.00 ",,,,,,,,,,,,,
2012-07-31,808.00 ,"3,800.00 ","4,408.78 ","7,198.12 ","4,047.76 ","1,168.58 ","9,520.00 ",,"9,976,044.18 ",,,,,,
2012-08-01,812.90 ,"3,820.00 ",,,,,,,,,,,,,
2012-08-02,816.70 ,"3,820.00 ",,,,,,,,26.00 ,,,,,
2012-08-03,806.60 ,"3,820.00 ",,,,,,93.60 ,,,,,,,
2012-08-04,807.20 ,,,,,,,,,,,,,,
2012-08-05,817.00 ,,,,,,,,,,,,,,
2012-08-06,794.00 ,"3,800.00 ",,,,,,,,29.00 ,,,,,
2012-08-07,775.50 ,"3,800.00 ",,,,,,,,,,,,,
2012-08-08,755.30 ,"3,800.00 ",,,,,,,,,,,,,
2012-08-09,738.00 ,"3,800.00 ",,,,,,,,27.00 ,,,,,
2012-08-10,725.10 ,"3,800.00 ",,,,,,96.34 ,,,,,,,
2012-08-11,716.00 ,,,,,,,,,,,,,,
2012-08-12,712.20 ,,,,,,,,,,,,,,
2012-08-13,698.70 ,"3,830.00 ",,,,,,,,,,,,,
2012-08-14,700.70 ,"3,830.00 ",,,,,,,,,,,,,
2012-08-15,695.30 ,"3,830.00 ",,,,,,,,,,,,,
2012-08-16,681.40 ,"3,830.00 ",,,,,,,,30.00 ,,,,,
2012-08-17,673.00 ,"3,820.00 ",,,,,,94.56 ,,32.00 ,,,,,
2012-08-18,670.00 ,,,,,,,,,,,,,,
2012-08-19,666.70 ,,,,,,,,,,,,,,
2012-08-20,664.60 ,"3,780.00 ",,,,,,,,,,,,,
2012-08-21,660.70 ,"3,740.00 ",,,,,,,,,,,,,
2012-08-22,663.80 ,"3,740.00 ",,,,,,,,,,,,,
2012-08-23,659.70 ,"3,740.00 ",,,,,,,,33.00 ,,,,,
2012-08-24,656.20 ,"3,690.00 ",,,,,,93.69 ,,34.00 ,,,,,
2012-08-25,654.40 ,,,,,,,,,,,,,,
2012-08-26,650.80 ,,,,,,,,,,,,,,
2012-08-27,638.00 ,"3,660.00 ",,,,,,,,32.00 ,,,,,
2012-08-28,636.90 ,"3,660.00 ",,,,,,,,35.00 ,,,,,
2012-08-29,635.60 ,"3,640.00 ",,,,,,,,35.00 ,,,,,
2012-08-30,634.00 ,"3,640.00 ",,,,,,,,32.00 ,,,,,
2012-08-31,628.00 ,"3,640.00 ","6,179.18 ","6,908.77 ","4,247.04 ","1,243.41 ","7,780.00 ",91.17 ,"9,400,628.53 ",33.00 ,,,,,
2012-09-01,653.50 ,,,,,,,,,,,,,,
2012-09-02,690.50 ,,,,,,,,,,,,,,
2012-09-03,697.50 ,"3,570.00 ",,,,,,,,31.00 ,,,,,
2012-09-04,695.50 ,"3,570.00 ",,,,,,,,,,,,,
2012-09-05,693.00 ,"3,540.00 ",,,,,,,,,,,,,
2012-09-06,700.00 ,"3,510.00 ",,,,,,,,29.00 ,,,,,
2012-09-07,689.00 ,"3,510.00 ",,,,,,92.54 ,,30.00 ,,,,,
2012-09-08,681.00 ,,,,,,,,,,,,,,
2012-09-09,679.30 ,,,,,,,,,,,,,,
2012-09-10,686.00 ,"3,530.00 ",,,,,,,,33.00 ,,,,,
2012-09-11,699.50 ,"3,600.00 ",,,,,,,,34.00 ,,,,,
2012-09-12,694.50 ,"3,600.00 ",,,,,,,,33.00 ,,,,,
2012-09-13,691.00 ,"3,580.00 ",,,,,,,,26.00 ,,,,,
2012-09-14,691.00 ,"3,580.00 ",,,,,,90.14 ,,31.00 ,,,,,
2012-09-15,691.00 ,,,,,,,,,,,,,,
2012-09-16,688.00 ,,,,,,,,,,,,,,
2012-09-17,684.50 ,"3,650.00 ",,,,,,,,31.00 ,,,,,
2012-09-18,673.00 ,"3,730.00 ",,,,,,,,30.00 ,,,,,
2012-09-19,662.50 ,"3,760.00 ",,,,,,,,,,,,,
2012-09-20,661.80 ,"3,780.00 ",,,,,,,,31.00 ,,,,,
2012-09-21,646.50 ,"3,760.00 ",,,,,,88.03 ,,30.00 ,,,,,
2012-09-22,640.50 ,,,,,,,,,,,,,,
2012-09-23,638.80 ,,,,,,,,,,,,,,
2012-09-24,635.00 ,"3,740.00 ",,,,,,,,31.00 ,,,,,
2012-09-25,629.10 ,"3,740.00 ",,,,,,,,,,,,,
2012-09-26,627.50 ,"3,740.00 ",,,,,,,,,,,,,
2012-09-27,604.00 ,"3,740.00 ",,,,,,,,26.00 ,,,,,
2012-09-28,604.50 ,"3,740.00 ",,,,,,86.08 ,,,,,,,
2012-09-29,606.50 ,"3,740.00 ",,,,,,,,,,,,,
2012-09-30,607.80 ,,"15,160.99 ","7,466.11 ","3,287.04 ","1,274.58 ","7,300.00 ",,"7,593,913.43 ",,,,,,
2012-10-01,595.80 ,,,,,,,,,,,,,,
2012-10-02,608.00 ,,,,,,,,,,,,,,
2012-10-03,601.20 ,,,,,,,,,,,,,,
2012-10-04,596.30 ,,,,,,,,,,,,,,
2012-10-05,600.70 ,,,,,,,87.20 ,,,,,,,
2012-10-06,602.70 ,,,,,,,,,,,,,,
2012-10-07,588.50 ,,,,,,,,,,,,,,
2012-10-08,585.50 ,"3,870.00 ",,,,,,,,30.00 ,,,,,
2012-10-09,583.60 ,"3,880.00 ",,,,,,,,26.00 ,,,,,
2012-10-10,573.20 ,"3,880.00 ",,,,,,,,,,,,,
2012-10-11,552.90 ,"3,880.00 ",,,,,,,,26.00 ,,,,,
2012-10-12,547.00 ,"3,880.00 ",,,,,,87.02 ,,,,,,,
2012-10-13,568.50 ,,,,,,,,,,,,,,
2012-10-14,549.50 ,,,,,,,,,,,,,,
2012-10-15,536.50 ,"3,870.00 ",,,,,,,,,,,,,
2012-10-16,536.40 ,"3,820.00 ",,,,,,,,,,,,,
2012-10-17,551.00 ,"3,820.00 ",,,,,,,,,,,,,
2012-10-18,550.30 ,"3,820.00 ",,,,,,,,28.00 ,,,,,
2012-10-19,546.10 ,"3,820.00 ",,,,,,86.02 ,,27.00 ,,,,,
2012-10-20,530.50 ,,,,,,,,,,,,,,
2012-10-21,519.00 ,,,,,,,,,,,,,,
2012-10-22,517.30 ,"3,850.00 ",,,,,,,,,,,,,
2012-10-23,524.20 ,"3,900.00 ",,,,,,,,,,,,,
2012-10-24,535.70 ,"3,900.00 ",,,,,,,,27.00 ,,,,,
2012-10-25,540.70 ,"3,890.00 ",,,,,,,,,,,,,
2012-10-26,547.60 ,"3,890.00 ",,,,,,86.17 ,,,,,,,
2012-10-27,566.00 ,,,,,,,,,,,,,,
2012-10-28,549.60 ,,,,,,,,,,,,,,
2012-10-29,552.30 ,"3,890.00 ",,,,,,,,26.00 ,,,,,
2012-10-30,558.80 ,"3,890.00 ",,,,,,,,,,,,,
2012-10-31,561.80 ,"3,910.00 ","8,628.54 ","7,313.61 ","4,641.39 ","1,352.20 ","10,335.00 ",,"8,326,434.01 ",,,,,,
2012-11-01,565.00 ,"3,910.00 ",,,,,,,,26.00 ,,,,,
2012-11-02,549.00 ,"3,940.00 ",,,,,,85.33 ,,,,,,,
2012-11-03,548.00 ,,,,,,,,,,,,,,
2012-11-04,581.70 ,,,,,,,,,,,,,,
2012-11-05,595.30 ,"3,940.00 ",,,,,,,,26.00 ,,,,,
2012-11-06,599.50 ,"3,940.00 ",,,,,,,,,,,,,
2012-11-07,605.50 ,"3,950.00 ",,,,,,,,,,,,,
2012-11-08,611.00 ,"3,950.00 ",,,,,,,,,,,,,
2012-11-09,619.50 ,"3,950.00 ",,,,,,87.52 ,,26.00 ,,,,,
2012-11-10,611.50 ,,,,,,,,,,,,,,
2012-11-11,607.00 ,,,,,,,,,,,,,,
2012-11-12,657.70 ,"3,950.00 ",,,,,,,,,,,,,
2012-11-13,662.30 ,"3,930.00 ",,,,,,,,27.00 ,,,,,
2012-11-14,665.20 ,"3,930.00 ",,,,,,,,,,,,,
2012-11-15,656.00 ,"3,920.00 ",,,,,,,,27.00 ,,,,,
2012-11-16,652.50 ,"3,920.00 ",,,,,,90.96 ,,28.00 ,,,,,
2012-11-17,651.00 ,,,,,,,,,,,,,,
2012-11-18,646.00 ,,,,,,,,,,,,,,
2012-11-19,661.50 ,"3,910.00 ",,,,,,,,27.00 ,,,,,
2012-11-20,651.90 ,"3,910.00 ",,,,,,,,,,,,,
2012-11-21,655.00 ,"3,880.00 ",,,,,,,,27.00 ,,,,,
2012-11-22,656.30 ,"3,880.00 ",,,,,,,,,,,,,
2012-11-23,655.80 ,"3,880.00 ",,,,,,91.78 ,,,,,,,
2012-11-24,654.50 ,,,,,,,,,,,,,,
2012-11-25,655.50 ,,,,,,,,,,,,,,
2012-11-26,667.30 ,"3,840.00 ",,,,,,,,25.00 ,,,,,
2012-11-27,665.50 ,"3,790.00 ",,,,,,,,27.00 ,,,,,
2012-11-28,696.00 ,"3,770.00 ",,,,,,,,,,,,,
2012-11-29,691.50 ,"3,750.00 ",,,,,,,,27.00 ,,,,,
2012-11-30,678.70 ,"3,690.00 ","7,915.79 ","7,878.24 ","4,030.01 ","1,330.09 ","12,393.00 ",92.97 ,"9,739,728.66 ",,,,,,
2012-12-01,678.10 ,,,,,,,,,,,,,,
2012-12-02,678.00 ,,,,,,,,,,,,,,
2012-12-03,670.00 ,"3,630.00 ",,,,,,,,25.00 ,,,,,
2012-12-04,671.50 ,"3,670.00 ",,,,,,,,27.00 ,,,,,
2012-12-05,674.00 ,"3,670.00 ",,,,,,,,28.00 ,,,,,
2012-12-06,661.60 ,"3,710.00 ",,,,,,,,26.00 ,,,,,
2012-12-07,649.50 ,"3,710.00 ",,,,,,92.48 ,,27.00 ,,,,,
2012-12-08,652.30 ,,,,,,,,,,,,,,
2012-12-09,668.00 ,,,,,,,,,,,,,,
2012-12-10,663.20 ,"3,710.00 ",,,,,,,,,,,,,
2012-12-11,665.00 ,"3,730.00 ",,,,,,,,27.00 ,,,,,
2012-12-12,661.70 ,"3,730.00 ",,,,,,,,,,,,,
2012-12-13,664.70 ,"3,730.00 ",,,,,,,,28.00 ,,,,,
2012-12-14,667.10 ,"3,730.00 ",,,,,,88.52 ,,,,,,,
2012-12-15,663.10 ,,,,,,,,,,,,,,
2012-12-16,659.00 ,,,,,,,,,,,,,,
2012-12-17,655.00 ,"3,730.00 ",,,,,,,,28.00 ,,,,,
2012-12-18,662.30 ,"3,750.00 ",,,,,,,,30.00 ,,,,,
2012-12-19,670.50 ,"3,750.00 ",,,,,,,,,,,,,
2012-12-20,684.10 ,"3,750.00 ",,,,,,,,30.00 ,,,,,
2012-12-21,678.80 ,"3,730.00 ",,,,,,90.54 ,,,,,,,
2012-12-22,677.30 ,,,,,,,,,,,,,,
2012-12-23,675.00 ,,,,,,,,,,,,,,
2012-12-24,666.50 ,"3,700.00 ",,,,,,,,32.00 ,,,,,
2012-12-25,652.00 ,"3,700.00 ",,,,,,,,31.00 ,,,,,
2012-12-26,643.70 ,"3,720.00 ",,,,,,,,31.00 ,,,,,
2012-12-27,638.30 ,"3,720.00 ",,,,,,,,,,,,,
2012-12-28,627.50 ,"3,720.00 ",,,,,,89.50 ,,30.00 ,,,,,
2012-12-29,627.50 ,,,,,,,,,,,,,,
2012-12-30,647.70 ,,,,,,,,,,,,,,
2012-12-31,635.70 ,"3,720.00 ","10,137.36 ","8,252.93 ","4,659.08 ","1,073.95 ","10,867.00 ",,"12,975,746.42 ",30.00 ,,,,,
2013-01-01,617.00 ,,,,,,,,,,,,,,
2013-01-02,616.00 ,,,,,,,,,,,,,,
2013-01-03,609.60 ,,,,,,,,,,,,,,
2013-01-04,609.00 ,"3,810.00 ",,,,,,87.10 ,,30.00 ,,,,,
2013-01-05,606.50 ,"3,830.00 ",,,,,,,,30.00 ,,,,,
2013-01-06,611.30 ,"3,830.00 ",,,,,,,,,,,,,
2013-01-07,613.50 ,"3,870.00 ",,,,,,,,25.00 ,,,,,
2013-01-08,618.20 ,"3,870.00 ",,,,,,,,31.00 ,,,,,
2013-01-09,628.90 ,"3,870.00 ",,,,,,,,,,,,,
2013-01-10,626.00 ,"3,870.00 ",,,,,,,,,,,,,
2013-01-11,631.80 ,"3,870.00 ",,,,,,86.28 ,,31.00 ,,,,,
2013-01-12,649.50 ,,,,,,,,,,,,,,
2013-01-13,681.50 ,,,,,,,,,,,,,,
2013-01-14,670.50 ,"3,830.00 ",,,,,,,,,,,,,
2013-01-15,667.00 ,"3,810.00 ",,,,,,,,,,,,,
2013-01-16,672.70 ,"3,810.00 ",,,,,,,,,,,,,
2013-01-17,671.50 ,"3,810.00 ",,,,,,,,32.00 ,,,,,
2013-01-18,667.30 ,"3,810.00 ",,,,,,84.77 ,,,,,,,
2013-01-19,680.30 ,,,,,,,,,,,,,,
2013-01-20,681.00 ,,,,,,,,,,,,,,
2013-01-21,670.00 ,"3,830.00 ",,,,,,,,32.00 ,,,,,
2013-01-22,665.50 ,"3,830.00 ",,,,,,,,,,,,,
2013-01-23,672.50 ,"3,830.00 ",,,,,,,,,,,,,
2013-01-24,687.00 ,"3,830.00 ",,,,,,,,,,,,,
2013-01-25,676.20 ,"3,830.00 ",,,,,,85.47 ,,32.00 ,,,,,
2013-01-26,673.50 ,,,,,,,,,,,,,,
2013-01-27,674.30 ,,,,,,,,,,,,,,
2013-01-28,,"3,830.00 ",,,,,,,,,,,,,
2013-01-29,730.00 ,"3,830.00 ",,,,,,,,,,,,,
2013-01-30,714.50 ,"3,850.00 ",,,,,,,,31.00 ,,,,,
2013-01-31,740.00 ,"3,850.00 ","10,582.37 ","7,129.69 ","3,912.60 ","1,309.22 ","7,136.00 ",,"10,936,578.45 ",30.00 ,,,,,
2013-02-01,795.40 ,"3,850.00 ",,,,,,86.46 ,,30.00 ,,,,,
2013-02-02,800.80 ,,,,,,,,,,,,,,
2013-02-03,788.60 ,,,,,,,,,,,,,,
2013-02-04,786.00 ,"3,900.00 ",,,,,,,,,,,,,
2013-02-05,772.70 ,"3,920.00 ",,,,,,,,,,,,,
2013-02-06,766.00 ,"3,920.00 ",,,,,,,,29.00 ,,,,,
2013-02-07,750.80 ,"3,920.00 ",,,,,,,,28.00 ,,,,,
2013-02-08,735.50 ,"3,920.00 ",,,,,,87.18 ,,,,,,,
2013-02-09,721.10 ,,,,,,,,,,,,,,
2013-02-10,735.50 ,,,,,,,,,,,,,,
2013-02-11,724.30 ,,,,,,,,,,,,,,
2013-02-12,716.80 ,,,,,,,,,,,,,,
2013-02-13,719.90 ,,,,,,,,,,,,,,
2013-02-14,713.50 ,,,,,,,,,,,,,,
2013-02-15,720.80 ,,,,,,,88.94 ,,,,,,,
2013-02-16,726.00 ,"3,950.00 ",,,,,,,,25.00 ,,,,,
2013-02-17,741.00 ,"3,950.00 ",,,,,,,,,,,,,
2013-02-18,756.90 ,"3,960.00 ",,,,,,,,,,,,,
2013-02-19,742.80 ,"3,980.00 ",,,,,,,,29.00 ,,,,,
2013-02-20,732.50 ,"3,980.00 ",,,,,,,,26.00 ,,,,,
2013-02-21,722.90 ,"3,980.00 ",,,,,,,,28.00 ,,,,,
2013-02-22,701.40 ,"3,970.00 ",,,,,,89.54 ,,29.00 ,,,,,
2013-02-23,702.20 ,,,,,,,,,,,,,,
2013-02-24,691.00 ,,,,,,,,,,,,,,
2013-02-25,676.70 ,"3,920.00 ",,,,,,,,,,,,,
2013-02-26,668.30 ,"3,890.00 ",,,,,,,,29.00 ,,,,,
2013-02-27,664.20 ,"3,890.00 ",,,,,,,,,,,,,
2013-02-28,688.60 ,"3,890.00 ","8,002.70 ","6,256.37 ","2,067.52 ","1,111.34 ","5,027.00 ",,"6,785,958.84 ",29.00 ,,,,,
2013-03-01,719.50 ,"3,890.00 ",,,,,,90.27 ,,28.00 ,,,,,
2013-03-02,718.50 ,,,,,,,,,,,,,,
2013-03-03,720.00 ,,,,,,,,,,,,,,
2013-03-04,713.50 ,"3,890.00 ",,,,,,,,29.00 ,,,,,
2013-03-05,713.50 ,"3,890.00 ",,,,,,,,29.00 ,,,,,
2013-03-06,709.00 ,"3,890.00 ",,,,,,,,28.00 ,,,,,
2013-03-07,708.50 ,"3,860.00 ",,,,,,,,27.00 ,,,,,
2013-03-08,735.70 ,"3,860.00 ",,,,,,86.50 ,,,,,,,
2013-03-09,731.00 ,,,,,,,,,,,,,,
2013-03-10,743.70 ,,,,,,,,,,,,,,
2013-03-11,746.50 ,"3,860.00 ",,,,,,,,30.00 ,,,,,
2013-03-12,755.40 ,"3,840.00 ",,,,,,,,31.00 ,,,,,
2013-03-13,773.40 ,"3,780.00 ",,,,,,,,29.00 ,,,,,
2013-03-14,771.00 ,"3,760.00 ",,,,,,,,28.00 ,,,,,
2013-03-15,774.70 ,"3,750.00 ",,,,,,86.11 ,,,,,,,
2013-03-16,775.30 ,,,,,,,,,,,,,,
2013-03-17,757.50 ,,,,,,,,,,,,,,
2013-03-18,788.50 ,"3,800.00 ",,,,,,,,30.00 ,,,,,
2013-03-19,801.80 ,"3,800.00 ",,,,,,,,30.00 ,,,,,
2013-03-20,825.50 ,"3,770.00 ",,,,,,,,26.00 ,,,,,
2013-03-21,820.00 ,"3,770.00 ",,,,,,,,,,,,,
2013-03-22,832.80 ,"3,780.00 ",,,,,,81.93 ,,30.00 ,,,,,
2013-03-23,825.50 ,,,,,,,,,,,,,,
2013-03-24,813.50 ,,,,,,,,,,,,,,
2013-03-25,803.50 ,"3,780.00 ",,,,,,,,30.00 ,,,,,
2013-03-26,785.50 ,"3,780.00 ",,,,,,,,29.00 ,,,,,
2013-03-27,782.80 ,"3,740.00 ",,,,,,,,28.00 ,,,,,
2013-03-28,773.30 ,"3,740.00 ",,,,,,,,28.00 ,,,,,
2013-03-29,756.00 ,"3,740.00 ",,,,,,79.53 ,,30.00 ,,,,,
2013-03-30,744.50 ,,,,,,,,,,,,,,
2013-03-31,740.80 ,,"13,268.29 ","8,149.40 ","3,103.91 ","1,343.57 ","9,737.00 ",,"8,652,153.64 ",,,,,,
2013-04-01,742.70 ,"3,730.00 ",,,,,,,,30.00 ,,,,,
2013-04-02,747.20 ,"3,710.00 ",,,,,,,,28.00 ,,,,,
2013-04-03,759.60 ,"3,730.00 ",,,,,,,,28.00 ,,,,,
2013-04-04,749.00 ,,,,,,,,,,,,,,
2013-04-05,733.20 ,,,,,,,80.96 ,,,,,,,
2013-04-06,723.00 ,,,,,,,,,,,,,,
2013-04-07,716.80 ,"3,730.00 ",,,,,,,,,,,,,
2013-04-08,713.20 ,"3,750.00 ",,,,,,,,29.00 ,,,,,
2013-04-09,708.80 ,"3,750.00 ",,,,,,,,29.00 ,,,,,
2013-04-10,700.30 ,"3,760.00 ",,,,,,,,27.00 ,,,,,
2013-04-11,699.10 ,"3,770.00 ",,,,,,,,,,,,,
2013-04-12,699.30 ,"3,770.00 ",,,,,,82.30 ,,,,,,,
2013-04-13,693.00 ,,,,,,,,,,,,,,
2013-04-14,684.00 ,,,,,,,,,,,,,,
2013-04-15,687.50 ,"3,770.00 ",,,,,,,,29.00 ,,,,,
2013-04-16,667.80 ,"3,760.00 ",,,,,,,,30.00 ,,,,,
2013-04-17,642.50 ,"3,760.00 ",,,,,,,,28.00 ,,,,,
2013-04-18,622.70 ,"3,740.00 ",,,,,,,,31.00 ,,,,,
2013-04-19,605.50 ,"3,740.00 ",,,,,,83.47 ,,30.00 ,,,,,
2013-04-20,590.00 ,,,,,,,,,,,,,,
2013-04-21,581.50 ,,,,,,,,,,,,,,
2013-04-22,565.00 ,"3,720.00 ",,,,,,,,,,,,,
2013-04-23,579.00 ,"3,720.00 ",,,,,,,,27.00 ,,,,,
2013-04-24,577.00 ,"3,720.00 ",,,,,,,,27.00 ,,,,,
2013-04-25,565.60 ,"3,720.00 ",,,,,,,,,,,,,
2013-04-26,558.00 ,"3,720.00 ",,,,,,85.26 ,,28.00 ,,,,,
2013-04-27,542.50 ,"3,720.00 ",,,,,,,,,,,,,
2013-04-28,525.50 ,"3,720.00 ",,,,,,,,,,,,,
2013-04-29,511.00 ,,,,,,,,,,,,,,
2013-04-30,509.50 ,,"11,612.78 ","8,091.59 ","3,879.96 ","1,321.64 ","9,611.00 ",,"8,547,599.28 ",,,,,,
2013-05-01,507.00 ,,,,,,,,,,,,,,
2013-05-02,496.00 ,"3,660.00 ",,,,,,,,25.00 ,,,,,
2013-05-03,496.90 ,"3,660.00 ",,,,,,83.51 ,,29.00 ,,,,,
2013-05-04,501.50 ,,,,,,,,,,,,,,
2013-05-05,508.50 ,,,,,,,,,,,,,,
2013-05-06,510.50 ,"3,660.00 ",,,,,,,,27.00 ,,,,,
2013-05-07,517.50 ,"3,660.00 ",,,,,,,,29.00 ,,,,,
2013-05-08,519.50 ,"3,660.00 ",,,,,,,,29.00 ,,,,,
2013-05-09,526.10 ,"3,660.00 ",,,,,,,,27.00 ,,,,,
2013-05-10,531.70 ,"3,660.00 ",,,,,,83.40 ,,28.00 ,,,,,
2013-05-11,537.50 ,,,,,,,,,,,,,,
2013-05-12,542.30 ,,,,,,,,,,,,,,
2013-05-13,538.10 ,"3,630.00 ",,,,,,,,25.00 ,,,,,
2013-05-14,540.50 ,"3,610.00 ",,,,,,,,,,,,,
2013-05-15,546.00 ,"3,610.00 ",,,,,,,,26.00 ,,,,,
2013-05-16,538.30 ,"3,610.00 ",,,,,,,,28.00 ,,,,,
2013-05-17,538.30 ,"3,580.00 ",,,,,,81.75 ,,27.00 ,,,,,
2013-05-18,525.50 ,,,,,,,,,,,,,,
2013-05-19,525.40 ,,,,,,,,,,,,,,
2013-05-20,521.20 ,"3,580.00 ",,,,,,,,24.00 ,,,,,
2013-05-21,528.00 ,"3,580.00 ",,,,,,,,24.00 ,,,,,
2013-05-22,533.10 ,"3,560.00 ",,,,,,,,23.00 ,,,,,
2013-05-23,538.20 ,"3,540.00 ",,,,,,,,28.00 ,,,,,
2013-05-24,553.10 ,"3,540.00 ",,,,,,80.62 ,,27.00 ,,,,,
2013-05-25,557.60 ,,,,,,,,,,,,,,
2013-05-26,558.30 ,,,,,,,,,,,,,,
2013-05-27,570.30 ,"3,520.00 ",,,,,,,,24.00 ,,,,,
2013-05-28,570.30 ,"3,500.00 ",,,,,,,,23.00 ,,,,,
2013-05-29,586.00 ,"3,480.00 ",,,,,,,,22.00 ,,,,,
2013-05-30,608.10 ,"3,460.00 ",,,,,,,,23.00 ,,,,,
2013-05-31,607.00 ,"3,420.00 ","14,303.09 ","8,361.30 ","4,776.40 ","1,307.45 ","7,107.00 ",79.79 ,"9,405,683.64 ",28.00 ,,,,,
2013-06-01,629.70 ,,,,,,,,,,,,,,
2013-06-02,636.30 ,,,,,,,,,,,,,,
2013-06-03,655.90 ,"3,420.00 ",,,,,,,,21.00 ,,,,,
2013-06-04,655.00 ,"3,420.00 ",,,,,,,,25.00 ,,,,,
2013-06-05,650.00 ,"3,420.00 ",,,,,,,,22.00 ,,,,,
2013-06-06,652.50 ,"3,420.00 ",,,,,,,,23.00 ,,,,,
2013-06-07,674.50 ,"3,390.00 ",,,,,,77.93 ,,21.00 ,,,,,
2013-06-08,660.00 ,"3,360.00 ",,,,,,,,,,,,,
2013-06-09,656.00 ,"3,330.00 ",,,,,,,,,,,,,
2013-06-10,650.00 ,,,,,,,,,,,,,,
2013-06-11,644.00 ,,,,,,,,,,,,,,
2013-06-12,646.50 ,,,,,,,,,,,,,,
2013-06-13,645.00 ,"3,330.00 ",,,,,,,,,,,,,
2013-06-14,664.50 ,"3,330.00 ",,,,,,75.39 ,,26.00 ,,,,,
2013-06-15,668.00 ,,,,,,,,,,,,,,
2013-06-16,693.50 ,,,,,,,,,,,,,,
2013-06-17,726.00 ,"3,370.00 ",,,,,,,,26.00 ,,,,,
2013-06-18,723.00 ,"3,370.00 ",,,,,,,,23.00 ,,,,,
2013-06-19,733.00 ,"3,370.00 ",,,,,,,,23.00 ,,,,,
2013-06-20,726.50 ,"3,370.00 ",,,,,,,,20.00 ,,,,,
2013-06-21,713.00 ,"3,430.00 ",,,,,,73.02 ,,,,,,,
2013-06-22,704.50 ,,,,,,,,,,,,,,
2013-06-23,699.50 ,,,,,,,,,,,,,,
2013-06-24,690.00 ,"3,450.00 ",,,,,,,,21.00 ,,,,,
2013-06-25,687.00 ,"3,450.00 ",,,,,,,,22.00 ,,,,,
2013-06-26,686.00 ,"3,390.00 ",,,,,,,,23.00 ,,,,,
2013-06-27,689.00 ,"3,430.00 ",,,,,,,,,,,,,
2013-06-28,691.50 ,"3,430.00 ",,,,,,73.89 ,,,,,,,
2013-06-29,680.00 ,,,,,,,,,,,,,,
2013-06-30,670.50 ,,"11,224.84 ","8,703.06 ","4,630.02 ","1,314.75 ","6,694.00 ",,"7,207,750.47 ",,,,,,
2013-07-01,695.50 ,"3,450.00 ",,,,,,,,20.00 ,,,,,
2013-07-02,689.30 ,"3,470.00 ",,,,,,,,23.00 ,,,,,
2013-07-03,673.50 ,"3,500.00 ",,,,,,,,23.00 ,,,,,
2013-07-04,677.50 ,"3,530.00 ",,,,,,,,,,,,,
2013-07-05,681.00 ,"3,550.00 ",,,,,,73.73 ,,23.00 ,,,,,
2013-07-06,679.00 ,,,,,,,,,,,,,,
2013-07-07,664.50 ,,,,,,,,,,,,,,
2013-07-08,686.50 ,"3,570.00 ",,,,,,,,26.00 ,,,,,
2013-07-09,691.50 ,"3,590.00 ",,,,,,,,20.00 ,,,,,
2013-07-10,705.00 ,"3,570.00 ",,,,,,,,20.00 ,,,,,
