公司名称,证券代码,报告期,流动资产,固定资产,长期股权投资,资产总计,流动负债,非流动负债,负债合计,股东权益,归属母公司股东的权益,资本公积金,盈余公积金,未分配利润,营业总收入,营业总成本,营业利润,利润总额,净利润,归属母公司股东的净利润,经营活动现金净流量,投资活动现金净流量,筹资活动现金净流量,现金净增加额,期末现金及现金等价物余额,员工人数
山西美锦能源股份有限公司,000723.SZ,2012/6/30,559514844.5,241073416.8,0,810476885.2,297044227.7,0,297044227.7,513432657.5,460260100.2,45367400.12,21111409.78,247860266.5,609678559.5,628045690.7,-18336994.16,-18446419.14,-13535920.8,-12174760.24,-48810343,-1125563.36,-1331084.02,-51266990.38,56227834.74,678
山西美锦能源股份有限公司,000723.SZ,2012/9/30,551423216.7,231256695,0,796239198.4,294483168.1,0,294483168.1,501756030.4,449743524.8,45367400.12,21111409.78,237398406.8,880177335.2,913832918.7,-33625446.46,-33688063.99,-25151752.78,-22636619.98,-78912442.46,-1445194.94,-1897932.35,-82255569.75,25239255.37,678
山西美锦能源股份有限公司,000723.SZ,2012/12/31,546885824.3,221356585.7,0,783552614.3,306109848.9,0,306109848.9,477442765.5,442483388.8,45367400.12,21111409.78,229809418.8,1193162571,1235814954,-42622246.46,-43572787.53,-33330408.76,-30225608.01,-64951701.61,-1450094.94,-2481849.02,-68883645.57,38611179.55,689
山西美锦能源股份有限公司,000723.SZ,2013/3/31,553364361.6,210954690.5,0,773226227.6,276341322.9,0,276341322.9,496884904.7,459986623.5,45367400.12,21111409.78,246819357.9,271641947.3,246302825.6,25339121.68,25341911.85,18894033.09,17009939.19,-4360961.03,-49410,-577500,-4987871.03,33623308.52,689
山西美锦能源股份有限公司,000723.SZ,2013/6/30,446480301.9,201227375.7,0,655405321.2,183040657.7,0,183040657.7,472364663.5,435174083.4,45367400.12,21111409.78,81924947.19,635002069,605521232.6,29480836.42,29484885.44,21757324.66,19634562.44,62967547.57,-592357.82,-80541686.22,-18166496.47,20444683.08,689
山西美锦能源股份有限公司,000723.SZ,2013/9/30,494826617.2,191410913.4,0,693125456.3,208311527.3,0,208311527.3,484813929,446445282.3,45367400.12,21111409.78,92684661.56,909477212.4,863774625.9,45702586.5,45706635.52,33638273.96,30394276.81,59808272.78,-1116553.82,-80541686.22,-21849967.26,16761212.29,689
山西美锦能源股份有限公司,000723.SZ,2013/12/31,702241764.3,180958302.1,0,890792372.9,397915022.5,0,397915022.5,492877350.4,453218236.7,45367400.12,21111409.78,99157986.94,1263366527,1205768572,57597954.87,57631272,41368774.21,36867602.19,132923091.8,-1153570.41,-80541686.22,51227835.18,89839014.73,661
山西美锦能源股份有限公司,000723.SZ,2014/3/31,551842053.4,171927189.4,0,731630561.4,229262566.3,0,229262566.3,502367995.1,461756057.1,45367400.12,21111409.78,107146506.4,300361587.3,288481149.8,11880437.47,12217478.89,8880310.3,7988519.47,-8617901.15,-1948236.4,0,-10566137.55,79272877.18,661
山西美锦能源股份有限公司,000723.SZ,2014/6/30,527396276.3,163181714.2,0,698849804.7,213546707.5,0,213546707.5,485303097.2,445947079,45367400.12,21111409.78,90827883.11,503004034.2,508489693.2,-5485659.03,-5127391.86,-4562884.13,-4142127.98,43988426.69,-3279854.77,0,40708571.92,130547586.7,661
山西美锦能源股份有限公司,000723.SZ,2014/9/30,557909291.5,153994961.7,0,719736002.4,225406833.7,0,225406833.7,494329168.7,454038643,45372280.11,21111409.78,98356221.14,667901820.6,661504853.1,6396967.5,6773473.45,3837923.04,3386210.05,38123089.99,-3234314.77,-4183095.86,30705679.36,120544694.1,661
山西美锦能源股份有限公司,000723.SZ,2014/12/31,673665317.7,151281346.7,0,836793972.2,335884097.1,0,335884097.1,500909875.1,460519561.1,45372280.11,21601508.78,103965535.4,998107008.2,982724892.2,15382115.98,16015050.14,9994735.06,9485623.3,-26523334.05,-3234314.77,-3565511.26,-33323160.08,56515854.65,630
山西美锦能源股份有限公司,000723.SZ,2015/3/31,661270517.5,147668777.4,0,823752931.7,335678740.8,0,335678740.8,488074190.8,448975265.6,45372280.11,21601508.78,91942149.92,250574893.6,266895204.6,-16320310.99,-16320310.99,-13365378.92,-12020757.99,-36999642.5,-16900,0,-37016542.5,49499312.15,630
山西美锦能源股份有限公司,000723.SZ,2015/6/30,696641807.6,144139923,0,862140831.8,389453494.3,0,389453494.3,472687337.6,434830512.3,45372280.11,21601508.78,77251537.5,444572868.4,480277003.4,-35704135.02,-35704135.02,-27965377.85,-25318005.94,-24229915.11,-16900,-1395991.95,-25642807.06,30873047.59,630
山西美锦能源股份有限公司,000723.SZ,2015/9/30,618653896.2,140555393,0,785851912.8,328549346,0,328549346,457302566.7,420715970.9,45372280.11,21601508.78,62680917.43,594452312.8,650998644.4,-56546331.65,-56529391.54,-43856902.82,-39888626.01,-15663427.76,-16900,-1395991.95,-17076319.71,39439534.94,630
山西美锦能源股份有限公司,000723.SZ,2015/12/31,6922180223,6666797963,0,14860747942,6849779341,1352582134,8202361475,6658386467,6253121981,3590140838,40479011.77,243957447.1,5701681764,6285060112,-583391985.9,-538617911.9,-407948824.6,-364274210.7,988389751.5,-155994765.8,389622338,1222017324,1339143062,4276
山西美锦能源股份有限公司,000723.SZ,2016/3/31,5711414534,6895994242,14999999.99,14236096114,6295461678,1353682435,7649144113,6586952001,6200967980,3590140968,40479011.77,191327494.2,997448092.9,1099171372,-101831939,-96167913.27,-72308513.75,-52629952.9,-734182402.4,-362836700.7,-124090408.9,-1221109512,118033549.9,4276
山西美锦能源股份有限公司,000723.SZ,2016/6/30,5021031155,6837228312,1.50E+07,13503884680,5476389153,1287382436,6763771589,6740113091,6341728694,3589819093,40479011.77,341985652.8,2354271091,2235116064,119046367.4,124731944.8,91026120.55,98028205.72,-247669103.5,-642106390.4,-335204956.6,-1224980450,114162611.4,4276
山西美锦能源股份有限公司,000723.SZ,2016/9/30,4883500777,6728047782,4.50E+07,13311585005,4985946469,1288482437,6274428906,7037156099,6618532216,3593151836,40479011.77,608489302.1,4371337853,3833996944,537232250.3,541545962.4,397635982.6,364531855,-61343468.62,-708354300.7,-406688213.5,-1176385983,162757079.1,4276
山西美锦能源股份有限公司,000723.SZ,2016/12/31,4254198092,6844252860,63700000,12596254498,4337962358,859213711.3,5197176069,7399078429,6912677560,3587269698,40479011.77,923616542.5,7109916638,6067341276,1040644243,1031943500,766692410.4,679659095.4,244755372.2,-906357186.4,-533154026,-1194755840,144387221.7,5117
山西美锦能源股份有限公司,000723.SZ,2017/3/31,5238748247,6711613104,81200000,13488655051,4895103223,859143712.3,5754246935,7734408116,7187490103,3585804629,40479011.77,1195213627,2806452297,2354939112,451425809,450567489.8,337075996.1,307770699.4,129590637.5,-5311835.63,-55025163.88,69253638.02,213640859.7,5117
永泰能源股份有限公司,122111.SH,2010/3/31,1318108892,194236404.1,1200000,2446190153,1510139542,299446234.2,1809585776,636604377.2,406229825.6,25388844.66,51430244.01,70704030.65,883409690.9,838948293.7,44461397.21,53402835.1,38647523.98,30079484.62,15228031.13,-339205756.3,375971313.3,51993588.14,335411378.7,806
永泰能源股份有限公司,122111.SH,2010/6/30,1664889099,163589813.7,1200000,2753141528,1695537266,492355683.7,2187892949,565248579,413308535.4,18835134.66,28815913.21,103569238.6,1937334052,1849297551,104076925.7,112452775.9,78799365.63,62944692.55,130678975.3,-574575334.4,918016088.4,474119729.2,757537519.7,806
永泰能源股份有限公司,122111.SH,2010/9/30,2688035103,171683930.1,1200000,3985244699,1998872166,1236677653,3235549819,749694880.3,689694880.3,217380533.5,28815913.21,136783169.5,2385229606,2231012132,170757400.6,177234564.2,117669789.9,96158623.51,255849814.2,-1882830476,2370008479,743027817.3,1026445608,806
永泰能源股份有限公司,122111.SH,2010/12/31,2178320697,182705342.6,1200000,4061670685,2206379421,1066981949,3273361370,788309314.8,728436151.7,202694439.9,63292219.18,160827241,2794794777,2586145952,238543913.3,0,162415253.2,132064670.2,373459695.6,-2227010182,2490280134,636729648,920147438.5,2157
永泰能源股份有限公司,122111.SH,2011/3/31,4524912648,220864202.9,6.00E+07,6534201268,1948959566,1962147508,3911107075,2623094193,2563254037,1878497767,63292219.18,244056275.9,162969355,139095391.9,23873963.05,100853738.3,83196028.25,83229034.83,1157464.5,-1282681351,2698978092,1417454206,2337601644,2157
永泰能源股份有限公司,122111.SH,2011/6/30,5054194969,400345832.4,229125779,10147593594,4069015110,2723275636,6792290746,3355302848,2597765043,1702942685,63292219.18,255463246.6,528724160.4,448654166.5,79858422.81,155319768,116453475,112369222.8,7741301.88,-4395252888,4159893685,-227617900.6,692529537.9,2157
永泰能源股份有限公司,122111.SH,2011/9/30,5155427263,652766936.7,254675270.7,11900798310,5432878256,2967552722,8400430977,3500367333,2688818255,1707488275,63292219.18,347007301.7,1001544734,782708578.4,218684889.9,300955623,212616378.1,203913278,80346810.84,-5123580418,5404240140,361006532.9,1281153971,2157
永泰能源股份有限公司,122111.SH,2011/12/31,7986973784,743336404.1,254652491.2,14649436681,6306871825,4643084417,10949956241,3699480440,2839548022,1715016175,66795657.33,461896982.3,2061757905,1610615519,451100623.8,526814047.3,332959909.9,322306396.7,402643846.6,-7532332248,8046055082,916366681,1836514120,8769
永泰能源股份有限公司,122111.SH,2012/3/31,12788683360,805022912.9,254539356,21952659304,8574730914,4678374713,13253105627,8699553677,7834841073,6229142910,66795657.33,604054417.6,970204019.7,720243027.8,249847856.8,249729281.3,146464878.3,142157435.3,513350989.9,-5821264484,5653834117,345920622.4,2182434742,8769
永泰能源股份有限公司,122111.SH,2012/6/30,9318953701,1554490113,257093840.1,28480576173,11540244825,4164065076,15704309901,12776266272,7945312666,5344656706,66795657.33,733110257.9,3044741629,2357178238,687919252.7,685992063,436753501.7,359591252.1,1004262960,-6691568850,5718613651,31307760.72,1867821880,8769
永泰能源股份有限公司,122111.SH,2012/9/30,9664102367,2273828563,256975550,36629621454,12714090939,7408744840,20122835779,16506785675,8153072351,5343493159,66795657.33,926942036.9,4990919111,3917008999,1074147684,1088444945,694770708.7,553423031.1,1495745458,-8029470197,8002999489,1469274750,3305788869,8769
永泰能源股份有限公司,122111.SH,2012/12/31,14686015270,4952365176,4091840.88,42568635562,13574610498,11882184270,25456794769,17111840794,8663961906,5348532998,130531481.9,1297666200,7718329792,6263369579,1690335137,1703201800,1192548512,987883019.1,1974828408,-7661667076,14068696923,8381858255,10218372375,11946
永泰能源股份有限公司,122111.SH,2013/3/31,15212572957,5340712772,4091840.88,43498949023,12154854585,13945176318,26100030903,17398918120,8902870566,5347577228,130531481.9,1519115281,2017372477,1642839419,374551205.7,370285186.9,270887313.1,221449080.8,493900393.1,-314163569.5,167317419.6,347054243.2,10565426618,11946
永泰能源股份有限公司,122111.SH,2013/6/30,15517739137,5519276852,4291840.92,44111025856,12233559484,14968342355,27201901839,16909124018,8471382998,5344917692,130531481.9,1088761327,4384921266,3753893429,631575985,626611671.3,431384152.9,321362985.6,772001190.8,-1098489890,1206872597,880383898.1,11098756273,11946
永泰能源股份有限公司,122111.SH,2013/9/30,19368085696,5313554773,4291840.92,48080627955,14406712343,16475347445,30882059788,17198568167,8690954848,5345873462,130531481.9,1229063250,7311448903,6486528298,861474587.6,860251109.6,620709172.2,461664908.8,1086634209,-4085161054,4638612282,1640085437,11858457812,11946
永泰能源股份有限公司,122111.SH,2013/12/31,14002213444,6070845031,3900000.44,47614892353,20050306140,14144286678,34194592818,13420299535,9831489093,6500698214,177841563.1,1196574032,9843259492,9015896431,879436478.7,907057159.9,628074729.1,476485772,2039384771,-10008955761,1299658897,-6669912094,3548460281,9555
永泰能源股份有限公司,122111.SH,2014/3/31,15812787079,6041696454,3900000.44,49536515038,22638308509,13411864071,36050172579,13486342459,9893907551,6500448883,177841563.1,1250621245,1695602778,1615199121,85745082.39,86423041.18,61837317.16,54047213.01,456784846.2,12222636.12,2121733525,2590741007,6139201288,9555
永泰能源股份有限公司,122111.SH,2014/6/30,10536083044,6118241877,3900000.44,48357900920,21950552416,12759969932,34710522349,13647378571,10023976639,4720798439,177841563.1,1384398688,3994361247,3789861464,289042265.2,509051669.6,413755278.8,364580609,1053809523,-1703676138,-754789906.8,-1404656522,2143803760,9555
永泰能源股份有限公司,122111.SH,2014/9/30,11433481079,6128686069,0,49262440220,21126269908,14478956888,35605226797,13657213423,10016256503,4712053877,177841563.1,1413571761,5810980525,5543069679,367053767,587670098.4,455752587.7,393753682.4,1322341065,-1589959924,-1367143214,-1634762072,1913698209,9555
永泰能源股份有限公司,122111.SH,2014/12/31,14155715617,6166252110,0,52109456286,21456704093,16999583155,38456287249,13653169038,9969001580,4712053877,199085067,1403822803,7912059927,7593647977,417567521.2,639317208.4,484326924.4,405248227.7,1980054247,-5332143360,1983545487,-1368824551,2179635730,8794
永泰能源股份有限公司,122111.SH,2015/3/31,14617391334,6111314917,8.00E+08,61768736952,19445296071,18179811337,37625107408,24143629545,19897513693,9509321744,198385663,1440619295,1639267356,1606026468,59504689.43,59122311.05,43050762.31,36796492.28,512642870.1,-2818851399,6384167335,4077663848,6257299539,8794
永泰能源股份有限公司,122111.SH,2015/6/30,19310078695,18599713584,2932201871,85869203180,27303064732,33471218082,60774282814,25094920366,20047716852,6921343387,198385663,1671282508,4513783807,4140498307,421472640.8,707500672.3,564309658.3,439684928.7,1233545880,-7480138157,9557146224,3310301697,5489937427,8794
永泰能源股份有限公司,122111.SH,2015/9/30,16754443488,18429710131,2974477685,87319938874,28747934003,33215531831,61963465835,25356473039,19931518079,6921343387,198385663,1757874014,7584563286,7057117627,704440156.3,989588394.9,769845495.5,526276434.8,2048306943,-9583410454,10379589885,2844059083,5023694813,8794
永泰能源股份有限公司,122111.SH,2015/12/31,15139618984,19242924241,3351041940,87555968763,27220702332,34352792356,61573494688,25982474075,20460094338,6894476940,210481188.6,1822186279,10784223136,9900058310,1016603146,1294458226,984330168.2,603015698.9,2857931196,-10958572960,10440739061,2339869729,4519505459,9214
永泰能源股份有限公司,122111.SH,2016/3/31,15425409629,19252125897,2993872610,87572379769,25709667714,36356432633,62066100347,25506279422,20281517525,6887337821,210481188.6,1872665551,1749824076,1972089837,144560449.4,155307404,62491023.82,50479272.04,959097594.5,-740393970.5,-765490885.7,-546622702,3972882757,9214
永泰能源股份有限公司,122111.SH,2016/6/30,21190812747,19616742562,3311000285,94424962779,29205461492,36284190583,65489652076,28935310703,23913969761,9083680938,249998084.9,2020401264,4305817914,4458313283,362998020.1,476009391.5,266272272,237731882.2,2177199125,-2947626634,5060614302,4290352917,8809858377,9214
永泰能源股份有限公司,122111.SH,2016/9/30,19983111412,19263648348,3560893593,94701687536,28051201367,37863375411,65914576779,28787110758,23652118477,9078829935,249998084.9,1746831274,7631823035,7581779024,651040777.5,883607096.3,527999640.8,461193705.3,3114207442,-4402179200,3984452653,2696744885,7216250344,9214
永泰能源股份有限公司,122111.SH,2016/12/31,15153978317,19224900300,4002571597,98112516741,34218152274,34763257209,68981409483,29131107258,23661269054,9330246055,258640508.8,1946031877,13699155902,13509550893,887273270.8,1145756410,765354677.2,669036732.2,4064645317,-13052321788,9221766754,234205141.9,4753710601,8030
永泰能源股份有限公司,122111.SH,2017/3/31,14755683400,18962207424,4118321034,99106290905,34613397638,35195947055,69809344693,29296946212,23757766203,9330246055,258640508.8,2052722361,5316615064,5164847101,153436798.4,184903575.8,140916196.2,106690483.9,846411671.7,-1656427350,-125772058.2,-935466552.6,3818244049,8030
山西襄矿集团有限公司,127102.SH,2011/12/31,4855442598,2554028930,89262490.72,9022601840,3414701439,2175469480,5590170919,3432430921,3003105254,618886368.4,89619253.04,1327954998,4432024211,2742412988,1691599313,1574716641,1131203889,906043743.8,1111638830,-1058044801,554908465.9,608502494.1,0,0
山西襄矿集团有限公司,127102.SH,2012/12/31,6225443751,3306664751,256029707.2,11358242548,5456855407,1983295314,7440150721,3918091827,3207374885,618886368.4,118062911.9,1382985923,3123829628,2742825385,385385328.9,354006632.7,225279104.7,144446931.7,-900974868.5,-306407362.1,1140059426,-67322804.95,0,0
山西襄矿集团有限公司,127102.SH,2013/12/31,6456903936,4073721639,258081963.2,14076364054,7276432531,2712560075,9988992606,4087371449,3416680595,618886368.4,134367040.7,1520418090,3178006949,2941337455,243326271.8,283044284.8,137582327.7,153052506.5,333258741.1,-618456443.3,-369511612.4,-654709314.7,0,0
山西襄矿集团有限公司,127102.SH,2014/12/31,7126874542,3879881576,0,15647754045,8115208691,3448994382,11564203073,4083550972,3456098434,618886368.4,151937882.1,1534071309,2966151605,3026528819,-50426924.1,123101563.6,91457563.96,86117997.62,-215328420.5,-579829176,795784272.4,626675.79,95138069.05,0
山西襄矿集团有限公司,127102.SH,2015/6/30,6378756044,3822072642,513811803.3,15510995741,6041870501,5667749633,11709620134,3801375606,3128571434,618886368.4,130644110.8,1177872713,1138367600,1248474934,-98167333.87,-72728341.63,-75358973.34,-46028747.01,417650686.4,-293590032.8,232292475,356353128.6,0,0
山西襄矿集团有限公司,127102.SH,2015/12/31,7522601210,3540592512,0,16690363527,7800105600,4463170970,12263276570,4427086958,3809923577,507136006.7,151937882.1,1726987091,2354257648,2408792722,-42595073.72,19706351.12,6980054.69,1509677.16,-594104303.2,-726816857.5,1370015057,49093896.03,144047647.7,0
山西襄矿集团有限公司,127102.SH,2016/6/30,6759766318,2970340195,0,15756550634,5929937188,5583201840,11513139029,4243411606,3607589017,616486368.4,130644110.8,1461614641,1076318526,1074961752,1356773.37,13373627.23,9835876.32,-11753105.9,98361087.68,-157233896.7,-12976712.66,-71849521.7,0,0
山西襄矿集团有限公司,127102.SH,2016/12/31,7180599796,3487707433,0,17376591523,7979752677,4880576034,12860328711,4516262812,3865118063,504736006.7,151937882.1,1745702662,3314773017,3199565745,115207272.1,97449734.26,62388550.11,27673410.54,325438719.8,-831214844.7,419109986.9,-86666137.95,53569199.75,0
大同煤矿集团有限责任公司,068020.BC,2010/3/31,43943350000,22181970000,1412910000,93617980000,37123760000,26971050000,64094810000,29523170000,23501380000,5668020000,225410000,-2225710000,12974140000,12641610000,332570000,312970000,128300000,-51460000,-819170000,-1208800000,2941330000,913360000,18654060000,0
大同煤矿集团有限责任公司,068020.BC,2010/6/30,48161400000,2.36E+10,1194320000,97427980000,40188560000,28227090000,68415650000,29012330000,23283260000,5000360000,229660000,-2626660000,28849320000,28072920000,788960000,853680000,378810000,9.00E+06,-1790060000,-2405960000,6683210000,2487190000,20227890000,0
大同煤矿集团有限责任公司,068020.BC,2010/9/30,54413960000,24761150000,947820000,1.04978E+11,42617130000,31952660000,74569790000,30408640000,23619100000,5495850000,229660000,-2501890000,44602010000,43452450000,1162210000,1202590000,474160000,-40940000,3280560000,-4106600000,4647170000,3821130000,21561830000,0
大同煤矿集团有限责任公司,068020.BC,2010/12/31,52186013280,26134928416,1270029248,1.02166E+11,34983351629,33255669617,68239021246,33926583206,26905932033,4282709874,210325180.6,1041706055,61807335215,58425643269,3420252016,3174057710,1787917429,858603930.2,2013112900,-4227163509,5278727922,3064677313,20798458448,0
大同煤矿集团有限责任公司,068020.BC,2011/3/31,55477920090,25605255474,1292349248,1.05513E+11,36531790831,34121225363,70653016194,34859953835,27572945742,4020134007,210325180.6,1373625948,17460945144,16907778789,556432870.9,534933462.5,331919892.2,114083537.9,665535973.5,-1802400280,-168487976.8,-1305352284,19494606165,0
大同煤矿集团有限责任公司,068020.BC,2011/6/30,61433910000,26438360000,1027230000,1.12967E+11,41689430000,34781100000,76470520000,36496760000,29485890000,5272050000,210330000,1380100000,39440680000,38355410000,1162330000,1090150000,463090000,-60840000,4334790000,-3892380000,894750000,1337160000,22137120000,0
大同煤矿集团有限责任公司,068020.BC,2011/9/30,66857866504,27060910772,1202950000,1.20396E+11,44261506568,37916065602,82177572170,38218637978,30117672053,5222136872,210325180.6,1556370000,66573940000,64944070000,1731610000,1654480000,639360000,-242980000,5719990000,-5468980000,1070300000,1321310000,22121270000,0
大同煤矿集团有限责任公司,068020.BC,2011/12/31,57928374967,33147962974,1399732156,1.17949E+11,45567901400,35960205057,81528106458,36420494181,28319306889,4246983206,243814818.7,1719461784,1.14152E+11,1.12043E+11,2243010744,2091705634,539236190.4,741112418.6,13942626896,-9562026304,1380448204,5761048796,26559507245,0
大同煤矿集团有限责任公司,068020.BC,2012/3/31,72404230000,32856600000,1587340000,1.3345E+11,57431530000,37986170000,95417700000,38032650000,29834040000,5584820000,243810000,1137960000,32468910000,31867210000,601800000,580550000,310090000,107110000,-2577610000,-1357050000,650850000,-3283810000,23275700000,0
大同煤矿集团有限责任公司,068020.BC,2012/6/30,69591480000,32739270000,1517780000,1.34419E+11,51384300000,41616100000,93000400000,41418470000,31883220000,6973230000,243810000,1145540000,77800490000,76625220000,1180080000,1164240000,553870000,114880000,-4520830000,-5826320000,2555390000,-7791760000,18767750000,0
大同煤矿集团有限责任公司,068020.BC,2012/9/30,72205860000,32987370000,1593300000,1.40939E+11,55761430000,46211380000,1.01973E+11,38965800000,29296140000,5548730000,243810000,547540000,1.11382E+11,1.09774E+11,1640460000,1533920000,649330000,63320000,4270550000,-21053340000,6224030000,-10558760000,16000750000,0
大同煤矿集团有限责任公司,068020.BC,2012/12/31,68715673957,34924221350,3388284624,1.43988E+11,53546880393,51483730767,1.05031E+11,38957594281,27753697306,5400524858,246133660,258422735.5,1.70224E+11,1.69168E+11,1116062894,1226616523,-89802971.01,-434738933.9,-2309277600,-18366085539,13329422185,-7345940953,19213524833,0
大同煤矿集团有限责任公司,068020.BC,2013/3/31,78091965500,42959624600,4592477700,1.67041E+11,65272135600,60571551000,1.25844E+11,41197808200,28143562300,5763297100,294745500,-83102500,41575809900,41436489000,107153400,72301800,-166676500,-347271300,-3258700000,-4507700000,10586429800,2820029800,22057438600,0
大同煤矿集团有限责任公司,068020.BC,2013/6/30,85297342900,42785220000,4594810000,1.76911E+11,53879423600,80759710000,1.34639E+11,42271557200,28353695900,6329523500,246133700,-584657000,1.00319E+11,99948100000,378880000,325890000,-314760000,-785430000,13171851200,-31584880000,32254850000,13841821200,33079230000,0
大同煤矿集团有限责任公司,068020.BC,2013/9/30,92614883800,42300830000,3240969100,1.86744E+11,54616453600,89396120000,1.44013E+11,42731697200,27375665900,5849059200,246133700,-963343300,1.48683E+11,1.4817E+11,508540000,431850000,-491520000,-1420800000,6210510000,-34524530000,41673120000,13359100000,32596510000,0
大同煤矿集团有限责任公司,068020.BC,2013/12/31,85315557696,45619099715,2884526106,1.91373E+11,61726176396,90562348224,1.52289E+11,39084344106,24507457142,4479215118,246133660,-1202391044,1.99566E+11,2.02647E+11,-2969400477,550592382,-974647503.2,-1643040996,28611101417,-26332579301,4271906661,6499551379,25713076212,0
大同煤矿集团有限责任公司,068020.BC,2014/3/31,89703010000,46487390000,2886870000,1.97057E+11,60997500000,97124170000,1.58122E+11,38935250000,24563130000,4479220000,246140000,-1398550000,53029490000,54002490000,-854940000,115800000,-123990000,-196160000,-7049210000,-1379160000,5301700000,-3116140000,22596940000,0
大同煤矿集团有限责任公司,068020.BC,2014/6/30,81854820000,45366350000,3486670000,1.91836E+11,48633090000,1.04702E+11,1.53335E+11,38500390000,23504010000,4245410000,246140000,-2148900000,1.09248E+11,1.10187E+11,-821410000,290220000,-535440000,-854140000,-8777730000,-3120100000,6187700000,-5694140000,20018940000,0
大同煤矿集团有限责任公司,068020.BC,2014/9/30,75552870000,45133660000,3844190000,1.91621E+11,35826350000,1.17396E+11,1.53222E+11,38398030000,23214920000,4268910000,246140000,-2526040000,1.60816E+11,1.61963E+11,-949580000,349190000,-866120000,-1417090000,-15149550000,-3450340000,15995020000,-2588880000,23124200000,0
大同煤矿集团有限责任公司,068020.BC,2014/12/31,92316044878,52057713377,964025576.9,2.21001E+11,72735987692,1.09942E+11,1.82678E+11,38322993534,21443608683,4724625624,264503390,-4515712564,2.13829E+11,2.15392E+11,-1110274070,578714957.5,-1164771292,-2787376880,31170787139,-51975607808,17668316696,-3119989152,23100935418,0
大同煤矿集团有限责任公司,068020.BC,2015/3/31,1.0078E+11,51231344690,1540482195,2.29808E+11,73957659075,1.18074E+11,1.92031E+11,37776941596,20782537324,4670326626,248232050,-4984990359,49124652652,49075344353,88314218.31,80169215.08,-112819177.5,-185020806.1,-4799908535,-3049435187,5652387688,-2196954790,20903980628,0
大同煤矿集团有限责任公司,068020.BC,2015/6/30,1.12122E+11,50550562848,3472962268,2.45556E+11,75237988899,1.33182E+11,2.0842E+11,37136442374,20551469015,5021973306,247548346.2,-5763338269,96916398637,97133632594,-41146999.31,96068991.78,-454367488.1,-691818136.9,-10965728402,-7440624243,19768992773,1362640129,24463575547,0
大同煤矿集团有限责任公司,068020.BC,2015/9/30,1.12512E+11,49453654226,1317747746,2.4747E+11,74833680495,1.35872E+11,2.10706E+11,36764578121,19734617260,4813370046,245469013.5,-6357034639,1.43694E+11,1.44086E+11,-132513501,111378929.6,-720500360.1,-1056912427,-11529314322,-7995914074,18317470122,-1207758275,21893177143,0
大同煤矿集团有限责任公司,068020.BC,2015/12/31,1.09107E+11,57089176441,1021443625,2.58044E+11,91434139840,1.27775E+11,2.19209E+11,38835690365,19967176012,5691508372,266339423.4,-6168667286,2.00838E+11,2.03624E+11,-2810285519,31629738.55,-1084858828,-1040665595,2613335596,-23027344167,19582694899,-827070512.8,22679551295,0
大同煤矿集团有限责任公司,068020.BC,2016/3/31,1.16879E+11,58253411138,1078095276,2.67826E+11,96844844372,1.30632E+11,2.27477E+11,40349008680,21471104324,5785922134,243512493.5,-6574529456,39067987976,39161941576,-30512210.25,-12732076.41,-175193558.9,-174272655.9,-4813894885,-3183358889,-1691753242,-9689007017,12990544279,0
大同煤矿集团有限责任公司,068020.BC,2016/6/30,1.09464E+11,58278910097,1113663190,2.63989E+11,1.02833E+11,1.2059E+11,2.23424E+11,40565714176,21380128858,5915702499,266339423.4,-6809495954,83240879430,83481332607,-61965124.69,5090110.59,-292942075.4,-237458281.5,-7697701263,-4342754243,1586224371,-10454231135,12225320160,0
大同煤矿集团有限责任公司,068020.BC,2016/9/30,1.16278E+11,59351006623,1361381951,2.76298E+11,1.0663E+11,1.27362E+11,2.33992E+11,42305815797,23082954730,5919559748,266339423.4,-7141123599,1.26472E+11,1.27161E+11,-419755239.8,13309392.32,-594860053.9,-568411705,-724793719.1,-8723791105,3792512838,-5656071986,17023479309,0
大同煤矿集团有限责任公司,068020.BC,2016/12/31,1.18913E+11,71042810887,1155584912,2.78064E+11,1.14669E+11,1.20388E+11,2.35057E+11,43007139934,22021839550,5662213712,266987220.9,-7939614841,1.70269E+11,1.71381E+11,-1004188586,200363345.9,-993260424.3,-1427122783,4164255981,-10448894490,1514144836,-4770576536,17908974759,0
大同煤矿集团有限责任公司,068020.BC,2017/3/31,1.30008E+11,70872723217,1860644421,2.92285E+11,1.16185E+11,1.32047E+11,2.48233E+11,44052701927,21921037279,5587432085,266987220.9,-8343542107,37801519725,38124028426,-253969822.7,25577711,-290833021.9,-403927265.6,-834804815.9,-1825555787,9048027001,6387666398,24296641157,0
阳泉煤业(集团)有限责任公司,101562013.IB,2010/3/31,34983220000,27448220000,1413340000,80901540000,38166110000,1.74E+10,55531110000,25370430000,13471410000,2662440000,362580000,-2333010000,12632170000,12315380000,327420000,300950000,105580000,81780000,136910000,-1208680000,716230000,-355500000,14780920000,0
阳泉煤业(集团)有限责任公司,101562013.IB,2010/6/30,36375370000,27064010000,1316420000,82763970000,39059690000,18045300000,57104990000,25658980000,14043370000,2669160000,362450000,-2299710000,27457630000,26647490000,874650000,925540000,187810000,110280000,1235690000,-2742120000,348070000,-1158320000,13978100000,0
