指标名称,唐山钢厂:高炉开工率,螺纹钢:主要钢厂开工率:全国,产量:火电:当月值,产量:水电:当月值,焦炭平均库存可用天数:国内大中型钢厂,煤炭库存:6大发电集团:合计,价格:普通水泥:42.5级袋装:北京,场存量:煤炭:秦皇岛港,价格:螺纹钢:HRB400 20mm:郑州,成交金额:上海:螺纹钢:当月值,山西原煤产量:合计:当月值,陕西原煤产量:合计:当月值,河南原煤产量:合计:当月值,内蒙古原煤产量:合计:当月值,欧洲ARA港动力煤现货价,进口数量:动力煤:当月值,煤炭运价:秦皇岛港-上海/乍浦:4-5万吨
2011/12/8,0,0,0,0,0,1340.56,0,733.1,4420,,,,,,,,
2011/12/9,90.58,0,0,0,18,1339.51,420,737.7,4420,,,,,,111.72,,
2011/12/10,0,0,0,0,0,1339.27,0,710.5,,,,,,,,,
2011/12/11,0,0,0,0,0,1332.8,0,731.8,,,,,,,,,
2011/12/12,0,0,0,0,0,1310.21,0,724.8,4420,,,,,,,,
2011/12/13,0,0,0,0,0,1336.34,0,719.2,4420,,,,,,,,
2011/12/14,0,0,0,0,0,1329,0,712.1,4420,,,,,,,,
2011/12/15,0,0,0,0,0,1342.65,0,716.1,4420,,,,,,,,
2011/12/16,92.75,0,0,0,18,1335.87,420,713.8,4420,,,,,,110.61,,
2011/12/17,0,0,0,0,0,1348.36,0,719,,,,,,,,,
2011/12/18,0,0,0,0,0,1339.7,0,716.1,,,,,,,,,
2011/12/19,0,0,0,0,0,1329.99,0,706.4,4420,,,,,,,,
2011/12/20,0,0,0,0,0,1292.71,0,698.7,4400,,,,,,,,
2011/12/21,0,0,0,0,0,1308.43,0,690,4400,,,,,,,,
2011/12/22,0,0,0,0,0,1310.25,0,692,4400,,,,,,,,
2011/12/23,92.03,0,0,0,19,1300.36,420,679,4400,,,,,,111.58,,
2011/12/24,0,0,0,0,0,1281.92,0,674.2,,,,,,,,,
2011/12/25,0,0,0,0,0,1294.7,0,667.3,,,,,,,,,
2011/12/26,0,0,0,0,0,1290.91,0,670.7,4400,,,,,,,,
2011/12/27,0,0,0,0,0,1269.96,0,668.6,4400,,,,,,,,
2011/12/28,0,0,0,0,0,1283.69,0,661.5,4400,,,,,,,,
2011/12/29,0,0,0,0,0,1281.16,0,660.7,4380,,,,,,,,
2011/12/30,92.75,0,0,0,19,1290.41,420,652,4370,,,,,,112.39,,
2011/12/31,0,0,3425.1,442.1,0,1281.23,0,649,4370,2863.12,8327.04,4166.6,,9180,,8008288.71,
2012/1/1,0,0,0,0,0,1275.1,0,636.7,,,,,,,,,
2012/1/2,0,0,0,0,0,1282.1,0,642,,,,,,,,,
2012/1/3,0,0,0,0,0,1264,0,647,,,,,,,,,
2012/1/4,0,0,0,0,0,1314.4,0,649,4370,,,,,,,,28
2012/1/5,0,0,0,0,0,1328.7,0,653,4330,,,,,,,,28
2012/1/6,91.3,0,0,0,18,1309.6,420,670.3,4310,,,,,,110.23,,
2012/1/7,0,0,0,0,0,1316.13,0,679,,,,,,,,,
2012/1/8,0,0,0,0,0,1313.65,0,692.2,,,,,,,,,
2012/1/9,0,0,0,0,0,1305.9,0,693.5,4280,,,,,,,,28
2012/1/10,0,0,0,0,0,1289.5,0,695.3,4220,,,,,,,,
2012/1/11,0,0,0,0,0,1284.6,0,690,4200,,,,,,,,32
2012/1/12,0,0,0,0,0,1185.95,0,698,4200,,,,,,,,32
2012/1/13,93.48,0,0,0,19,1270.1,420,695,4200,,,,,,107.5,,32
2012/1/14,0,0,0,0,0,1267.14,0,695,,,,,,,,,
2012/1/15,0,0,0,0,0,1260,0,699.5,,,,,,,,,
2012/1/16,0,0,0,0,0,1251.4,0,707,4200,,,,,,,,
2012/1/17,0,0,0,0,0,1281.34,0,711.5,4200,,,,,,,,
2012/1/18,0,0,0,0,0,1297.56,0,718,4200,,,,,,106,,28
2012/1/19,0,0,0,0,0,1314.84,0,718,4200,,,,,,,,
2012/1/20,0,0,0,0,0,1333.3,420,719.3,4200,,,,,,103.08,,
2012/1/21,0,0,0,0,0,1353.1,0,738,4200,,,,,,,,
2012/1/22,0,0,0,0,0,1362.1,0,752.6,,,,,,,,,
2012/1/23,0,0,0,0,0,1352.1,0,752.1,,,,,,,,,
2012/1/24,0,0,0,0,0,1359.06,0,757,,,,,,,,,
2012/1/25,0,0,0,0,0,1348,0,756.5,,,,,,,,,
2012/1/26,0,0,0,0,0,1356.79,0,755,,,,,,,106,,
2012/1/27,0,0,0,0,0,1377.05,420,753.5,,,,,,,106,,
2012/1/28,0,0,0,0,0,1377.05,0,754.5,,,,,,,,,
2012/1/29,0,0,0,0,0,1392,0,757.5,4200,,,,,,,,
2012/1/30,0,0,0,0,0,1481.37,0,767,4200,,,,,,106,,28
2012/1/31,0,0,2942.68,350.93,0,1487.6,0,765,4230,1471.37,6242.17,2710.21,1103.53,5680,102.85,6502167.79,
2012/2/1,0,0,0,0,0,1447.83,0,768.1,4230,,,,,,101,,
2012/2/2,0,0,0,0,0,1467.92,0,772.1,4240,,,,,,101.8,,
2012/2/3,95,0,0,0,19,1497.83,420,786,4250,,,,,,101.25,,28
2012/2/4,0,0,0,0,0,1487.72,0,788.8,,,,,,,,,
2012/2/5,0,0,0,0,0,1495.45,0,781.5,,,,,,,,,
2012/2/6,0,0,0,0,0,1486.39,0,792.5,4250,,,,,,100.65,,
2012/2/7,0,0,0,0,0,1506.63,0,792.5,4250,,,,,,99.8,,
2012/2/8,0,0,0,0,0,1498.05,0,793.5,4240,,,,,,99.25,,
2012/2/9,0,0,0,0,0,1484.63,0,792,4220,,,,,,99.4,,34
2012/2/10,96.3,0,0,0,18,1483.02,420,790,4210,,,,,,98.5,,33
2012/2/11,0,0,0,0,0,1494.29,0,778.5,,,,,,,,,
2012/2/12,0,0,0,0,0,1477.2,0,775,,,,,,,,,
2012/2/13,0,0,0,0,0,1466.1,0,771,4240,,,,,,98.75,,
2012/2/14,0,0,0,0,0,1475.05,0,801.3,4240,,,,,,98.8,,
2012/2/15,0,0,0,0,0,1463.83,0,813,4240,,,,,,98.65,,30
2012/2/16,0,0,0,0,0,1469.5,0,813,4220,,,,,,99,,
2012/2/17,95,0,0,0,18,1462.33,420,810.3,4200,,,,,,97.58,,33
2012/2/18,0,0,0,0,0,1441.87,0,802,,,,,,,,,
2012/2/19,0,0,0,0,0,1439.73,0,792,,,,,,,,,
2012/2/20,0,0,0,0,0,1420.35,0,789.7,4200,,,,,,,,34
2012/2/21,0,0,0,0,0,1400.88,0,822,4220,,,,,,,,
2012/2/22,0,0,0,0,0,1395.15,0,828.3,4260,,,,,,,,36
2012/2/23,0,0,0,0,0,1376.88,0,843.5,4290,,,,,,,,
2012/2/24,94.85,0,0,0,17,1342.6,420,842.5,4310,,,,,,99.6,,36
2012/2/25,0,0,0,0,0,1329.39,0,837.3,,,,,,,,,
2012/2/26,0,0,0,0,0,1337.7,0,821,,,,,,,,,
2012/2/27,0,0,0,0,0,1321.8,0,817.7,4320,,,,,,,,32
2012/2/28,0,0,0,0,0,1313.08,0,829,4320,,,,,,,,34
2012/2/29,0,0,3146.15,336.63,0,1320.08,0,821,4320,2833.82,7059.24,3019.01,1254.29,6480,,6227864.95,33
2012/3/1,0,0,0,0,0,1337.29,0,819,4380,,,,,,,,36
2012/3/2,0,0,0,0,17,1339.64,420,809,4390,,,,,,97.83,,38
2012/3/3,0,0,0,0,0,1335.3,0,796,,,,,,,,,
2012/3/4,0,0,0,0,0,1329.13,0,787,,,,,,,,,
2012/3/5,0,0,0,0,0,1320.6,0,774,4390,,,,,,,,32
2012/3/6,0,0,0,0,0,1364.4,0,773,4440,,,,,,,,
2012/3/7,0,0,0,0,0,1378.1,0,777.2,4450,,,,,,,,40
2012/3/8,0,0,0,0,0,1343.3,0,766,4450,,,,,,,,40
2012/3/9,96.32,0,0,0,18,1383.52,420,743.5,4450,,,,,,96.68,,36
2012/3/10,0,0,0,0,0,1364.9,0,729,,,,,,,,,
2012/3/11,0,0,0,0,0,1353.9,0,726.5,,,,,,,,,
2012/3/12,0,0,0,0,0,1351.9,0,723,4420,,,,,,,,36
2012/3/13,0,0,0,0,0,1368.24,0,721,4450,,,,,,,,41
2012/3/14,0,0,0,0,0,0,0,721,4460,,,,,,,,37
2012/3/15,0,0,0,0,0,1398.01,0,715.5,4460,,,,,,,,
2012/3/16,96.35,0,0,0,18,1394.32,500,703.5,4460,,,,,,96.53,,40
2012/3/17,0,0,0,0,0,1393.89,0,745.5,,,,,,,,,
2012/3/18,0,0,0,0,0,1388.4,0,765,,,,,,,,,
2012/3/19,0,0,0,0,0,1387.36,0,770,4460,,,,,,,,
2012/3/20,0,0,0,0,0,1357.8,0,765.5,4440,,,,,,,,37
2012/3/21,0,0,0,0,0,1366.16,0,746.5,4440,,,,,,,,40
2012/3/22,0,0,0,0,0,1348.21,0,744.5,4430,,,,,,,,36
2012/3/23,97.1,0,0,0,18,1326.46,500,733,4420,,,,,,96.44,,41
2012/3/24,0,0,0,0,0,1349.6,0,722,,,,,,,,,
2012/3/25,0,0,0,0,0,1336.29,0,707,,,,,,,,,
2012/3/26,0,0,0,0,0,1339.4,0,707,4420,,,,,,,,42
2012/3/27,0,0,0,0,0,1310.79,0,707,4400,,,,,,,,39
2012/3/28,0,0,0,0,0,1333.95,0,690,4400,,,,,,,,
2012/3/29,0,0,0,0,0,1363.17,0,688,4420,,,,,,,,39
2012/3/30,98.57,0,0,0,18,1360.1,500,679.5,4420,,,,,,98.14,,44
2012/3/31,0,0,3443.5,413.1,0,1362.38,0,665.5,4420,2623.68,8135.18,3373.19,1327.7,9640,,5325160.12,41
2012/4/1,0,0,0,0,0,1377.58,0,665.5,4420,,,,,,,,41
2012/4/2,0,0,0,0,0,1385.83,0,663.5,,,,,,,,,
2012/4/3,0,0,0,0,0,1375.4,0,658.5,,,,,,,,,
2012/4/4,0,0,0,0,0,1362.59,0,651,,,,,,,,,
2012/4/5,0,0,0,0,0,1352.58,0,642.9,4420,,,,,,98.69,,
2012/4/6,98.59,0,0,0,18,1431.29,500,626,4440,,,,,,,,37
2012/4/7,0,0,0,0,0,1403.12,0,626,,,,,,,,,
2012/4/8,0,0,0,0,0,1388,0,600.6,,,,,,,,,
2012/4/9,0,0,0,0,0,1398.3,0,575.5,4470,,,,,,,,
2012/4/10,0,0,0,0,0,1431.11,0,559,4470,,,,,,,,
2012/4/11,0,0,0,0,0,1415.91,0,554.1,4470,,,,,,,,38
2012/4/12,0,0,0,0,0,1405.11,0,547.6,4490,,,,,,,,37
2012/4/13,98.6,0,0,0,18,1400.57,500,540.3,4510,,,,,,96.68,,
2012/4/14,0,0,0,0,0,1403.5,0,548.2,,,,,,,,,
2012/4/15,0,0,0,0,0,1386.46,0,583,,,,,,,,,
2012/4/16,0,0,0,0,0,1406.71,0,580.7,4510,,,,,,,,38
2012/4/17,0,0,0,0,0,1422.5,0,565.5,4500,,,,,,,,36
2012/4/18,0,0,0,0,0,1424.35,0,563,4490,,,,,,,,36
2012/4/19,0,0,0,0,0,1431.83,0,558.7,4490,,,,,,,,36
2012/4/20,96.53,0,0,0,18,1444.38,500,582.8,4460,,,,,,96.22,,
2012/4/21,0,0,0,0,0,1453.27,0,576,,,,,,,,,
2012/4/22,0,0,0,0,0,1443,0,562,,,,,,,,,
2012/4/23,0,0,0,0,0,1413.72,0,542,4430,,,,,,,,33
2012/4/24,0,0,0,0,0,1419.77,0,541.5,4430,,,,,,,,33
2012/4/25,0,0,0,0,0,1434.13,0,526.8,4430,,,,,,,,33
2012/4/26,0,0,0,0,0,1458.24,0,530.1,4430,,,,,,,,33
2012/4/27,96.53,0,0,0,18,1461.62,500,519.7,4430,,,,,,94.21,,31
2012/4/28,0,0,0,0,0,1465.14,0,522.5,4430,,,,,,,,31
2012/4/29,0,0,0,0,0,1478.4,0,519,,,,,,,,,
2012/4/30,0,0,3049.1,438.3,0,1464.05,0,520,,2019.69,7899.58,3764.1,1254.85,10300,,7234091.05,
2012/5/1,0,0,0,0,0,1456.93,0,558.3,,,,,,,,,
2012/5/2,0,0,0,0,0,1458.7,0,567,4430,,,,,,,,31
2012/5/3,0,0,0,0,0,1480.41,0,567.7,4450,,,,,,,,31
2012/5/4,95.14,0,0,0,17,1461.4,500,572,4500,,,,,,88.6,,31
2012/5/5,0,0,0,0,0,1489.4,0,568,,,,,,,,,
2012/5/6,0,0,0,0,0,1477.92,0,565,,,,,,,,,
2012/5/7,0,0,0,0,0,1483.84,0,567,4450,,,,,,,,30
2012/5/8,0,0,0,0,0,1512.38,0,573,4450,,,,,,,,29
2012/5/9,0,0,0,0,0,1541.13,0,572,4430,,,,,,,,29
2012/5/10,0,0,0,0,0,1563.74,0,567.5,4390,,,,,,,,28
2012/5/11,95.14,0,0,0,16,1545.53,470,573,4390,,,,,,86.9,,29
2012/5/12,0,0,0,0,0,1557.81,0,561.5,,,,,,,,,
2012/5/13,0,0,0,0,0,1545.53,0,565,,,,,,,,,
2012/5/14,0,0,0,0,0,1516.92,0,589,4390,,,,,,,,
2012/5/15,0,0,0,0,0,1552.47,0,589,4370,,,,,,,,29
2012/5/16,0,0,0,0,0,1577.67,0,603.5,4320,,,,,,,,29
2012/5/17,0,0,0,0,0,1583.59,0,608.5,4320,,,,,,,,29
2012/5/18,92.41,0,0,0,16,1587.47,460,613,4310,,,,,,87.12,,29
2012/5/19,0,0,0,0,0,1598.5,0,619,,,,,,,,,
2012/5/20,0,0,0,0,0,1572.98,0,631,,,,,,,,,
2012/5/21,0,0,0,0,0,1549.91,0,645.5,4280,,,,,,,,29
2012/5/22,0,0,0,0,0,1598.02,0,668.5,4280,,,,,,,,29
2012/5/23,0,0,0,0,0,1599.19,0,694.3,4280,,,,,,,,27
2012/5/24,0,0,0,0,0,1622.16,0,714,4280,,,,,,,,27
2012/5/25,93.1,0,0,0,15,1623.27,460,710,4280,,,,,,84.32,,25
2012/5/26,0,0,0,0,0,1655,0,716.5,,,,,,,,,
2012/5/27,0,0,0,0,0,1646.1,0,742.8,,,,,,,,,
2012/5/28,0,0,0,0,0,1660.5,0,755,4240,,,,,,,,27
2012/5/29,0,0,0,0,0,1683.63,0,765.5,4240,,,,,,,,
2012/5/30,0,0,0,0,0,1685.08,0,773.5,4250,,,,,,,,29
2012/5/31,0,0,3014.7,665.5,0,1680.1,0,777,4250,3135.12,8149.1,4300.87,1135.44,9980,,9649982.53,
2012/6/1,93.1,0,0,0,15,1678.69,440,792.5,4250,,,,,,88.1,,
2012/6/2,0,0,0,0,0,1671.66,0,808.1,,,,,,,,,
2012/6/3,0,0,0,0,0,1649.98,0,816.5,,,,,,,,,
2012/6/4,0,0,0,0,0,1661.56,0,819.5,4250,,,,,,,,28
2012/6/5,0,0,0,0,0,1660.67,0,836.5,4210,,,,,,,,
2012/6/6,0,0,0,0,0,1677.95,0,867.5,4210,,,,,,,,27
2012/6/7,0,0,0,0,0,1688.4,0,879.5,4210,,,,,,,,
2012/6/8,92.41,0,0,0,15,1670.68,420,885.8,4210,,,,,,86.97,,
2012/6/9,0,0,0,0,0,1663.05,0,880.8,,,,,,,,,
2012/6/10,0,0,0,0,0,1647.38,0,898,,,,,,,,,
2012/6/11,0,0,0,0,0,1622.28,0,907.6,4230,,,,,,,,28
2012/6/12,0,0,0,0,0,1639.5,0,925.5,4230,,,,,,,,
2012/6/13,0,0,0,0,0,1635.72,0,939,4230,,,,,,,,
2012/6/14,0,0,0,0,0,1631.42,0,930.6,4230,,,,,,,,
2012/6/15,93.79,0,0,0,16,1629,420,943.8,4230,,,,,,84.47,,
2012/6/16,0,0,0,0,0,1617.79,0,935.8,,,,,,,,,
2012/6/17,0,0,0,0,0,1595.06,0,930,,,,,,,,,
2012/6/18,0,0,0,0,0,1599.48,0,945,4230,,,,,,,,28
2012/6/19,0,0,0,0,0,1601.23,0,946.2,4230,,,,,,,,25
2012/6/20,0,0,0,0,0,1601.56,0,935.5,4230,,,,,,,,
2012/6/21,0,0,0,0,0,1609.3,0,922.5,4230,,,,,,,,25
2012/6/22,0,0,0,0,15,0,380,912,,,,,,,86.52,,
2012/6/23,0,0,0,0,0,1572.23,0,907.5,,,,,,,,,
2012/6/24,0,0,0,0,0,1555,0,908,,,,,,,,,
2012/6/25,0,0,0,0,0,1538.13,0,898.4,4230,,,,,,,,28
2012/6/26,0,0,0,0,0,1582.58,0,898.4,4230,,,,,,,,
2012/6/27,0,0,0,0,0,1586.73,0,890,4230,,,,,,,,25
2012/6/28,0,0,0,0,0,1582.17,0,887.5,4200,,,,,,,,25
2012/6/29,96.58,0,0,0,17,1582.33,380,874,4180,,,,,,89.66,,
2012/6/30,0,0,2953.4,752.8,0,1586.08,0,858.5,,2871.31,8607.12,4206.91,1186.83,7520,,8550895.57,
2012/7/1,0,0,0,0,0,1559.4,0,856.5,,,,,,,,,
2012/7/2,0,0,0,0,0,1564.95,0,894.5,4180,,,,,,,,27
2012/7/3,0,0,0,0,0,1575.46,0,885.5,4180,,,,,,,,
2012/7/4,0,0,0,0,0,1547.67,0,877.5,4180,,,,,,,,24
2012/7/5,0,0,0,0,0,1535.83,0,877,4180,,,,,,,,24
2012/7/6,95.89,0,0,0,18,1536.1,410,864.5,4180,,,,,,89.99,,23
2012/7/7,0,0,0,0,0,1547.85,0,855,,,,,,,,,
2012/7/8,0,0,0,0,0,1536.9,0,855.6,,,,,,,,,
2012/7/9,0,0,0,0,0,1531,0,848.5,4180,,,,,,,,27
2012/7/10,0,0,0,0,0,1558,0,848.5,4150,,,,,,,,
2012/7/11,0,0,0,0,0,1571.17,0,856,4110,,,,,,,,
2012/7/12,0,0,0,0,0,1589.58,0,858.5,4090,,,,,,,,25
2012/7/13,95.89,0,0,0,18,1574.07,370,851,4090,,,,,,87.61,,26
2012/7/14,0,0,0,0,0,1557.59,0,855,,,,,,,,,
2012/7/15,0,0,0,0,0,1598.31,0,859,,,,,,,,,
2012/7/16,0,0,0,0,0,1525.58,0,857,4060,,,,,,,,29
2012/7/17,0,0,0,0,0,1552.72,0,862,4020,,,,,,,,
2012/7/18,0,0,0,0,0,1565.82,0,856,3980,,,,,,,,25
2012/7/19,0,0,0,0,0,1566.95,0,846.5,3980,,,,,,,,25
2012/7/20,95.89,0,0,0,17,1547.6,370,838.8,3980,,,,,,89.46,,
2012/7/21,0,0,0,0,0,1547.54,0,837,,,,,,,,,
2012/7/22,0,0,0,0,0,1533.83,0,850.5,,,,,,,,,
2012/7/23,0,0,0,0,0,1497.08,0,868.5,3920,,,,,,,,27
2012/7/24,0,0,0,0,0,1502.42,0,860,3870,,,,,,,,
2012/7/25,0,0,0,0,0,1507.53,0,840,3820,,,,,,,,
2012/7/26,0,0,0,0,0,1491.23,0,850,3780,,,,,,,,26
2012/7/27,91.1,0,0,0,15,1493.64,365,840.5,3780,,,,,,89.86,,
2012/7/28,0,0,0,0,0,1492.4,0,822,,,,,,,,,
2012/7/29,0,0,0,0,0,1485.4,0,834.5,,,,,,,,,
2012/7/30,0,0,0,0,0,1461.98,0,828.5,3780,,,,,,,,
2012/7/31,0,0,3215.2,916.3,0,1485.54,0,808,3800,4408.78,7198.12,4047.76,1168.58,9520,,9976044.18,
2012/8/1,0,0,0,0,0,1475.58,0,812.9,3820,,,,,,,,
2012/8/2,0,0,0,0,0,1469.85,0,816.7,3820,,,,,,,,26
2012/8/3,84.93,0,0,0,14,1459.78,365,806.6,3820,,,,,,93.6,,
2012/8/4,0,0,0,0,0,0,0,807.2,,,,,,,,,
2012/8/5,0,0,0,0,0,1424.53,0,817,,,,,,,,,
2012/8/6,0,0,0,0,0,1402.21,0,794,3800,,,,,,,,29
2012/8/7,0,0,0,0,0,1406.49,0,775.5,3800,,,,,,,,
2012/8/8,0,0,0,0,0,1391.99,0,755.3,3800,,,,,,,,
2012/8/9,0,0,0,0,0,1379.63,0,738,3800,,,,,,,,27
2012/8/10,85.62,0,0,0,15,1380.62,365,725.1,3800,,,,,,96.34,,
2012/8/11,0,0,0,0,0,1368.75,0,716,,,,,,,,,
2012/8/12,0,0,0,0,0,1368.5,0,712.2,,,,,,,,,
2012/8/13,0,0,0,0,0,1337.46,0,698.7,3830,,,,,,,,
2012/8/14,0,0,0,0,0,1358.49,0,700.7,3830,,,,,,,,
2012/8/15,0,0,0,0,0,1359.37,0,695.3,3830,,,,,,,,
2012/8/16,0,0,0,0,0,1345.95,0,681.4,3830,,,,,,,,30
2012/8/17,84.93,0,0,0,13,1383.72,365,673,3820,,,,,,94.56,,32
2012/8/18,0,0,0,0,0,1394.1,0,670,,,,,,,,,
2012/8/19,0,0,0,0,0,1366.6,0,666.7,,,,,,,,,
2012/8/20,0,0,0,0,0,1336.08,0,664.6,3780,,,,,,,,
2012/8/21,0,0,0,0,0,1358.34,0,660.7,3740,,,,,,,,
2012/8/22,0,0,0,0,0,1374.47,0,663.8,3740,,,,,,,,
2012/8/23,0,0,0,0,0,1391.18,0,659.7,3740,,,,,,,,33
2012/8/24,85.62,0,0,0,13,1373.1,365,656.2,3690,,,,,,93.69,,34
2012/8/25,0,0,0,0,0,1391.25,0,654.4,,,,,,,,,
2012/8/26,0,0,0,0,0,1365.7,0,650.8,,,,,,,,,
2012/8/27,0,0,0,0,0,1389.17,0,638,3660,,,,,,,,32
2012/8/28,0,0,0,0,0,1355.35,0,636.9,3660,,,,,,,,35
2012/8/29,0,0,0,0,0,1350.56,0,635.6,3640,,,,,,,,35
2012/8/30,0,0,0,0,0,1309.03,0,634,3640,,,,,,,,32
2012/8/31,85.62,0,3207.9,944.5,13,1341.22,365,628,3640,6179.18,6908.77,4247.04,1243.41,7780,91.17,9400628.53,33
2012/9/1,0,0,0,0,0,1316.33,0,653.5,,,,,,,,,
2012/9/2,0,0,0,0,0,1296.03,0,690.5,,,,,,,,,
2012/9/3,0,0,0,0,0,1291.43,0,697.5,3570,,,,,,,,31
2012/9/4,0,0,0,0,0,1276.42,0,695.5,3570,,,,,,,,
2012/9/5,0,0,0,0,0,1287.84,0,693,3540,,,,,,,,
2012/9/6,0,0,0,0,0,1288.72,0,700,3510,,,,,,,,29
2012/9/7,86.3,0,0,0,13,1308.09,365,689,3510,,,,,,92.54,,30
2012/9/8,0,0,0,0,0,1298.2,0,681,,,,,,,,,
2012/9/9,0,0,0,0,0,1280.7,0,679.3,,,,,,,,,
2012/9/10,0,0,0,0,0,1268.7,0,686,3530,,,,,,,,33
2012/9/11,0,0,0,0,0,1298.43,0,699.5,3600,,,,,,,,34
2012/9/12,0,0,0,0,0,1286.48,0,694.5,3600,,,,,,,,33
2012/9/13,0,0,0,0,0,1272,0,691,3580,,,,,,,,26
2012/9/14,85.62,0,0,0,13,1266.92,365,691,3580,,,,,,90.14,,31
2012/9/15,0,0,0,0,0,1286.07,0,691,,,,,,,,,
2012/9/16,0,0,0,0,0,1271.81,0,688,,,,,,,,,
2012/9/17,0,0,0,0,0,1265.38,0,684.5,3650,,,,,,,,31
2012/9/18,0,0,0,0,0,1307.82,0,673,3730,,,,,,,,30
2012/9/19,0,0,0,0,0,1305.82,0,662.5,3760,,,,,,,,
2012/9/20,0,0,0,0,0,1326.68,0,661.8,3780,,,,,,,,31
2012/9/21,89.04,0,0,0,12,1302.23,365,646.5,3760,,,,,,88.03,,30
2012/9/22,0,0,0,0,0,1302.75,0,640.5,,,,,,,,,
2012/9/23,0,0,0,0,0,1293.66,0,638.8,,,,,,,,,
2012/9/24,0,0,0,0,0,1293.2,0,635,3740,,,,,,,,31
2012/9/25,0,0,0,0,0,1310.58,0,629.1,3740,,,,,,,,
2012/9/26,0,0,0,0,0,1299.8,0,627.5,3740,,,,,,,,
2012/9/27,0,0,0,0,0,1308,0,604,3740,,,,,,,,26
2012/9/28,91.16,0,0,0,0,1343.9,405,604.5,3740,,,,,,86.08,,
2012/9/29,0,0,0,0,0,1365.25,0,606.5,3740,,,,,,,,
2012/9/30,0,0,2851.2,842.7,0,1366.5,0,607.8,,15160.99,7466.11,3287.04,1274.58,7300,,7593913.43,
2012/10/1,0,0,0,0,0,1327.71,0,595.8,,,,,,,,,
2012/10/2,0,0,0,0,0,1347.65,0,608,,,,,,,,,
2012/10/3,0,0,0,0,0,1343.5,0,601.2,,,,,,,,,
2012/10/4,0,0,0,0,0,1354.6,0,596.3,,,,,,,,,
2012/10/5,0,0,0,0,12,1366.86,0,600.7,,,,,,,87.2,,
2012/10/6,0,0,0,0,0,1387.48,0,602.7,,,,,,,,,
2012/10/7,0,0,0,0,0,1382.16,0,588.5,,,,,,,,,
2012/10/8,0,0,0,0,0,1377.2,0,585.5,3870,,,,,,,,30
2012/10/9,0,0,0,0,0,1403.12,0,583.6,3880,,,,,,,,26
2012/10/10,0,0,0,0,0,1412.5,0,573.2,3880,,,,,,,,
2012/10/11,0,0,0,0,0,1385.52,0,552.9,3880,,,,,,,,26
2012/10/12,91.84,0,0,0,13,1355.36,375,547,3880,,,,,,87.02,,
2012/10/13,0,0,0,0,0,1383.84,0,568.5,,,,,,,,,
2012/10/14,0,0,0,0,0,1377.45,0,549.5,,,,,,,,,
2012/10/15,0,0,0,0,0,1374.6,0,536.5,3870,,,,,,,,
2012/10/16,0,0,0,0,0,1415.42,0,536.4,3820,,,,,,,,
2012/10/17,0,0,0,0,0,1429.72,0,551,3820,,,,,,,,
2012/10/18,0,0,0,0,0,1403.98,0,550.3,3820,,,,,,,,28
2012/10/19,91.16,0,0,0,14,1415.1,375,546.1,3820,,,,,,86.02,,27
2012/10/20,0,0,0,0,0,1411.1,0,530.5,,,,,,,,,
2012/10/21,0,0,0,0,0,1388,0,519,,,,,,,,,
2012/10/22,0,0,0,0,0,1378.2,0,517.3,3850,,,,,,,,
2012/10/23,0,0,0,0,0,1419.37,0,524.2,3900,,,,,,,,
2012/10/24,0,0,0,0,0,1407.7,0,535.7,3900,,,,,,,,27
2012/10/25,0,0,0,0,0,1407.42,0,540.7,3890,,,,,,,,
2012/10/26,91.16,0,0,0,14,1432.02,375,547.6,3890,,,,,,86.17,,
2012/10/27,0,0,0,0,0,1433,0,566,,,,,,,,,
2012/10/28,0,0,0,0,0,1420.6,0,549.6,,,,,,,,,
2012/10/29,0,0,0,0,0,1411,0,552.3,3890,,,,,,,,26
2012/10/30,0,0,0,0,0,1392,0,558.8,3890,,,,,,,,
2012/10/31,0,0,2925.9,741,0,1392.57,0,561.8,3910,8628.54,7313.61,4641.39,1352.2,10335,,8326434.01,
2012/11/1,0,0,0,0,0,1402.12,0,565,3910,,,,,,,,26
2012/11/2,91.78,0,0,0,15,1409.47,375,549,3940,,,,,,85.33,,
2012/11/3,0,0,0,0,0,1395.6,0,548,,,,,,,,,
2012/11/4,0,0,0,0,0,1378.3,0,581.7,,,,,,,,,
2012/11/5,0,0,0,0,0,1363.2,0,595.3,3940,,,,,,,,26
2012/11/6,0,0,0,0,0,1383.3,0,599.5,3940,,,,,,,,
2012/11/7,0,0,0,0,0,1376.4,0,605.5,3950,,,,,,,,
2012/11/8,0,0,0,0,0,1359.2,0,611,3950,,,,,,,,
2012/11/9,91.1,0,0,0,16,1387.1,375,619.5,3950,,,,,,87.52,,26
2012/11/10,0,0,0,0,0,1373.2,0,611.5,,,,,,,,,
2012/11/11,0,0,0,0,0,1361.96,0,607,,,,,,,,,
2012/11/12,0,0,0,0,0,1358.45,0,657.7,3950,,,,,,,,
2012/11/13,0,0,0,0,0,1373.76,0,662.3,3930,,,,,,,,27
2012/11/14,0,0,0,0,0,1373.97,0,665.2,3930,,,,,,,,
2012/11/15,0,0,0,0,0,1364.22,0,656,3920,,,,,,,,27
2012/11/16,93.15,0,0,0,16,1399.3,385,652.5,3920,,,,,,90.96,,28
2012/11/17,0,0,0,0,0,1396,0,651,,,,,,,,,
2012/11/18,0,0,0,0,0,1388.1,0,646,,,,,,,,,
