"","name","time","NetIncome"
"709","大同煤矿集团有限责任公司","2014Q3",-330680000
"710","大同煤矿集团有限责任公司","2014Q4",-298651292
"711","大同煤矿集团有限责任公司","2015Q1",-112819177.5
"712","大同煤矿集团有限责任公司","2015Q2",-341548310.6
"713","大同煤矿集团有限责任公司","2015Q3",-266132872
"714","大同煤矿集团有限责任公司","2015Q4",-364358467.9
"715","大同煤矿集团有限责任公司","2016Q1",-175193558.9
"716","大同煤矿集团有限责任公司","2016Q2",-117748516.5
"717","大同煤矿集团有限责任公司","2016Q3",-301917978.5
"718","大同煤矿集团有限责任公司","2016Q4",-398400370.4
"719","大同煤矿集团有限责任公司","2017Q1",-290833021.9
"720","阳泉煤业(集团)有限责任公司","2010Q1",105580000
"721","阳泉煤业(集团)有限责任公司","2010Q2",82230000
"722","阳泉煤业(集团)有限责任公司","2010Q3",32520000
"723","阳泉煤业(集团)有限责任公司","2010Q4",1400734184
"724","阳泉煤业(集团)有限责任公司","2011Q1",185570000
"725","阳泉煤业(集团)有限责任公司","2011Q2",612850000
"726","阳泉煤业(集团)有限责任公司","2011Q3",551822778
"727","阳泉煤业(集团)有限责任公司","2011Q4",940672142
"728","阳泉煤业(集团)有限责任公司","2012Q1",888950000
"729","阳泉煤业(集团)有限责任公司","2012Q2",540410000
"730","阳泉煤业(集团)有限责任公司","2012Q3",-315920000
"731","阳泉煤业(集团)有限责任公司","2012Q4",-674171436.2
"732","阳泉煤业(集团)有限责任公司","2013Q1",37490000
"733","阳泉煤业(集团)有限责任公司","2013Q2",175590000
"734","阳泉煤业(集团)有限责任公司","2013Q3",-18810000
"735","阳泉煤业(集团)有限责任公司","2013Q4",-727288127.3
"736","阳泉煤业(集团)有限责任公司","2014Q1",-77520000
"737","阳泉煤业(集团)有限责任公司","2014Q2",-22580000
"738","阳泉煤业(集团)有限责任公司","2014Q3",113720000
"739","阳泉煤业(集团)有限责任公司","2014Q4",-235109517.3
"740","阳泉煤业(集团)有限责任公司","2015Q1",-166840000
"741","阳泉煤业(集团)有限责任公司","2015Q2",-46420000
"742","阳泉煤业(集团)有限责任公司","2015Q3",-113250000
"743","阳泉煤业(集团)有限责任公司","2015Q4",-361371885.2
"744","阳泉煤业(集团)有限责任公司","2016Q1",-76230000
"745","阳泉煤业(集团)有限责任公司","2016Q2",-79380000
"746","阳泉煤业(集团)有限责任公司","2016Q3",-96520000
"747","阳泉煤业(集团)有限责任公司","2016Q4",-532416707.6
"748","阳泉煤业(集团)有限责任公司","2017Q1",6510000
"749","山西蓝焰控股股份有限公司","2010Q1",101391285.5
"750","山西蓝焰控股股份有限公司","2010Q2",109426872.7
"751","山西蓝焰控股股份有限公司","2010Q3",62616797.2
"752","山西蓝焰控股股份有限公司","2010Q4",42861510.9
"753","山西蓝焰控股股份有限公司","2011Q1",62151612.56
"754","山西蓝焰控股股份有限公司","2011Q2",61025288.24
"755","山西蓝焰控股股份有限公司","2011Q3",93457444.6
"756","山西蓝焰控股股份有限公司","2011Q4",87995359.8
"757","山西蓝焰控股股份有限公司","2012Q1",57796499.2
"758","山西蓝焰控股股份有限公司","2012Q2",-77534834.78
"759","山西蓝焰控股股份有限公司","2012Q3",-172933895.32
"760","山西蓝焰控股股份有限公司","2012Q4",-118893463.7
"761","山西蓝焰控股股份有限公司","2013Q1",-76064537.55
"762","山西蓝焰控股股份有限公司","2013Q2",-93268847.35
"763","山西蓝焰控股股份有限公司","2013Q3",-132306052.1
"764","山西蓝焰控股股份有限公司","2013Q4",305732998.99
"765","山西蓝焰控股股份有限公司","2014Q1",-81301382.79
"766","山西蓝焰控股股份有限公司","2014Q2",-284704236.81
"767","山西蓝焰控股股份有限公司","2014Q3",-248667069.5
"768","山西蓝焰控股股份有限公司","2014Q4",-510767719.9
"769","山西蓝焰控股股份有限公司","2015Q1",-295721070.8
"770","山西蓝焰控股股份有限公司","2015Q2",-586161853.3
"771","山西蓝焰控股股份有限公司","2015Q3",-494846493.9
"772","山西蓝焰控股股份有限公司","2015Q4",-676668516
"773","山西蓝焰控股股份有限公司","2016Q1",-338731369.3
"774","山西蓝焰控股股份有限公司","2016Q2",-414291600.4
"775","山西蓝焰控股股份有限公司","2016Q3",-244440756.2
"776","山西蓝焰控股股份有限公司","2016Q4",1377005682.4
"777","山西蓝焰控股股份有限公司","2017Q1",72183818.66
"778","山西兰花科技创业股份有限公司","2010Q1",263425198.8
"779","山西兰花科技创业股份有限公司","2010Q2",407590920.3
"780","山西兰花科技创业股份有限公司","2010Q3",245355909
"781","山西兰花科技创业股份有限公司","2010Q4",321837780.9
"782","山西兰花科技创业股份有限公司","2011Q1",315099420.8
"783","山西兰花科技创业股份有限公司","2011Q2",393799013.1
"784","山西兰花科技创业股份有限公司","2011Q3",445353659.1
"785","山西兰花科技创业股份有限公司","2011Q4",413421377
"786","山西兰花科技创业股份有限公司","2012Q1",451019089
"787","山西兰花科技创业股份有限公司","2012Q2",549650655
"788","山西兰花科技创业股份有限公司","2012Q3",387120080
"789","山西兰花科技创业股份有限公司","2012Q4",289814608
"790","山西兰花科技创业股份有限公司","2013Q1",390285105.4
"791","山西兰花科技创业股份有限公司","2013Q2",237880884.7
"792","山西兰花科技创业股份有限公司","2013Q3",104813553
"793","山西兰花科技创业股份有限公司","2013Q4",143353609.1
"794","山西兰花科技创业股份有限公司","2014Q1",-77250107.56
"795","山西兰花科技创业股份有限公司","2014Q2",17419523.59
"796","山西兰花科技创业股份有限公司","2014Q3",9811053.54
"797","山西兰花科技创业股份有限公司","2014Q4",33080442.93
"798","山西兰花科技创业股份有限公司","2015Q1",-20904040.7
"799","山西兰花科技创业股份有限公司","2015Q2",48032331.58
"800","山西兰花科技创业股份有限公司","2015Q3",-17227889.95
"801","山西兰花科技创业股份有限公司","2015Q4",-129733464.23
"802","山西兰花科技创业股份有限公司","2016Q1",-187116290.2
"803","山西兰花科技创业股份有限公司","2016Q2",-70534915.4
"804","山西兰花科技创业股份有限公司","2016Q3",-87343517.8
"805","山西兰花科技创业股份有限公司","2016Q4",-524804515.1
"806","山西兰花科技创业股份有限公司","2017Q1",200442341
"807","山西西山煤电股份有限公司","2010Q1",879642305
"808","山西西山煤电股份有限公司","2010Q2",882938540
"809","山西西山煤电股份有限公司","2010Q3",942924277
"810","山西西山煤电股份有限公司","2010Q4",88105296
"811","山西西山煤电股份有限公司","2011Q1",1086017743
"812","山西西山煤电股份有限公司","2011Q2",899680886
"813","山西西山煤电股份有限公司","2011Q3",709639045
"814","山西西山煤电股份有限公司","2011Q4",309772753
"815","山西西山煤电股份有限公司","2012Q1",1108180897
"816","山西西山煤电股份有限公司","2012Q2",689609187
"817","山西西山煤电股份有限公司","2012Q3",288478582
"818","山西西山煤电股份有限公司","2012Q4",-91109843
"819","山西西山煤电股份有限公司","2013Q1",620438584.3
"820","山西西山煤电股份有限公司","2013Q2",425695478.7
"821","山西西山煤电股份有限公司","2013Q3",115712975
"822","山西西山煤电股份有限公司","2013Q4",111911585
"823","山西西山煤电股份有限公司","2014Q1",274277239.1
"824","山西西山煤电股份有限公司","2014Q2",128857966.8
"825","山西西山煤电股份有限公司","2014Q3",-21699342.8
"826","山西西山煤电股份有限公司","2014Q4",-31440395.9
"827","山西西山煤电股份有限公司","2015Q1",101055695.8
"828","山西西山煤电股份有限公司","2015Q2",153546165
"829","山西西山煤电股份有限公司","2015Q3",123604034.5
"830","山西西山煤电股份有限公司","2015Q4",-167582563.7
"831","山西西山煤电股份有限公司","2016Q1",63165661.63
"832","山西西山煤电股份有限公司","2016Q2",80176258.47
"833","山西西山煤电股份有限公司","2016Q3",90794425.7
"834","山西西山煤电股份有限公司","2016Q4",216814718.5
"835","山西西山煤电股份有限公司","2017Q1",537627553.8
"836","阳泉煤业(集团)股份有限公司","2010Q1",529560089.9
"837","阳泉煤业(集团)股份有限公司","2010Q2",782704815.1
"838","阳泉煤业(集团)股份有限公司","2010Q3",792797252
"839","阳泉煤业(集团)股份有限公司","2010Q4",389066029
"840","阳泉煤业(集团)股份有限公司","2011Q1",701948381.5
"841","阳泉煤业(集团)股份有限公司","2011Q2",980234490.5
"842","阳泉煤业(集团)股份有限公司","2011Q3",685983761
"843","阳泉煤业(集团)股份有限公司","2011Q4",343214110
"844","阳泉煤业(集团)股份有限公司","2012Q1",752084686.3
"845","阳泉煤业(集团)股份有限公司","2012Q2",573200075.7
"846","阳泉煤业(集团)股份有限公司","2012Q3",268409122
"847","阳泉煤业(集团)股份有限公司","2012Q4",652584194
"848","阳泉煤业(集团)股份有限公司","2013Q1",491566236.2
"849","阳泉煤业(集团)股份有限公司","2013Q2",105925418.2
"850","阳泉煤业(集团)股份有限公司","2013Q3",98975025.4
"851","阳泉煤业(集团)股份有限公司","2013Q4",19375644.4000001
"852","阳泉煤业(集团)股份有限公司","2014Q1",104974192.4
"853","阳泉煤业(集团)股份有限公司","2014Q2",193789850.3
"854","阳泉煤业(集团)股份有限公司","2014Q3",54103034.7
"855","阳泉煤业(集团)股份有限公司","2014Q4",287642703.1
"856","阳泉煤业(集团)股份有限公司","2015Q1",15009703.97
"857","阳泉煤业(集团)股份有限公司","2015Q2",229884669.63
"858","阳泉煤业(集团)股份有限公司","2015Q3",-84020386.6
"859","阳泉煤业(集团)股份有限公司","2015Q4",-181441674.74
"860","阳泉煤业(集团)股份有限公司","2016Q1",-7309572.99
"861","阳泉煤业(集团)股份有限公司","2016Q2",13330366.55
"862","阳泉煤业(集团)股份有限公司","2016Q3",28132405.98
"863","阳泉煤业(集团)股份有限公司","2016Q4",420305863.16
"864","阳泉煤业(集团)股份有限公司","2017Q1",446231492
"865","山煤国际能源集团股份有限公司","2010Q1",212004432.6
"866","山煤国际能源集团股份有限公司","2010Q2",448680181.6
"867","山煤国际能源集团股份有限公司","2010Q3",374000937.8
"868","山煤国际能源集团股份有限公司","2010Q4",314351660
"869","山煤国际能源集团股份有限公司","2011Q1",387587941.8
"870","山煤国际能源集团股份有限公司","2011Q2",505046098.1
"871","山煤国际能源集团股份有限公司","2011Q3",621476100.1
"872","山煤国际能源集团股份有限公司","2011Q4",154984947
"873","山煤国际能源集团股份有限公司","2012Q1",549508858.6
"874","山煤国际能源集团股份有限公司","2012Q2",488639568.4
"875","山煤国际能源集团股份有限公司","2012Q3",232346605
"876","山煤国际能源集团股份有限公司","2012Q4",226717981
"877","山煤国际能源集团股份有限公司","2013Q1",424428230.2
"878","山煤国际能源集团股份有限公司","2013Q2",163736887.9
"879","山煤国际能源集团股份有限公司","2013Q3",125132151.8
"880","山煤国际能源集团股份有限公司","2013Q4",-4772103.89999998
"881","山煤国际能源集团股份有限公司","2014Q1",122197958.6
"882","山煤国际能源集团股份有限公司","2014Q2",71099610.6
"883","山煤国际能源集团股份有限公司","2014Q3",59586110.2
"884","山煤国际能源集团股份有限公司","2014Q4",-1843448774.4
"885","山煤国际能源集团股份有限公司","2015Q1",38565340.93
"886","山煤国际能源集团股份有限公司","2015Q2",22382973.36
"887","山煤国际能源集团股份有限公司","2015Q3",-69981645.94
"888","山煤国际能源集团股份有限公司","2015Q4",-2255041879.35
"889","山煤国际能源集团股份有限公司","2016Q1",-26621437.69
"890","山煤国际能源集团股份有限公司","2016Q2",-375378411.51
"891","山煤国际能源集团股份有限公司","2016Q3",-11148179.1
"892","山煤国际能源集团股份有限公司","2016Q4",1067305292.7
"893","山煤国际能源集团股份有限公司","2017Q1",127647064.6
"894","山西潞安环保能源开发股份有限公司","2010Q1",711519415.6
"895","山西潞安环保能源开发股份有限公司","2010Q2",823728221.4
"896","山西潞安环保能源开发股份有限公司","2010Q3",838751336
"897","山西潞安环保能源开发股份有限公司","2010Q4",968655934
"898","山西潞安环保能源开发股份有限公司","2011Q1",959781155.4
"899","山西潞安环保能源开发股份有限公司","2011Q2",967812615.6
"900","山西潞安环保能源开发股份有限公司","2011Q3",896971478
"901","山西潞安环保能源开发股份有限公司","2011Q4",515052929
"902","山西潞安环保能源开发股份有限公司","2012Q1",894912646.7
"903","山西潞安环保能源开发股份有限公司","2012Q2",844488589.3
"904","山西潞安环保能源开发股份有限公司","2012Q3",397678370
"905","山西潞安环保能源开发股份有限公司","2012Q4",-87295303
"906","山西潞安环保能源开发股份有限公司","2013Q1",494603435.4
"907","山西潞安环保能源开发股份有限公司","2013Q2",274581892.3
"908","山西潞安环保能源开发股份有限公司","2013Q3",184683136
"909","山西潞安环保能源开发股份有限公司","2013Q4",212186422.3
"910","山西潞安环保能源开发股份有限公司","2014Q1",171928655.8
"911","山西潞安环保能源开发股份有限公司","2014Q2",166451305.9
"912","山西潞安环保能源开发股份有限公司","2014Q3",74841037.6
"913","山西潞安环保能源开发股份有限公司","2014Q4",334135157.1
"914","山西潞安环保能源开发股份有限公司","2015Q1",19937128.12
"915","山西潞安环保能源开发股份有限公司","2015Q2",-12680434.41
"916","山西潞安环保能源开发股份有限公司","2015Q3",2757358.64
"917","山西潞安环保能源开发股份有限公司","2015Q4",-51613457.94
"918","山西潞安环保能源开发股份有限公司","2016Q1",-29031984.41
"919","山西潞安环保能源开发股份有限公司","2016Q2",1086824.53
"920","山西潞安环保能源开发股份有限公司","2016Q3",-4413364.58
"921","山西潞安环保能源开发股份有限公司","2016Q4",742358814.76
"922","山西潞安环保能源开发股份有限公司","2017Q1",464130115.8
"923","大同煤业股份有限公司","2010Q1",494473631
"924","大同煤业股份有限公司","2010Q2",506993358
"925","大同煤业股份有限公司","2010Q3",333935120
"926","大同煤业股份有限公司","2010Q4",749946858
"927","大同煤业股份有限公司","2011Q1",493079026.9
"928","大同煤业股份有限公司","2011Q2",684484238.1
"929","大同煤业股份有限公司","2011Q3",680820148
"930","大同煤业股份有限公司","2011Q4",417096107
"931","大同煤业股份有限公司","2012Q1",316496250
"932","大同煤业股份有限公司","2012Q2",478267814.5
"933","大同煤业股份有限公司","2012Q3",6795662
"934","大同煤业股份有限公司","2012Q4",148159167
"935","大同煤业股份有限公司","2013Q1",-156576914.6
"936","大同煤业股份有限公司","2013Q2",39808140.6
"937","大同煤业股份有限公司","2013Q3",-242173531.6
"938","大同煤业股份有限公司","2013Q4",-497020694.4
"939","大同煤业股份有限公司","2014Q1",1130546786
"940","大同煤业股份有限公司","2014Q2",-67909301
"941","大同煤业股份有限公司","2014Q3",-148387484.2
"942","大同煤业股份有限公司","2014Q4",-250103170.7
"943","大同煤业股份有限公司","2015Q1",-231139021.7
"944","大同煤业股份有限公司","2015Q2",-318555073.5
"945","大同煤业股份有限公司","2015Q3",-388003417.6
"946","大同煤业股份有限公司","2015Q4",-891135785.2
"947","大同煤业股份有限公司","2016Q1",475491793.9
"948","大同煤业股份有限公司","2016Q2",-39992509.4
"949","大同煤业股份有限公司","2016Q3",-63652921.1
"950","大同煤业股份有限公司","2016Q4",85712125.1
"951","大同煤业股份有限公司","2017Q1",164321437
"952","山西焦煤集团有限责任公司","2010Q1",857851180.2
"953","山西焦煤集团有限责任公司","2010Q2",1215698673.8
"954","山西焦煤集团有限责任公司","2010Q3",1392639998
"955","山西焦煤集团有限责任公司","2010Q4",-34120187
"956","山西焦煤集团有限责任公司","2011Q1",1191398171
"957","山西焦煤集团有限责任公司","2011Q2",1075838842
"958","山西焦煤集团有限责任公司","2011Q3",1196344085
"959","山西焦煤集团有限责任公司","2011Q4",-812856526
"960","山西焦煤集团有限责任公司","2012Q1",991545308.3
"961","山西焦煤集团有限责任公司","2012Q2",1249462011.7
"962","山西焦煤集团有限责任公司","2012Q3",-219758448
"963","山西焦煤集团有限责任公司","2012Q4",-984663451
"964","山西焦煤集团有限责任公司","2013Q1",-39700710.65
"965","山西焦煤集团有限责任公司","2013Q2",191282545.25
"966","山西焦煤集团有限责任公司","2013Q3",102468669.1
"967","山西焦煤集团有限责任公司","2013Q4",-108810803.2
"968","山西焦煤集团有限责任公司","2014Q1",-66124868.95
"969","山西焦煤集团有限责任公司","2014Q2",94368225.02
"970","山西焦煤集团有限责任公司","2014Q3",13284503.51
"971","山西焦煤集团有限责任公司","2014Q4",74715581.72
"972","山西焦煤集团有限责任公司","2015Q1",4030569.45
"973","山西焦煤集团有限责任公司","2015Q2",3926003.34
"974","山西焦煤集团有限责任公司","2015Q3",547420.909999999
"975","山西焦煤集团有限责任公司","2015Q4",-473163889.9
"976","山西焦煤集团有限责任公司","2016Q1",-90419837.08
"977","山西焦煤集团有限责任公司","2016Q2",-113106601.32
"978","山西焦煤集团有限责任公司","2016Q3",-118985159.4
"979","山西焦煤集团有限责任公司","2016Q4",-36417188.7
"980","山西焦煤集团有限责任公司","2017Q1",-187344209.3
"981","沁和能源集团有限公司","2010Q1",199937867.666667
"982","沁和能源集团有限公司","2010Q2",199937867.666667
"983","沁和能源集团有限公司","2010Q3",199937867.666667
"984","沁和能源集团有限公司","2010Q4",473018715
"985","沁和能源集团有限公司","2011Q1",155055713.4
"986","沁和能源集团有限公司","2011Q2",603139233.2
"987","沁和能源集团有限公司","2011Q3",557729967.4
"988","沁和能源集团有限公司","2011Q4",281373118
"989","沁和能源集团有限公司","2012Q1",325182412.5
"990","沁和能源集团有限公司","2012Q2",266039563.9
"991","沁和能源集团有限公司","2012Q3",130192328.2
"992","沁和能源集团有限公司","2012Q4",-68727697.5
"993","沁和能源集团有限公司","2013Q1",-16893759.25
"994","沁和能源集团有限公司","2013Q2",144619704.45
"995","沁和能源集团有限公司","2013Q3",123808940.1
"996","沁和能源集团有限公司","2013Q4",121218652.3
"997","沁和能源集团有限公司","2014Q1",-20643311.4
"998","沁和能源集团有限公司","2014Q2",22398475.87
"999","沁和能源集团有限公司","2014Q3",57581757.36
"1000","沁和能源集团有限公司","2014Q4",5304714.24
"1001","沁和能源集团有限公司","2015Q1",-19267242.43
"1002","沁和能源集团有限公司","2015Q2",25001481.54
"1003","沁和能源集团有限公司","2015Q3",32128429.12
"1004","大同煤矿集团轩岗煤电有限责任公司","2012Q1",21382908.945
"1005","大同煤矿集团轩岗煤电有限责任公司","2012Q2",21382908.945
"1006","大同煤矿集团轩岗煤电有限责任公司","2012Q3",21382908.945
"1007","大同煤矿集团轩岗煤电有限责任公司","2012Q4",21382908.945
"1008","大同煤矿集团轩岗煤电有限责任公司","2013Q1",-5636335.1
"1009","大同煤矿集团轩岗煤电有限责任公司","2013Q2",-5636335.1
"1010","大同煤矿集团轩岗煤电有限责任公司","2013Q3",-5636335.1
"1011","大同煤矿集团轩岗煤电有限责任公司","2013Q4",-5636335.1
"1012","大同煤矿集团轩岗煤电有限责任公司","2014Q1",78696320.5
"1013","大同煤矿集团轩岗煤电有限责任公司","2014Q2",78696320.5
"1014","大同煤矿集团轩岗煤电有限责任公司","2014Q3",78696320.5
"1015","大同煤矿集团轩岗煤电有限责任公司","2014Q4",78696320.5
"1016","大同煤矿集团轩岗煤电有限责任公司","2015Q1",38577834.13
"1017","大同煤矿集团轩岗煤电有限责任公司","2015Q2",38577834.13
"1018","大同煤矿集团铁峰煤业有限公司","2013Q1",26145550
"1019","大同煤矿集团铁峰煤业有限公司","2013Q2",26145550
"1020","大同煤矿集团铁峰煤业有限公司","2013Q3",26145550
"1021","大同煤矿集团铁峰煤业有限公司","2013Q4",26145550
"1022","大同煤矿集团铁峰煤业有限公司","2014Q1",36673025
"1023","大同煤矿集团铁峰煤业有限公司","2014Q2",36673025
"1024","大同煤矿集团铁峰煤业有限公司","2014Q3",36673025
"1025","大同煤矿集团铁峰煤业有限公司","2014Q4",36673025
"1026","大同煤矿集团铁峰煤业有限公司","2015Q1",21530125
"1027","大同煤矿集团铁峰煤业有限公司","2015Q2",21530125
"1028","大同煤矿集团铁峰煤业有限公司","2015Q3",21530125
"1029","大同煤矿集团铁峰煤业有限公司","2015Q4",21530125
"1030","大同煤矿集团铁峰煤业有限公司","2016Q1",35491200
"1031","大同煤矿集团铁峰煤业有限公司","2016Q2",35491200
"1032","大同煤矿集团铁峰煤业有限公司","2016Q3",20071508.25
"1033","大同煤矿集团铁峰煤业有限公司","2016Q4",20071508.25
"1034","山西兰花煤炭实业集团有限公司","2010Q1",278049837.4
"1035","山西兰花煤炭实业集团有限公司","2010Q2",485872435.1
"1036","山西兰花煤炭实业集团有限公司","2010Q3",306494253.5
"1037","山西兰花煤炭实业集团有限公司","2010Q4",503440324
"1038","山西兰花煤炭实业集团有限公司","2011Q1",436390472.3
"1039","山西兰花煤炭实业集团有限公司","2011Q2",525992871.1
"1040","山西兰花煤炭实业集团有限公司","2011Q3",652824537.6
"1041","山西兰花煤炭实业集团有限公司","2011Q4",452481204
"1042","山西兰花煤炭实业集团有限公司","2012Q1",463417908.4
"1043","山西兰花煤炭实业集团有限公司","2012Q2",649582663.6
"1044","山西兰花煤炭实业集团有限公司","2012Q3",422963871
"1045","山西兰花煤炭实业集团有限公司","2012Q4",187209889
"1046","山西兰花煤炭实业集团有限公司","2013Q1",366784927.9
"1047","山西兰花煤炭实业集团有限公司","2013Q2",232801964.3
"1048","山西兰花煤炭实业集团有限公司","2013Q3",67031623.6999999
"1049","山西兰花煤炭实业集团有限公司","2013Q4",-2154417.39999998
"1050","山西兰花煤炭实业集团有限公司","2014Q1",-141543185.1
"1051","山西兰花煤炭实业集团有限公司","2014Q2",-62537.900000006
"1052","山西兰花煤炭实业集团有限公司","2014Q3",-20457740
"1053","山西兰花煤炭实业集团有限公司","2014Q4",-18006670.5
"1054","山西兰花煤炭实业集团有限公司","2015Q1",-109773690
"1055","山西兰花煤炭实业集团有限公司","2015Q2",52419799.52
"1056","山西兰花煤炭实业集团有限公司","2015Q3",-81629238.52
"1057","山西兰花煤炭实业集团有限公司","2015Q4",-225541505.6
"1058","山西兰花煤炭实业集团有限公司","2016Q1",-284496215.9
"1059","山西兰花煤炭实业集团有限公司","2016Q2",-77616015.6
"1060","山西兰花煤炭实业集团有限公司","2016Q3",-199989623.9
"1061","山西兰花煤炭实业集团有限公司","2016Q4",-621759942.6
"1062","山西兰花煤炭实业集团有限公司","2017Q1",110490721
"1063","阳城县阳泰集团实业有限公司","2010Q1",71031121.425
"1064","阳城县阳泰集团实业有限公司","2010Q2",71031121.425
"1065","阳城县阳泰集团实业有限公司","2010Q3",71031121.425
"1066","阳城县阳泰集团实业有限公司","2010Q4",71031121.425
"1067","阳城县阳泰集团实业有限公司","2011Q1",232643478.05
"1068","阳城县阳泰集团实业有限公司","2011Q2",232643478.05
"1069","阳城县阳泰集团实业有限公司","2011Q3",232643478.05
"1070","阳城县阳泰集团实业有限公司","2011Q4",232643478.05
"1071","阳城县阳泰集团实业有限公司","2012Q1",147615999.625
"1072","阳城县阳泰集团实业有限公司","2012Q2",147615999.625
"1073","阳城县阳泰集团实业有限公司","2012Q3",147615999.625
"1074","阳城县阳泰集团实业有限公司","2012Q4",147615999.625
"1075","阳城县阳泰集团实业有限公司","2013Q1",40838570.1666667
"1076","阳城县阳泰集团实业有限公司","2013Q2",40838570.1666667
"1077","阳城县阳泰集团实业有限公司","2013Q3",40838570.1666667
"1078","阳城县阳泰集团实业有限公司","2013Q4",73764578.7
"1079","阳城县阳泰集团实业有限公司","2014Q1",19184825.34
"1080","阳城县阳泰集团实业有限公司","2014Q2",44917295.08
"1081","阳城县阳泰集团实业有限公司","2014Q3",13842873.15
"1082","阳城县阳泰集团实业有限公司","2014Q4",37408225.83
"1083","阳城县阳泰集团实业有限公司","2015Q1",-37750753.05
"1084","阳城县阳泰集团实业有限公司","2015Q2",-6399225.41
"1085","阳城县阳泰集团实业有限公司","2015Q3",47652406.77
"1086","阳城县阳泰集团实业有限公司","2015Q4",-21338815.95
"1087","阳城县阳泰集团实业有限公司","2016Q1",-48036813.02
"1088","阳城县阳泰集团实业有限公司","2016Q2",-642424.109999999
"1089","阳城县阳泰集团实业有限公司","2016Q3",-18038117.18
"1090","阳城县阳泰集团实业有限公司","2016Q4",73926676.55
"1091","阳城县阳泰集团实业有限公司","2017Q1",50022492.27
"1092","中煤平朔集团有限公司","2012Q1",1906304229.75
"1093","中煤平朔集团有限公司","2012Q2",1906304229.75
"1094","中煤平朔集团有限公司","2012Q3",1906304229.75
"1095","中煤平朔集团有限公司","2012Q4",1906304229.75
"1096","中煤平朔集团有限公司","2013Q1",601361390
"1097","中煤平朔集团有限公司","2013Q2",601361390
"1098","中煤平朔集团有限公司","2013Q3",601361390
"1099","中煤平朔集团有限公司","2013Q4",601361390
"1100","中煤平朔集团有限公司","2014Q1",20498038.25
"1101","中煤平朔集团有限公司","2014Q2",20498038.25
"1102","中煤平朔集团有限公司","2014Q3",20498038.25
"1103","中煤平朔集团有限公司","2014Q4",20498038.25
"1104","中煤平朔集团有限公司","2015Q1",-230572943
"1105","中煤平朔集团有限公司","2015Q2",-1106032457
"1106","中煤平朔集团有限公司","2015Q3",-1043479496
"1107","中煤平朔集团有限公司","2015Q4",-513484858
"1108","中煤平朔集团有限公司","2016Q1",-275319905.6
"1109","中煤集团山西华昱能源有限公司","2010Q1",116364755.55
"1110","中煤集团山西华昱能源有限公司","2010Q2",116364755.55
"1111","中煤集团山西华昱能源有限公司","2010Q3",116364755.55
"1112","中煤集团山西华昱能源有限公司","2010Q4",116364755.55
"1113","中煤集团山西华昱能源有限公司","2011Q1",383755100
"1114","中煤集团山西华昱能源有限公司","2011Q2",382710000
"1115","中煤集团山西华昱能源有限公司","2011Q3",251745800
"1116","中煤集团山西华昱能源有限公司","2011Q4",185478509
"1117","中煤集团山西华昱能源有限公司","2012Q1",187168800
"1118","中煤集团山西华昱能源有限公司","2012Q2",-9734000
"1119","中煤集团山西华昱能源有限公司","2012Q3",91695600
"1120","中煤集团山西华昱能源有限公司","2012Q4",157791937.5
"1121","中煤集团山西华昱能源有限公司","2013Q1",12977100
"1122","中煤集团山西华昱能源有限公司","2013Q2",83669200
"1123","中煤集团山西华昱能源有限公司","2013Q3",-74125300
"1124","中煤集团山西华昱能源有限公司","2013Q4",-19469201.09
"1125","中煤集团山西华昱能源有限公司","2014Q1",28565500
"1126","中煤集团山西华昱能源有限公司","2014Q2",5707800
"1127","中煤集团山西华昱能源有限公司","2014Q3",-44052900
"1128","中煤集团山西华昱能源有限公司","2014Q4",-440768771.1
"1129","中煤集团山西华昱能源有限公司","2015Q1",-115145400
"1130","中煤集团山西华昱能源有限公司","2015Q2",-114541800
"1131","中煤集团山西华昱能源有限公司","2015Q3",-191219400
"1132","中煤集团山西华昱能源有限公司","2015Q4",-814458074
"1133","中煤集团山西华昱能源有限公司","2016Q1",-101348900
"1134","中煤集团山西华昱能源有限公司","2016Q2",-156281500
"1135","中煤集团山西华昱能源有限公司","2016Q3",194205200
"1136","中煤集团山西华昱能源有限公司","2016Q4",393997772
"1137","中煤集团山西华昱能源有限公司","2017Q1",377618900
"1138","山西凯嘉能源集团有限公司","2012Q1",82904606.25
"1139","山西凯嘉能源集团有限公司","2012Q2",82904606.25
"1140","山西凯嘉能源集团有限公司","2012Q3",82904606.25
"1141","山西凯嘉能源集团有限公司","2012Q4",82904606.25
"1142","山西凯嘉能源集团有限公司","2013Q1",76194430.55
"1143","山西凯嘉能源集团有限公司","2013Q2",76194430.55
"1144","山西凯嘉能源集团有限公司","2013Q3",76194430.55
"1145","山西凯嘉能源集团有限公司","2013Q4",76194430.55
"1146","山西凯嘉能源集团有限公司","2014Q1",33696006.475
"1147","山西凯嘉能源集团有限公司","2014Q2",33696006.475
"1148","山西凯嘉能源集团有限公司","2014Q3",33696006.475
"1149","山西凯嘉能源集团有限公司","2014Q4",33696006.475
"1150","山西凯嘉能源集团有限公司","2015Q1",20381527.64
"1151","山西凯嘉能源集团有限公司","2015Q2",20381527.64
"1152","山西凯嘉能源集团有限公司","2015Q3",-75548508.69
"1153","山西凯嘉能源集团有限公司","2015Q4",-75548508.69
"1154","山西凯嘉能源集团有限公司","2016Q1",-28198388.63
