指标名称,平均价:进口铁矿石,期货结算价(活跃合约):焦炭,价格:球团矿:62%:干基含税现汇出厂价:铜陵,车板价:连云港:澳大利亚:PB块矿:62.5%,市场价:无烟煤(2号洗中块):全国,消耗量:锰矿:全国:当月值,进口金额:按重量计氟化钙含量≤97%的萤石(25292100):当月同比,产量:天然气:当月值,价格:废钢,产量:生铁:当月值,进口金额:烧结用矿粉:当月值,产量:煤气:当月值,国家铁路:货运周转量:钢铁及有色金属
2011-06-17,,2310.00 ,1560.00 ,1345.00 ,,,,,3790.00 ,,,,
2011-06-20,,2293.00 ,1560.00 ,1345.00 ,,,,,3740.00 ,,,,
2011-06-21,,2282.00 ,1560.00 ,1345.00 ,,,,,3740.00 ,,,,
2011-06-22,,2289.00 ,1530.00 ,1335.00 ,,,,,3740.00 ,,,,
2011-06-23,,2309.00 ,1530.00 ,1335.00 ,,,,,3740.00 ,,,,
2011-06-24,,2308.00 ,1530.00 ,1335.00 ,,,,,3740.00 ,,,,
2011-06-27,,2306.00 ,1530.00 ,1335.00 ,,,,,3690.00 ,,,,
2011-06-28,,2319.00 ,1530.00 ,1335.00 ,,,,,3690.00 ,,,,
2011-06-29,,2298.00 ,1530.00 ,1335.00 ,,,,,3690.00 ,,,,
2011-06-30,167.76 ,2306.00 ,1530.00 ,1335.00 ,,,25.64 ,81.69 ,3690.00 ,5488.50 ,57.94 ,3312313.79 ,
2011-07-01,,2306.00 ,1530.00 ,1335.00 ,,,,,3690.00 ,,,,
2011-07-04,,2312.00 ,1530.00 ,1335.00 ,,,,,3690.00 ,,,,
2011-07-05,,2313.00 ,1530.00 ,1335.00 ,,,,,3690.00 ,,,,
2011-07-06,,2334.00 ,1530.00 ,1335.00 ,,,,,3690.00 ,,,,
2011-07-07,,2325.00 ,1530.00 ,1335.00 ,,,,,3690.00 ,,,,
2011-07-08,,2312.00 ,1530.00 ,1345.00 ,,,,,3690.00 ,,,,
2011-07-11,,2308.00 ,1530.00 ,1345.00 ,,,,,3690.00 ,,,,
2011-07-12,,2299.00 ,1530.00 ,1345.00 ,,,,,3690.00 ,,,,
2011-07-13,,2308.00 ,1530.00 ,1345.00 ,,,,,3690.00 ,,,,
2011-07-14,,2305.00 ,1530.00 ,1345.00 ,,,,,3690.00 ,,,,
2011-07-15,,2304.00 ,1530.00 ,1345.00 ,,,,,3690.00 ,,,,
2011-07-18,,2308.00 ,1530.00 ,1345.00 ,,,,,3690.00 ,,,,
2011-07-19,,2304.00 ,1530.00 ,1345.00 ,,,,,3690.00 ,,,,
2011-07-20,,2304.00 ,1530.00 ,1345.00 ,,,,,3690.00 ,,,,
2011-07-21,,2289.00 ,1530.00 ,1345.00 ,,,,,3740.00 ,,,,
2011-07-22,,2287.00 ,1530.00 ,1345.00 ,,,,,3740.00 ,,,,
2011-07-25,,2288.00 ,1530.00 ,1345.00 ,,,,,3740.00 ,,,,
2011-07-26,,2286.00 ,1530.00 ,1345.00 ,,,,,3740.00 ,,,,
2011-07-27,,2286.00 ,1530.00 ,1345.00 ,,,,,3740.00 ,,,,
2011-07-28,,2287.00 ,1530.00 ,1345.00 ,,,,,3740.00 ,,,,
2011-07-29,,2286.00 ,1530.00 ,1345.00 ,,,,,3740.00 ,,,,
2011-07-31,173.22 ,,,,,,194.73 ,83.72 ,,5506.20 ,62.44 ,3199562.05 ,
2011-08-01,,2285.00 ,1530.00 ,1345.00 ,,,,,3740.00 ,,,,
2011-08-02,,2284.00 ,1530.00 ,1345.00 ,,,,,3790.00 ,,,,
2011-08-03,,2284.00 ,1530.00 ,1355.00 ,,,,,3790.00 ,,,,
2011-08-04,,2291.00 ,1530.00 ,1355.00 ,,,,,3790.00 ,,,,
2011-08-05,,2295.00 ,1550.00 ,1355.00 ,,,,,3790.00 ,,,,
2011-08-08,,2275.00 ,1550.00 ,1355.00 ,,,,,3790.00 ,,,,
2011-08-09,,2216.00 ,1550.00 ,1355.00 ,,,,,3790.00 ,,,,
2011-08-10,,2239.00 ,1550.00 ,1345.00 ,,,,,3760.00 ,,,,
2011-08-11,,2226.00 ,1550.00 ,1335.00 ,,,,,3760.00 ,,,,
2011-08-12,,2231.00 ,1550.00 ,1335.00 ,,,,,3710.00 ,,,,
2011-08-15,,2208.00 ,1550.00 ,1335.00 ,,,,,3710.00 ,,,,
2011-08-16,,2178.00 ,1550.00 ,1335.00 ,,,,,3710.00 ,,,,
2011-08-17,,2162.00 ,1550.00 ,1335.00 ,,,,,3710.00 ,,,,
2011-08-18,,2146.00 ,1550.00 ,1345.00 ,,,,,3710.00 ,,,,
2011-08-19,,2115.00 ,1550.00 ,1345.00 ,,,,,3710.00 ,,,,
2011-08-22,,2257.00 ,1550.00 ,1345.00 ,,,,,3710.00 ,,,,
2011-08-23,,2189.00 ,1550.00 ,1345.00 ,,,,,3710.00 ,,,,
2011-08-24,,2170.00 ,1550.00 ,1345.00 ,,,,,3710.00 ,,,,
2011-08-25,,2200.00 ,1550.00 ,1345.00 ,,,,,3710.00 ,,,,
2011-08-26,,2215.00 ,1550.00 ,1345.00 ,,,,,3710.00 ,,,,
2011-08-29,,2209.00 ,1550.00 ,1345.00 ,,,,,3710.00 ,,,,
2011-08-30,,2214.00 ,1550.00 ,1345.00 ,,,,,3740.00 ,,,,
2011-08-31,173.40 ,2239.00 ,1560.00 ,1345.00 ,,,672.00 ,80.98 ,3740.00 ,5394.60 ,67.51 ,4495896.57 ,
2011-09-01,,2239.00 ,1560.00 ,1345.00 ,,,,,3740.00 ,,,,
2011-09-02,,2218.00 ,1560.00 ,1345.00 ,,,,,3740.00 ,,,,
2011-09-05,,2221.00 ,1560.00 ,1345.00 ,,,,,3740.00 ,,,,
2011-09-06,,2235.00 ,1560.00 ,1345.00 ,,,,,3760.00 ,,,,
2011-09-07,,2245.00 ,1560.00 ,1345.00 ,,,,,3760.00 ,,,,
2011-09-08,,2242.00 ,1560.00 ,1345.00 ,,,,,3760.00 ,,,,
2011-09-09,,2238.00 ,1560.00 ,1345.00 ,,,,,3760.00 ,,,,
2011-09-13,,2234.00 ,1560.00 ,1345.00 ,,,,,3760.00 ,,,,
2011-09-14,,2221.00 ,1560.00 ,1345.00 ,,,,,3730.00 ,,,,
2011-09-15,,2231.00 ,1560.00 ,1345.00 ,,,,,3730.00 ,,,,
2011-09-16,,2236.00 ,1560.00 ,1345.00 ,,,,,3730.00 ,,,,
2011-09-19,,2227.00 ,1560.00 ,1345.00 ,,,,,3700.00 ,,,,
2011-09-20,,2206.00 ,1560.00 ,1335.00 ,,,,,3700.00 ,,,,
2011-09-21,,2230.00 ,1560.00 ,1335.00 ,,,,,3700.00 ,,,,
2011-09-22,,2198.00 ,1560.00 ,1325.00 ,,,,,3670.00 ,,,,
2011-09-23,,2158.00 ,1560.00 ,1325.00 ,,,,,3670.00 ,,,,
2011-09-26,,2110.00 ,1560.00 ,1325.00 ,,,,,3640.00 ,,,,
2011-09-27,,2106.00 ,1560.00 ,1325.00 ,,,,,3640.00 ,,,,
2011-09-28,,2092.00 ,1560.00 ,1325.00 ,,,,,3590.00 ,,,,
2011-09-29,,2029.00 ,1560.00 ,1325.00 ,,,,,3590.00 ,,,,
2011-09-30,175.92 ,2033.00 ,1560.00 ,1325.00 ,,,50.08 ,78.56 ,3590.00 ,5208.40 ,70.05 ,3393997.17 ,
2011-10-08,,,1560.00 ,1325.00 ,,,,,3590.00 ,,,,
2011-10-09,,,1560.00 ,1325.00 ,,,,,3590.00 ,,,,
2011-10-10,,2051.00 ,1560.00 ,1315.00 ,,,,,3560.00 ,,,,
2011-10-11,,2064.00 ,1530.00 ,1305.00 ,,,,,3560.00 ,,,,
2011-10-12,,2054.00 ,1530.00 ,1295.00 ,,,,,3560.00 ,,,,
2011-10-13,,2058.00 ,1530.00 ,1265.00 ,,,,,3560.00 ,,,,
2011-10-14,,2058.00 ,1530.00 ,1255.00 ,,,,,3560.00 ,,,,
2011-10-17,,2034.00 ,1530.00 ,1245.00 ,,,,,3560.00 ,,,,
2011-10-18,,1993.00 ,1530.00 ,1235.00 ,,,,,3560.00 ,,,,
2011-10-19,,1987.00 ,1530.00 ,1205.00 ,,,,,3560.00 ,,,,
2011-10-20,,1906.00 ,1530.00 ,1165.00 ,,,,,3560.00 ,,,,
2011-10-21,,1913.00 ,1530.00 ,1145.00 ,,,,,3510.00 ,,,,
2011-10-24,,1943.00 ,1530.00 ,1125.00 ,,,,,3460.00 ,,,,
2011-10-25,,1978.00 ,1530.00 ,1095.00 ,,,,,3460.00 ,,,,
2011-10-26,,1965.00 ,1530.00 ,1065.00 ,,,,,3460.00 ,,,,
2011-10-27,,1971.00 ,1530.00 ,1035.00 ,,,,,3460.00 ,,,,
2011-10-28,,1987.00 ,1530.00 ,1015.00 ,,,,,3460.00 ,,,,
2011-10-31,175.54 ,1966.00 ,1530.00 ,995.00 ,,,147.00 ,83.76 ,3460.00 ,5100.30 ,60.11 ,3331116.09 ,
2011-11-01,,1959.00 ,1460.00 ,995.00 ,,,,,3460.00 ,,,,
2011-11-02,,1934.00 ,1460.00 ,995.00 ,,,,,3460.00 ,,,,
2011-11-03,,1938.00 ,1360.00 ,995.00 ,,,,,3460.00 ,,,,
2011-11-04,,1957.00 ,1360.00 ,985.00 ,,,,,3460.00 ,,,,
2011-11-07,,1960.00 ,1360.00 ,995.00 ,,,,,3460.00 ,,,,
2011-11-08,,1975.00 ,1360.00 ,1015.00 ,,,,,3460.00 ,,,,
2011-11-09,,1979.00 ,1360.00 ,1045.00 ,,,,,3460.00 ,,,,
2011-11-10,,1942.00 ,1360.00 ,1055.00 ,,,,,3460.00 ,,,,
2011-11-11,,2014.00 ,1360.00 ,1065.00 ,,,,,3460.00 ,,,,
2011-11-14,,2034.00 ,1360.00 ,1065.00 ,,,,,3460.00 ,,,,
2011-11-15,,2060.00 ,1360.00 ,1075.00 ,,,,,3490.00 ,,,,
2011-11-16,,2030.00 ,1360.00 ,1095.00 ,,,,,3490.00 ,,,,
2011-11-17,,2026.00 ,1360.00 ,1095.00 ,,,,,3490.00 ,,,,
2011-11-18,,2008.00 ,1360.00 ,1095.00 ,,,,,3490.00 ,,,,
2011-11-21,,2004.00 ,1360.00 ,1095.00 ,,,,,3490.00 ,,,,
2011-11-22,,1988.00 ,1360.00 ,1085.00 ,,,,,3490.00 ,,,,
2011-11-23,,1982.00 ,1360.00 ,1075.00 ,,,,,3490.00 ,,,,
2011-11-24,,1965.00 ,1360.00 ,1065.00 ,,,,,3490.00 ,,,,
2011-11-25,,1967.00 ,1360.00 ,1055.00 ,,,,,3490.00 ,,,,
2011-11-28,,1966.00 ,1360.00 ,1045.00 ,,,,,3490.00 ,,,,
2011-11-29,,1963.00 ,1360.00 ,1035.00 ,,,,,3440.00 ,,,,
2011-11-30,162.14 ,2000.00 ,1360.00 ,1035.00 ,,,277.34 ,90.37 ,3440.00 ,4589.10 ,70.11 ,3060942.20 ,
2011-12-01,,2010.00 ,1360.00 ,1035.00 ,,,,,3440.00 ,,,,
2011-12-02,,1998.00 ,1360.00 ,1045.00 ,,,,,3440.00 ,,,,
2011-12-05,,1997.00 ,1360.00 ,1055.00 ,,,,,3440.00 ,,,,
2011-12-06,,1968.00 ,1360.00 ,1055.00 ,,,,,3440.00 ,,,,
2011-12-07,,1973.00 ,1360.00 ,1065.00 ,,,,,3440.00 ,,,,
2011-12-08,,1964.00 ,1360.00 ,1065.00 ,,,,,3440.00 ,,,,
2011-12-09,,1995.00 ,1360.00 ,1065.00 ,,,,,3440.00 ,,,,
2011-12-12,,1973.00 ,1360.00 ,1065.00 ,,,,,3440.00 ,,,,
2011-12-13,,1956.00 ,1360.00 ,1055.00 ,,,,,3440.00 ,,,,
2011-12-14,,1950.00 ,1360.00 ,1045.00 ,,,,,3440.00 ,,,,
2011-12-15,,1927.00 ,1360.00 ,1045.00 ,,,,,3440.00 ,,,,
2011-12-16,,1954.00 ,1360.00 ,1045.00 ,,,,,3440.00 ,,,,
2011-12-19,,1964.00 ,1360.00 ,1035.00 ,,,,,3440.00 ,,,,
2011-12-20,,1975.00 ,1360.00 ,1025.00 ,,,,,3440.00 ,,,,
2011-12-21,,1980.00 ,1360.00 ,1025.00 ,,,,,3440.00 ,,,,
2011-12-22,,1969.00 ,1360.00 ,1035.00 ,,,,,3440.00 ,,,,
2011-12-23,,1972.00 ,1360.00 ,1035.00 ,,,,,3410.00 ,,,,
2011-12-26,,1966.00 ,1360.00 ,1035.00 ,,,,,3410.00 ,,,,
2011-12-27,,1958.00 ,1360.00 ,1045.00 ,,,,,3410.00 ,,,,
2011-12-28,,1980.00 ,1360.00 ,1045.00 ,,,,,3360.00 ,,,,
2011-12-29,,1981.00 ,1360.00 ,1055.00 ,,,,,3360.00 ,,,,
2011-12-30,,1998.00 ,1360.00 ,1055.00 ,,,,,3360.00 ,,,,
2011-12-31,141.24 ,,1360.00 ,1055.00 ,,,205.11 ,98.85 ,3360.00 ,4800.90 ,60.05 ,3188293.10 ,248284.19 
2012-01-04,,2002.00 ,1360.00 ,1055.00 ,,,,,3330.00 ,,,,
2012-01-05,,1992.00 ,1360.00 ,1055.00 ,,,,,3330.00 ,,,,
2012-01-06,,2022.00 ,,1055.00 ,,,,,3300.00 ,,,,
2012-01-09,,2032.00 ,1360.00 ,1065.00 ,,,,,3300.00 ,,,,
2012-01-10,,2035.00 ,1360.00 ,1065.00 ,,,,,3300.00 ,,,,
2012-01-11,,2063.00 ,1360.00 ,1075.00 ,,,,,3300.00 ,,,,
2012-01-12,,2063.00 ,1360.00 ,1075.00 ,,,,,3300.00 ,,,,
2012-01-13,,2063.00 ,1360.00 ,1075.00 ,,,,,3300.00 ,,,,
2012-01-16,,2040.00 ,1360.00 ,1075.00 ,,,,,3300.00 ,,,,
2012-01-17,,2061.00 ,1360.00 ,1075.00 ,,,,,3300.00 ,,,,
2012-01-18,,2068.00 ,1360.00 ,1075.00 ,,,,,3300.00 ,,,,
2012-01-19,,2075.00 ,1360.00 ,1075.00 ,,,,,,,,,
2012-01-20,,2075.00 ,1360.00 ,1075.00 ,,,,,,,,,
2012-01-29,,,1360.00 ,1075.00 ,,,,,3300.00 ,,,,
2012-01-30,,2098.00 ,1360.00 ,1075.00 ,,,,,3300.00 ,,,,
2012-01-31,136.47 ,2096.00 ,1360.00 ,1085.00 ,,83.54 ,138.23 ,109.99 ,3300.00 ,5426.50 ,54.07 ,3351002.24 ,
2012-02-01,,2086.00 ,1360.00 ,1085.00 ,,,,,3300.00 ,,,,
2012-02-02,,2081.00 ,1360.00 ,1085.00 ,,,,,,,,,
2012-02-03,,2083.00 ,1360.00 ,1095.00 ,,,,,,,,,
2012-02-06,,2110.00 ,1360.00 ,1095.00 ,,,,,3300.00 ,,,,
2012-02-07,,2106.00 ,1360.00 ,1095.00 ,,,,,3300.00 ,,,,
2012-02-08,,2105.00 ,1360.00 ,1095.00 ,,,,,3240.00 ,,,,
2012-02-09,,2099.00 ,1360.00 ,1095.00 ,,,,,3240.00 ,,,,
2012-02-10,,2083.00 ,1360.00 ,1095.00 ,,,,,3240.00 ,,,,
2012-02-13,,2073.00 ,1360.00 ,1095.00 ,,,,,3240.00 ,,,,
2012-02-14,,2068.00 ,1360.00 ,1085.00 ,,,,,3240.00 ,,,,
2012-02-15,,2068.00 ,1360.00 ,1075.00 ,,,,,3240.00 ,,,,
2012-02-16,,2050.00 ,1360.00 ,1075.00 ,,,,,3240.00 ,,,,
2012-02-17,,2052.00 ,1360.00 ,1065.00 ,,,,,3240.00 ,,,,
2012-02-20,,2054.00 ,1360.00 ,1065.00 ,,,,,3240.00 ,,,,
2012-02-21,,2055.00 ,1360.00 ,1065.00 ,,,,,3240.00 ,,,,
2012-02-22,,2065.00 ,1360.00 ,1065.00 ,,,,,3240.00 ,,,,
2012-02-23,,2063.00 ,1360.00 ,1065.00 ,,,,,3240.00 ,,,,
2012-02-24,,2068.00 ,1360.00 ,1065.00 ,,,,,3240.00 ,,,,
2012-02-27,,2078.00 ,1360.00 ,1075.00 ,,,,,3240.00 ,,,,
2012-02-28,,2082.00 ,1360.00 ,1085.00 ,,,,,3240.00 ,,,,
2012-02-29,136.37 ,2087.00 ,1360.00 ,1085.00 ,,99.19 ,64.09 ,108.56 ,3240.00 ,5341.61 ,56.55 ,3045756.20 ,
2012-03-01,,2080.00 ,1360.00 ,1085.00 ,,,,,3240.00 ,,,,
2012-03-02,,2089.00 ,1360.00 ,1085.00 ,,,,,3240.00 ,,,,
2012-03-05,,2074.00 ,1360.00 ,1085.00 ,,,,,3240.00 ,,,,
2012-03-06,,2065.00 ,1360.00 ,1085.00 ,,,,,3240.00 ,,,,
2012-03-07,,2050.00 ,1360.00 ,1085.00 ,,,,,3240.00 ,,,,
2012-03-08,,2052.00 ,1360.00 ,1085.00 ,,,,,3240.00 ,,,,
2012-03-09,,2062.00 ,1360.00 ,1075.00 ,,,,,3240.00 ,,,,
2012-03-12,,2057.00 ,1360.00 ,1075.00 ,,,,,3240.00 ,,,,
2012-03-13,,2058.00 ,1360.00 ,1075.00 ,,,,,3240.00 ,,,,
2012-03-14,,2048.00 ,1360.00 ,1085.00 ,,,,,3240.00 ,,,,
2012-03-15,,2024.00 ,1360.00 ,1095.00 ,,,,,3240.00 ,,,,
2012-03-16,,2020.00 ,1360.00 ,1095.00 ,,,,,3240.00 ,,,,
2012-03-19,,2008.00 ,1360.00 ,1095.00 ,,,,,3240.00 ,,,,
2012-03-20,,2019.00 ,1360.00 ,1095.00 ,,,,,3240.00 ,,,,
2012-03-21,,2029.00 ,1360.00 ,1095.00 ,,,,,3260.00 ,,,,
2012-03-22,,2032.00 ,1360.00 ,1095.00 ,,,,,3260.00 ,,,,
2012-03-23,,2039.00 ,1360.00 ,1095.00 ,,,,,3260.00 ,,,,
2012-03-26,,2046.00 ,1360.00 ,1095.00 ,,,,,3260.00 ,,,,
2012-03-27,,2045.00 ,1360.00 ,1095.00 ,,,,,3260.00 ,,,,
2012-03-28,,2032.00 ,1360.00 ,1095.00 ,,,,,3260.00 ,,,,
2012-03-29,,2024.00 ,1360.00 ,1095.00 ,,,,,3260.00 ,,,,
2012-03-30,,2024.00 ,1360.00 ,1095.00 ,,,,,3260.00 ,,,,
2012-03-31,138.22 ,,1360.00 ,1095.00 ,,113.33 ,73.03 ,113.17 ,3260.00 ,5751.10 ,52.75 ,3143658.13 ,
2012-04-01,,,1360.00 ,1095.00 ,,,,,3260.00 ,,,,
2012-04-05,,2018.00 ,1360.00 ,1095.00 ,,,,,3260.00 ,,,,
2012-04-06,,2011.00 ,1360.00 ,1095.00 ,,,,,3260.00 ,,,,
2012-04-09,,2004.00 ,1360.00 ,1095.00 ,,,,,3260.00 ,,,,
2012-04-10,,1998.00 ,1360.00 ,1095.00 ,,,,,3260.00 ,,,,
2012-04-11,,2004.00 ,1360.00 ,1095.00 ,,,,,3260.00 ,,,,
2012-04-12,,1999.00 ,1360.00 ,1095.00 ,,,,,3260.00 ,,,,
2012-04-13,,1985.00 ,1360.00 ,1095.00 ,,,,,3260.00 ,,,,
2012-04-16,,2085.00 ,1360.00 ,1095.00 ,,,,,3260.00 ,,,,
2012-04-17,,2081.00 ,1360.00 ,1095.00 ,,,,,3260.00 ,,,,
2012-04-18,,2065.00 ,1360.00 ,1095.00 ,,,,,3260.00 ,,,,
2012-04-19,,2052.00 ,1360.00 ,1095.00 ,,,,,3260.00 ,,,,
2012-04-20,,2059.00 ,1360.00 ,1095.00 ,,,,,3260.00 ,,,,
2012-04-23,,2023.00 ,1360.00 ,1085.00 ,,,,,3260.00 ,,,,
2012-04-24,,2012.00 ,1360.00 ,1085.00 ,,,,,3260.00 ,,,,
2012-04-25,,2008.00 ,1360.00 ,1075.00 ,,,,,3230.00 ,,,,
2012-04-26,,2016.00 ,1360.00 ,1075.00 ,,,,,3230.00 ,,,,
2012-04-27,,2017.00 ,1360.00 ,1075.00 ,,,,,3230.00 ,,,,
2012-04-28,,,1360.00 ,1075.00 ,,,,,3230.00 ,,,,
2012-04-30,138.83 ,,,,,103.47 ,1036.22 ,84.88 ,,5677.60 ,50.23 ,3124026.35 ,
2012-05-02,,2008.00 ,1360.00 ,1075.00 ,,,,,3230.00 ,,,,
2012-05-03,,2001.00 ,1360.00 ,1075.00 ,,,,,3230.00 ,,,,
2012-05-04,,1994.00 ,1360.00 ,1075.00 ,,,,,3230.00 ,,,,
2012-05-07,,1996.00 ,1360.00 ,1075.00 ,,,,,3230.00 ,,,,
2012-05-08,,1979.00 ,1360.00 ,1075.00 ,,,,,3230.00 ,,,,
2012-05-09,,1970.00 ,1360.00 ,1075.00 ,,,,,3230.00 ,,,,
2012-05-10,,1974.00 ,1360.00 ,1075.00 ,,,,,3230.00 ,,,,
2012-05-11,,1970.00 ,1360.00 ,1065.00 ,,,,,3230.00 ,,,,
2012-05-14,,1933.00 ,1360.00 ,1065.00 ,,,,,3200.00 ,,,,
2012-05-15,,1894.00 ,1360.00 ,1055.00 ,,,,,3200.00 ,,,,
2012-05-16,,1882.00 ,1360.00 ,1050.00 ,,,,,3200.00 ,,,,
2012-05-17,,1876.00 ,1360.00 ,1050.00 ,,,,,3170.00 ,,,,
2012-05-18,,1869.00 ,1360.00 ,1045.00 ,,,,,3170.00 ,,,,
2012-05-21,,1883.00 ,1250.00 ,1045.00 ,,,,,3170.00 ,,,,
2012-05-22,,1885.00 ,1250.00 ,1025.00 ,,,,,3170.00 ,,,,
2012-05-23,,1862.00 ,1250.00 ,1015.00 ,,,,,3120.00 ,,,,
2012-05-24,,1859.00 ,1250.00 ,1015.00 ,,,,,3120.00 ,,,,
2012-05-25,,1861.00 ,1250.00 ,1015.00 ,,,,,3120.00 ,,,,
2012-05-28,,1878.00 ,1250.00 ,1015.00 ,,,,,3100.00 ,,,,
2012-05-29,,1884.00 ,1250.00 ,1015.00 ,,,,,3100.00 ,,,,
2012-05-30,,1875.00 ,1250.00 ,1020.00 ,,,,,3100.00 ,,,,
2012-05-31,141.16 ,1865.00 ,1250.00 ,1025.00 ,,113.11 ,31.09 ,83.45 ,3100.00 ,5734.10 ,58.03 ,3215643.73 ,
2012-06-01,,1863.00 ,1250.00 ,1030.00 ,,,,,3100.00 ,,,,
2012-06-04,,1815.00 ,1250.00 ,1030.00 ,,,,,3100.00 ,,,,
2012-06-05,,1808.00 ,1250.00 ,1030.00 ,,,,,3100.00 ,,,,
2012-06-06,,1813.00 ,1250.00 ,1030.00 ,,,,,3100.00 ,,,,
2012-06-07,,1818.00 ,1250.00 ,1030.00 ,,,,,3070.00 ,,,,
2012-06-08,,1791.00 ,1250.00 ,1030.00 ,,,,,3070.00 ,,,,
2012-06-11,,1802.00 ,1250.00 ,1030.00 ,,,,,3070.00 ,,,,
2012-06-12,,1760.00 ,1250.00 ,1030.00 ,,,,,3070.00 ,,,,
2012-06-13,,1744.00 ,1250.00 ,1035.00 ,,,,,3040.00 ,,,,
2012-06-14,,1736.00 ,1250.00 ,1035.00 ,,,,,3040.00 ,,,,
2012-06-15,,1739.00 ,1250.00 ,1040.00 ,,,,,3040.00 ,,,,
2012-06-18,,1747.00 ,1250.00 ,1040.00 ,,,,,3040.00 ,,,,
2012-06-19,,1751.00 ,1250.00 ,1045.00 ,,,,,3040.00 ,,,,
2012-06-20,,1760.00 ,1250.00 ,1050.00 ,,,,,3040.00 ,,,,
2012-06-21,,1741.00 ,1250.00 ,1050.00 ,,,,,3040.00 ,,,,
2012-06-25,,1719.00 ,1250.00 ,1050.00 ,,,,,3040.00 ,,,,
2012-06-26,,1690.00 ,1250.00 ,1050.00 ,,,,,3040.00 ,,,,
2012-06-27,,1687.00 ,1250.00 ,1045.00 ,,,,,3040.00 ,,,,
2012-06-28,,1662.00 ,1250.00 ,1045.00 ,,,,,3040.00 ,,,,
2012-06-29,,1650.00 ,1250.00 ,1045.00 ,,,,,3040.00 ,,,,
2012-06-30,139.07 ,,,,,135.23 ,132.25 ,81.77 ,,5571.50 ,53.26 ,3193276.32 ,
2012-07-02,,1683.00 ,1250.00 ,1045.00 ,,,,,3040.00 ,,,,
2012-07-03,,1724.00 ,1250.00 ,1040.00 ,,,,,3040.00 ,,,,
2012-07-04,,1749.00 ,1250.00 ,1040.00 ,,,,,3040.00 ,,,,
2012-07-05,,1763.00 ,1250.00 ,1040.00 ,,,,,3040.00 ,,,,
2012-07-06,,1760.00 ,1250.00 ,1040.00 ,,,,,3010.00 ,,,,
2012-07-09,,1744.00 ,1250.00 ,1040.00 ,,,,,3010.00 ,,,,
2012-07-10,,1746.00 ,1250.00 ,1040.00 ,,,,,3010.00 ,,,,
2012-07-11,,1727.00 ,1250.00 ,1040.00 ,,,,,3010.00 ,,,,
2012-07-12,,1759.00 ,1250.00 ,1040.00 ,,,,,3010.00 ,,,,
2012-07-13,,1779.00 ,1250.00 ,1040.00 ,,,,,3010.00 ,,,,
2012-07-16,,1753.00 ,1250.00 ,1035.00 ,,,,,2970.00 ,,,,
2012-07-17,,1711.00 ,1250.00 ,1030.00 ,,,,,2950.00 ,,,,
2012-07-18,,1722.00 ,1250.00 ,1020.00 ,,,,,2950.00 ,,,,
2012-07-19,,1733.00 ,1250.00 ,1015.00 ,,,,,2910.00 ,,,,
2012-07-20,,1693.00 ,1250.00 ,1005.00 ,,,,,2860.00 ,,,,
2012-07-23,,1610.00 ,1250.00 ,990.00 ,,,,,2700.00 ,,,,
2012-07-24,,1612.00 ,1250.00 ,970.00 ,,,,,2700.00 ,,,,
2012-07-25,,1591.00 ,1250.00 ,960.00 ,,,,,2700.00 ,,,,
2012-07-26,,1570.00 ,1250.00 ,945.00 ,,,,,2600.00 ,,,,
2012-07-27,,1587.00 ,1250.00 ,930.00 ,,,,,2600.00 ,,,,
2012-07-30,,1575.00 ,1250.00 ,930.00 ,,,,,2600.00 ,,,,
2012-07-31,134.80 ,1562.00 ,1250.00 ,935.00 ,,108.81 ,-4.25 ,82.61 ,2600.00 ,5632.10 ,50.55 ,3281658.06 ,
2012-08-01,,1581.00 ,1250.00 ,945.00 ,,,,,2600.00 ,,,,
2012-08-02,,1581.00 ,,945.00 ,,,,,2600.00 ,,,,
2012-08-03,,1578.00 ,,940.00 ,,,,,2600.00 ,,,,
2012-08-06,,1569.00 ,,940.00 ,,,,,2600.00 ,,,,
2012-08-07,,1567.00 ,,940.00 ,,,,,2600.00 ,,,,
2012-08-08,,1576.00 ,,935.00 ,,,,,2600.00 ,,,,
2012-08-09,,1583.00 ,,930.00 ,,,,,2550.00 ,,,,
2012-08-10,,1587.00 ,,925.00 ,,,,,2550.00 ,,,,
2012-08-13,,1571.00 ,,915.00 ,,,,,2550.00 ,,,,
2012-08-14,,1526.00 ,,915.00 ,,,,,2550.00 ,,,,
2012-08-15,,1513.00 ,,910.00 ,,,,,2550.00 ,,,,
2012-08-16,,1523.00 ,,905.00 ,,,,,2550.00 ,,,,
2012-08-17,,1522.00 ,,895.00 ,,,,,2550.00 ,,,,
2012-08-20,,1524.00 ,1110.00 ,890.00 ,,,,,2550.00 ,,,,
2012-08-21,,1492.00 ,1110.00 ,885.00 ,,,,,2550.00 ,,,,
2012-08-22,,1493.00 ,1110.00 ,870.00 ,,,,,2550.00 ,,,,
2012-08-23,,1495.00 ,1110.00 ,855.00 ,,,,,2550.00 ,,,,
2012-08-24,,1491.00 ,1110.00 ,830.00 ,,,,,2550.00 ,,,,
2012-08-27,,1481.00 ,1090.00 ,820.00 ,,,,,2550.00 ,,,,
2012-08-28,,1459.00 ,1090.00 ,800.00 ,,,,,2550.00 ,,,,
2012-08-29,,1415.00 ,1090.00 ,790.00 ,,,,,2550.00 ,,,,
2012-08-30,,1394.00 ,1090.00 ,780.00 ,,,,,2550.00 ,,,,
