,Myspic综合钢价指数,MySpic指数:长材,MySpic指数:扁平,钢材价格综合指数,MySpic指数:螺纹,MySpic指数:线材,MySpic指数:型材,MySpic指数:中厚,MySpic指数:热卷,MySpic指数:窄带,MySpic指数:冷板,MySpic指数:镀锌,MySpic指数:无缝管,MySpic指数:焊管,产量:焦炭:当月值,申万行业指数:焦炭加工,期货结算价(活跃合约):焦炭,期货结算价(活跃合约):焦煤,市场价(不含税):废钢:6-8mm:唐山,市场价(不含税):废钢:6-8mm:马鞍山,固定资产投资完成额:黑色金属矿采选业:累计值,固定资产投资完成额:制造业:黑色金属冶炼及压延加工业:累计值,螺纹钢:主要钢厂产能:全国,产能:粗钢,产能利用率:粗钢,淘汰落后产能:炼铁:任务完成量:全国,产量:铁矿石原矿量:当月值,进口金额:铁矿砂及其精矿:当月值,平均价:进口铁矿石,期货结算价(活跃合约):螺纹钢,期货结算价(活跃合约):线材,期货结算价(活跃合约):铁矿石,期货结算价(活跃合约):热轧卷板,期货结算价(活跃合约):锰硅,期货结算价(活跃合约):硅铁,铁矿石价格指数:62%Fe:CFR中国北方,MyIpic指数:进口矿:综合,MyIpic指数:国产矿:综合,价格:废钢,价格:钢坯,必和必拓:产量:铁矿石:当季值,淡水河谷:产量:铁矿石:当季值,力拓:产量:铁矿石:当季值,FMG:产量:铁矿石:当季值,到厂价(含税):二级冶金焦:上海,净出口数量:粗钢:当月值,出口平均单价:钢材:当月值,GDP:现价:房地产业:当季值,固定资产投资完成额:房地产业:累计值,固定资产投资完成额:基础设施建设投资:累计值,公共投资:重点基础设施建设投资,上海:规模以上工业总产值:电气机械及器材制造业:当月值,上海:规模以上工业总产值:铁路、船舶、航空航天和其他运输设备制造业:当月值,上海:规模以上工业总产值:汽车制造业:当月值,钢材:产量:累计值,钢材:销量:累计值,库存:螺纹钢,库存:线材,库存:热卷(板),库存:中板,库存:冷轧,房地产开发计划总投资:累计值,库存:汽车,螺纹钢:独联体:最高价(FOB),螺纹钢:美国:最高价(CIF),螺纹钢:日本:最高价(FOB),螺纹钢:西欧:平均价(FOB),唐山钢厂:高炉开工数,波罗的海干散货指数(BDI),唐山钢厂:产能利用率,唐山钢厂:在产产能
2014-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.25 ,,,,,,,,,,,,,,,,,,,,,799.37 ,185.05 ,370.92 ,140.32 ,151.71 ,,,,605.00 ,,,134.00 ,1017.00 ,91.54 ,256.77 
2014-05-04,124.38 ,136.45 ,112.84 ,,132.11 ,137.10 ,145.76 ,128.77 ,122.56 ,101.49 ,97.47 ,89.28 ,104.15 ,130.85 ,,,,,2120.00 ,2100.00 ,,,,,,,,,,,,,,,,,100.90 ,130.40 ,2330.00 ,2900.00 ,,,,,1160.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-05,124.29 ,136.30 ,112.81 ,,131.92 ,137.00 ,145.62 ,128.78 ,122.50 ,101.50 ,97.44 ,89.27 ,104.10 ,130.56 ,,1429.95 ,1172.00 ,830.00 ,2150.00 ,2100.00 ,,,,,,,,,,3224.00 ,3383.00 ,764.00 ,3340.00 ,,,106.00 ,100.90 ,130.40 ,2330.00 ,2900.00 ,,,,,1160.00 ,,,,,,,,,,,,,,,,,,,530.00 ,,,,,,,
2014-05-06,124.21 ,136.10 ,112.83 ,,131.76 ,136.87 ,145.18 ,128.80 ,122.52 ,101.58 ,97.39 ,89.22 ,104.10 ,130.45 ,,1440.69 ,1180.00 ,840.00 ,2150.00 ,2100.00 ,,,,,,,,,,3232.00 ,3383.00 ,769.00 ,3350.00 ,,,106.00 ,100.90 ,130.20 ,2330.00 ,2900.00 ,,,,,1160.00 ,,,,,,,,,,,,,,,,,,,,,,,,1022.00 ,,
2014-05-07,124.07 ,135.89 ,112.77 ,,131.50 ,136.68 ,145.08 ,128.74 ,122.48 ,101.48 ,97.34 ,89.15 ,104.12 ,130.40 ,,1402.73 ,1183.00 ,846.00 ,2150.00 ,2100.00 ,,,,,,,,,,3216.00 ,3383.00 ,759.00 ,3340.00 ,,,105.00 ,100.60 ,128.90 ,2330.00 ,2900.00 ,,,,,1160.00 ,,,,,,,,,,,,,,,,,,,,,,470.00 ,,1022.00 ,,
2014-05-08,123.92 ,135.67 ,112.68 ,,131.17 ,136.52 ,144.97 ,128.65 ,122.37 ,101.36 ,97.28 ,89.12 ,104.11 ,130.30 ,,1414.90 ,1176.00 ,837.00 ,2150.00 ,2100.00 ,,,,,,,,,,3186.00 ,3383.00 ,743.00 ,3320.00 ,,,103.00 ,100.20 ,128.90 ,2330.00 ,2900.00 ,,,,,1160.00 ,,,,,,,,,,,,,,,,,,,,,,,,1008.00 ,,
2014-05-09,123.73 ,135.38 ,112.59 ,,130.85 ,136.33 ,144.60 ,128.53 ,122.24 ,101.35 ,97.16 ,89.15 ,104.12 ,130.17 ,,1419.99 ,1182.00 ,838.00 ,2150.00 ,2090.00 ,,,,,,,,,,3172.00 ,3292.00 ,736.00 ,3318.00 ,,,102.75 ,99.50 ,127.80 ,2330.00 ,2900.00 ,,,,,1160.00 ,,,,,,,,,,,,771.28 ,175.58 ,361.59 ,137.59 ,151.88 ,,,,605.00 ,,,131.00 ,997.00 ,89.67 ,251.56 
2014-05-12,123.44 ,134.94 ,112.43 ,,130.37 ,135.89 ,144.24 ,128.40 ,122.08 ,100.98 ,97.09 ,89.15 ,104.08 ,129.60 ,,1507.36 ,1200.00 ,850.00 ,2130.00 ,2090.00 ,,,,,,,,,,3177.00 ,3292.00 ,734.00 ,3316.00 ,,,103.25 ,99.30 ,127.70 ,2310.00 ,2850.00 ,,,,,1160.00 ,,,,,,,,,,,,,,,,,,,530.00 ,,,,,987.00 ,,
2014-05-13,123.34 ,134.72 ,112.46 ,,130.10 ,135.65 ,144.16 ,128.39 ,122.20 ,100.91 ,97.07 ,89.15 ,104.08 ,129.45 ,,1465.98 ,1205.00 ,855.00 ,2130.00 ,2090.00 ,,,,,,,,,,3180.00 ,3292.00 ,743.00 ,3332.00 ,,,,98.50 ,127.70 ,2310.00 ,2860.00 ,,,,,1160.00 ,,,,,,,,,,,,,,,,,,,,,,,,982.00 ,,
2014-05-14,123.17 ,134.42 ,112.41 ,,129.81 ,135.39 ,143.77 ,128.38 ,122.13 ,100.84 ,97.03 ,89.15 ,104.07 ,129.33 ,,1465.76 ,1203.00 ,849.00 ,2130.00 ,2090.00 ,,,,,,,,,,3169.00 ,3292.00 ,738.00 ,3318.00 ,,,104.00 ,98.40 ,125.50 ,2310.00 ,2860.00 ,,,,,1160.00 ,,,,,,,,,,,,,,,,,,,,,,470.00 ,,1002.00 ,,
2014-05-15,123.03 ,134.19 ,112.35 ,,129.53 ,135.17 ,143.67 ,128.24 ,122.07 ,100.85 ,96.97 ,89.14 ,103.99 ,129.23 ,,1445.81 ,1195.00 ,840.00 ,2120.00 ,2090.00 ,,,,,,,,,,3152.00 ,3276.00 ,739.00 ,3312.00 ,,,103.25 ,98.40 ,125.30 ,2310.00 ,2840.00 ,,,,,1160.00 ,,,,,,,,,,,,,,,,,,,,,,,,1021.00 ,,
