指标名称,美元指数,伦敦现货黄金:以美元计价,美国:标准普尔500指数,美国:主要经济指标预测:联邦基金利率,美国:国债实际收益率:5年期,美国:国债实际收益率:7年期,美国:国债实际收益率:10年期,美国:国债实际收益率:20年期,美国:国债实际收益率:30年期,美国:联邦基金目标利率,美国:就业率:季调,现货价:原油:俄罗斯ESPO,现货价:原油(阿曼):环太平洋,现货价:原油(阿联酋迪拜):环太平洋,现货价:原油:科威特能源公司,现货价:原油(迪拜):中东离岸,申万行业指数:黄金,产量:黄金:累计值(黄金协会),消费量:黄金:累计值,消费量:黄金:黄金首饰:累计值,消费量:黄金:金条:累计值,消费量:黄金:金币:累计值,消费量:黄金:累计同比,消费量:黄金:黄金首饰:累计同比,消费量:黄金:金条:累计同比,消费量:黄金:金币:累计同比,RPI:金银珠宝:当月同比,城市RPI:金银珠宝:当月同比,农村RPI:金银珠宝:当月同比
2012-04-19,79.57 ,1650.00 ,1376.92 ,,-1.07 ,-0.70 ,-0.21 ,0.59 ,0.77 ,,,,115.49 ,115.43 ,,114.61 ,7807.55 ,,,,,,,,,,,,
2012-04-20,79.14 ,1641.50 ,1378.53 ,,-1.10 ,-0.73 ,-0.24 ,0.47 ,0.75 ,,,,115.40 ,115.34 ,114.93 ,115.86 ,7843.13 ,,,,,,,,,,,,
2012-04-23,79.36 ,1629.00 ,1366.94 ,,-1.12 ,-0.76 ,-0.26 ,0.53 ,0.72 ,,,,114.56 ,114.52 ,114.32 ,,7777.89 ,,,,,,,,,,,,
2012-04-24,79.20 ,1649.50 ,1371.97 ,,-1.15 ,-0.77 ,-0.25 ,0.50 ,0.74 ,,,,114.72 ,114.41 ,114.37 ,113.89 ,7733.25 ,,,,,,,,,,,,
2012-04-25,79.05 ,1637.75 ,1390.69 ,,-1.16 ,-0.77 ,-0.24 ,0.53 ,0.75 ,,,,115.06 ,115.02 ,114.83 ,114.36 ,7994.01 ,,,,,,,,,,,,
2012-04-26,79.14 ,1653.50 ,1399.98 ,,-1.21 ,-0.81 ,-0.29 ,0.46 ,0.72 ,,,,115.78 ,115.76 ,,116.36 ,7971.03 ,,,,,,,,,,,,
2012-04-27,78.71 ,1663.50 ,1403.36 ,,-1.24 ,-0.84 ,-0.30 ,0.44 ,0.73 ,,,,116.29 ,116.27 ,115.97 ,116.38 ,7939.25 ,,,,,,,,,,,,
2012-04-30,78.76 ,1651.25 ,1397.91 ,,-1.24 ,-0.84 ,-0.30 ,0.48 ,0.75 ,,58.40 ,,116.35 ,116.33 ,115.97 ,115.88 ,,109.60 ,,,,,,,,,3.60 ,2.80 ,6.80 
2012-05-01,78.82 ,1664.00 ,1405.82 ,,-1.22 ,-0.82 ,-0.28 ,0.51 ,0.78 ,,,,,,,116.65 ,,,,,,,,,,,,,
2012-05-02,79.16 ,1648.00 ,1402.31 ,,-1.22 ,-0.82 ,-0.28 ,0.51 ,0.76 ,,,,116.75 ,116.60 ,115.89 ,115.23 ,8170.80 ,,,,,,,,,,,,
2012-05-03,79.21 ,1637.75 ,1391.57 ,,-1.19 ,-0.81 ,-0.27 ,0.60 ,0.78 ,,,,115.62 ,115.52 ,,113.31 ,8098.59 ,,,,,,,,,,,,
2012-05-04,79.51 ,1643.75 ,1369.10 ,,-1.15 ,-0.73 ,-0.30 ,0.46 ,0.76 ,,,,112.95 ,112.92 ,111.85 ,109.80 ,8123.44 ,,,,,,,,,,,,
2012-05-07,79.56 ,,1369.58 ,,-1.15 ,-0.77 ,-0.27 ,0.56 ,0.75 ,,,,109.20 ,109.17 ,108.82 ,109.78 ,8230.79 ,,,,,,,,,,,,
2012-05-08,79.87 ,1602.50 ,1363.72 ,,-1.18 ,-0.81 ,-0.28 ,0.59 ,0.72 ,,,,109.01 ,108.97 ,,109.14 ,8159.05 ,,,,,,,,,,,,
2012-05-09,80.13 ,1582.50 ,1354.58 ,,-1.17 ,-0.81 ,-0.27 ,0.63 ,0.76 ,,,,109.11 ,109.07 ,,109.63 ,7922.56 ,,,,,,,,,,,,
2012-05-10,80.22 ,1598.50 ,1357.99 ,,-1.17 ,-0.80 ,-0.25 ,0.66 ,0.77 ,,,,109.44 ,109.40 ,,109.18 ,7919.80 ,,,,,,,,,,,,
2012-05-11,80.26 ,1583.00 ,1353.39 ,,-1.16 ,-0.77 ,-0.28 ,0.54 ,0.76 ,,,,108.49 ,108.45 ,107.80 ,109.18 ,7795.38 ,,,,,,,,,,,,
2012-05-14,80.68 ,1558.50 ,1338.35 ,,-1.18 ,-0.82 ,-0.33 ,0.52 ,0.71 ,,,,107.91 ,107.91 ,107.05 ,,7643.52 ,,,,,,,,,,,,
2012-05-15,81.23 ,1556.50 ,1330.66 ,,-1.18 ,-0.82 ,-0.36 ,0.45 ,0.68 ,,,,108.64 ,108.64 ,107.54 ,109.03 ,7598.32 ,,,,,,,,,,,,
2012-05-16,81.42 ,1548.50 ,1324.80 ,,-1.14 ,-0.81 ,-0.33 ,0.47 ,0.70 ,,,,107.74 ,107.74 ,106.67 ,112.21 ,7576.56 ,,,,,,,,,,,,
2012-05-17,81.55 ,1554.00 ,1304.86 ,,-1.13 ,-0.81 ,-0.35 ,0.44 ,0.62 ,,,,107.14 ,107.14 ,,105.17 ,7707.35 ,,,,,,,,,,,,
2012-05-18,81.09 ,1589.50 ,1295.22 ,,-1.10 ,-0.82 ,-0.39 ,0.39 ,0.60 ,,,,104.50 ,104.50 ,103.74 ,104.99 ,7718.22 ,,,,,,,,,,,,
2012-05-21,80.97 ,1592.50 ,1315.99 ,,-1.11 ,-0.79 ,-0.41 ,0.31 ,0.57 ,,,,105.14 ,105.09 ,104.48 ,105.94 ,7770.60 ,,,,,,,,,,,,
2012-05-22,81.65 ,1582.50 ,1316.63 ,,-1.09 ,-0.80 ,-0.38 ,0.37 ,0.62 ,,,,105.40 ,105.29 ,,105.19 ,7787.56 ,,,,,,,,,,,,
2012-05-23,82.02 ,1549.00 ,1318.86 ,,-1.06 ,-0.79 ,-0.41 ,0.30 ,0.58 ,,,,103.80 ,103.69 ,,102.20 ,7647.44 ,,,,,,,,,,,,
2012-05-24,82.28 ,1568.50 ,1320.68 ,,-1.02 ,-0.76 ,-0.37 ,0.35 ,0.63 ,,,,102.40 ,102.30 ,,103.57 ,7617.04 ,,,,,,,,,,,,
2012-05-25,82.40 ,1569.50 ,1317.82 ,,-1.02 ,-0.75 ,-0.38 ,0.31 ,0.63 ,,,,104.00 ,103.85 ,102.91 ,103.67 ,7605.74 ,,,,,,,,,,,,
2012-05-28,82.21 ,1574.60 ,,,,,,,,,,,104.71 ,104.66 ,103.53 ,104.07 ,7710.76 ,,,,,,,,,,,,
2012-05-29,82.48 ,1579.50 ,1332.42 ,,-1.00 ,-0.74 ,-0.37 ,0.32 ,0.65 ,,,,105.07 ,105.00 ,103.90 ,103.79 ,7855.23 ,,,,,,,,,,,,
2012-05-30,83.07 ,1540.00 ,1313.32 ,,-1.02 ,-0.78 ,-0.45 ,0.22 ,0.57 ,,,,103.47 ,103.40 ,102.12 ,101.66 ,7822.27 ,,,,,,,,,,,,
2012-05-31,83.08 ,1558.00 ,1310.33 ,,-1.05 ,-0.82 ,-0.50 ,0.14 ,0.51 ,,58.50 ,,101.63 ,101.60 ,,99.76 ,7832.79 ,140.70 ,,,,,,,,,-0.10 ,-0.70 ,2.40 
2012-06-01,82.89 ,1606.00 ,1278.04 ,,-1.03 ,-0.85 ,-0.59 ,-0.03 ,0.36 ,,,,98.55 ,98.45 ,96.36 ,96.64 ,7836.84 ,,,,,,,,,,,,
2012-06-04,82.56 ,,1278.18 ,,-1.01 ,-0.82 ,-0.56 ,-0.02 ,0.37 ,,,,95.15 ,95.05 ,93.73 ,96.84 ,7949.54 ,,,,,,,,,,,,
2012-06-05,82.79 ,,1285.50 ,,-1.03 ,-0.84 ,-0.56 ,-0.01 ,0.38 ,,,,96.04 ,95.94 ,94.68 ,98.94 ,7838.72 ,,,,,,,,,,,,
2012-06-06,82.18 ,1635.00 ,1315.13 ,,-1.00 ,-0.79 ,-0.50 ,0.07 ,0.46 ,,,,97.25 ,97.15 ,96.00 ,98.08 ,8169.26 ,,,,,,,,,,,,
2012-06-07,82.26 ,1606.00 ,1314.99 ,,-1.05 ,-0.82 ,-0.49 ,0.12 ,0.53 ,,,,97.58 ,97.50 ,,,8042.79 ,,,,,,,,,,,,
2012-06-08,82.51 ,1576.50 ,1325.66 ,,-1.08 ,-0.84 ,-0.50 ,0.13 ,0.55 ,,,,95.68 ,95.60 ,94.57 ,97.56 ,7850.37 ,,,,,,,,,,,,
2012-06-11,82.67 ,1584.00 ,1308.93 ,,-1.10 ,-0.86 ,-0.53 ,0.10 ,0.53 ,,,,98.71 ,98.61 ,96.58 ,95.88 ,7977.34 ,,,,,,,,,,,,
2012-06-12,82.42 ,1603.50 ,1324.18 ,,-1.06 ,-0.82 ,-0.48 ,0.14 ,0.56 ,,,,95.52 ,95.40 ,93.61 ,95.63 ,7905.63 ,,,,,,,,,,,,
2012-06-13,82.19 ,1619.50 ,1314.88 ,,-1.09 ,-0.85 ,-0.51 ,0.10 ,0.51 ,,,,96.21 ,96.09 ,94.16 ,95.41 ,8003.73 ,,,,,,,,,,,,
2012-06-14,81.85 ,1613.50 ,1329.10 ,,-1.06 ,-0.81 ,-0.47 ,0.14 ,0.55 ,,,,95.65 ,95.60 ,,95.27 ,7963.28 ,,,,,,,,,,,,
2012-06-15,81.59 ,1627.25 ,1342.84 ,,-1.18 ,-0.91 ,-0.54 ,0.09 ,0.50 ,,,,96.68 ,96.65 ,94.87 ,95.89 ,7971.70 ,,,,,,,,,,,,
2012-06-18,81.95 ,1615.50 ,1344.78 ,,-1.16 ,-0.90 ,-0.54 ,0.09 ,0.49 ,,,,96.18 ,96.18 ,94.30 ,94.72 ,7970.80 ,,,,,,,,,,,,
2012-06-19,81.39 ,1625.50 ,1357.98 ,,-1.16 ,-0.90 ,-0.53 ,0.10 ,0.51 ,,,,93.80 ,93.80 ,92.46 ,94.57 ,7976.38 ,,,,,,,,,,,,
2012-06-20,81.42 ,1601.00 ,1355.69 ,,-1.14 ,-0.87 ,-0.51 ,0.11 ,0.50 ,,,,94.29 ,94.29 ,92.38 ,91.85 ,7929.86 ,,,,,,,,,,,,
2012-06-21,82.30 ,1582.00 ,1325.51 ,,-1.04 ,-0.80 ,-0.47 ,0.13 ,0.52 ,,,,90.77 ,90.67 ,,88.97 ,7711.87 ,,,,,,,,,,,,
2012-06-22,82.21 ,1565.50 ,1335.02 ,,-0.98 ,-0.74 ,-0.42 ,0.18 ,0.57 ,,,,89.10 ,89.10 ,87.75 ,90.56 ,,,,,,,,,,,,,
2012-06-25,82.44 ,1570.00 ,1313.72 ,,-0.98 ,-0.77 ,-0.47 ,0.12 ,0.51 ,,,,89.80 ,89.80 ,88.25 ,90.21 ,7433.45 ,,,,,,,,,,,,
2012-06-26,82.39 ,1576.00 ,1319.99 ,,-0.95 ,-0.74 ,-0.45 ,0.12 ,0.52 ,,,,91.00 ,91.00 ,89.32 ,92.32 ,7505.09 ,,,,,,,,,,,,
2012-06-27,82.55 ,1573.50 ,1331.85 ,,-0.95 ,-0.74 ,-0.45 ,0.11 ,0.49 ,,,,91.25 ,91.25 ,89.66 ,92.62 ,7417.98 ,,,,,,,,,,,,
2012-06-28,82.72 ,1558.50 ,1329.04 ,,-0.95 ,-0.76 ,-0.48 ,0.09 ,0.49 ,,,,92.21 ,92.21 ,,90.74 ,7266.96 ,,,,,,,,,,,,
2012-06-29,81.58 ,1598.50 ,1362.16 ,,-1.00 ,-0.77 ,-0.46 ,0.15 ,0.56 ,,,,92.91 ,92.91 ,91.83 ,96.82 ,7341.24 ,,,,,,,,,,,,
2012-06-30,,,,,,,,,,,58.60 ,,,,,,,177.00 ,459.58 ,267.31 ,149.50 ,10.75 ,,,,,-0.70 ,-1.20 ,1.50 
2012-07-02,81.87 ,1592.00 ,1365.51 ,,-1.04 ,-0.81 ,-0.50 ,0.10 ,0.51 ,,,,94.62 ,94.42 ,93.55 ,95.47 ,7391.39 ,,,,,,,,,,,,
2012-07-03,81.79 ,1617.50 ,1374.02 ,,-1.08 ,-0.82 ,-0.48 ,0.14 ,0.53 ,,,,95.21 ,95.21 ,94.95 ,97.77 ,7397.20 ,,,,,,,,,,,,
2012-07-04,82.17 ,1613.50 ,,,,,,,,,,,97.30 ,97.15 ,96.53 ,97.45 ,7429.38 ,,,,,,,,,,,,
2012-07-05,82.82 ,1604.00 ,1367.58 ,,-1.12 ,-0.86 ,-0.51 ,0.10 ,0.50 ,,,,98.19 ,98.04 ,,97.85 ,7334.04 ,,,,,,,,,,,,
2012-07-06,83.28 ,1587.00 ,1354.68 ,,-1.12 ,-0.87 ,-0.53 ,0.08 ,0.48 ,,,,97.78 ,97.61 ,,95.53 ,7426.44 ,,,,,,,,,,,,
2012-07-09,83.13 ,1585.00 ,1352.46 ,,-1.14 ,-0.89 ,-0.57 ,0.03 ,0.43 ,,,,96.70 ,96.50 ,95.85 ,97.83 ,7204.17 ,,,,,,,,,,,,
2012-07-10,83.38 ,1595.25 ,1341.47 ,,-1.16 ,-0.92 ,-0.59 ,0.01 ,0.40 ,,,,96.61 ,96.41 ,95.54 ,104.88 ,7119.34 ,,,,,,,,,,,,
2012-07-11,83.48 ,1577.00 ,1341.45 ,,-1.15 ,-0.90 ,-0.57 ,0.03 ,0.41 ,,,,96.65 ,96.45 ,95.91 ,97.86 ,7135.79 ,,,,,,,,,,,,
2012-07-12,83.63 ,1556.25 ,1334.76 ,,-1.13 ,-0.90 ,-0.58 ,0.00 ,0.39 ,,,,97.25 ,97.05 ,,98.48 ,7199.09 ,,,,,,,,,,,,
2012-07-13,83.29 ,1595.50 ,1356.78 ,,-1.15 ,-0.91 ,-0.59 ,-0.01 ,0.38 ,,,,98.35 ,98.35 ,98.07 ,99.22 ,7206.48 ,,,,,,,,,,,,
2012-07-16,83.13 ,1589.75 ,1353.64 ,,-1.18 ,-0.94 ,-0.61 ,-0.02 ,0.37 ,,,,98.99 ,98.79 ,98.79 ,103.85 ,7123.69 ,,,,,,,,,,,,
2012-07-17,83.03 ,1585.25 ,1363.67 ,,-1.16 ,-0.92 ,-0.59 ,0.00 ,0.40 ,,,,101.03 ,100.85 ,100.57 ,100.88 ,7310.03 ,,,,,,,,,,,,
2012-07-18,82.98 ,1575.25 ,1372.78 ,,-1.19 ,-0.94 ,-0.60 ,0.00 ,0.40 ,,,,101.26 ,100.94 ,,102.21 ,7271.80 ,,,,,,,,,,,,
2012-07-19,82.91 ,1584.00 ,1376.51 ,,-1.20 ,-0.97 ,-0.62 ,-0.01 ,0.40 ,,,,103.11 ,102.79 ,,104.70 ,7305.36 ,,,,,,,,,,,,
2012-07-20,83.49 ,1576.25 ,1362.66 ,,-1.18 ,-0.98 ,-0.67 ,-0.08 ,0.33 ,,,,103.74 ,103.46 ,,103.31 ,7231.50 ,,,,,,,,,,,,
2012-07-23,83.77 ,1572.25 ,1350.52 ,,-1.18 ,-0.98 ,-0.68 ,-0.09 ,0.32 ,,,,99.90 ,99.62 ,,100.23 ,7127.78 ,,,,,,,,,,,,
2012-07-24,84.02 ,1583.25 ,1338.31 ,,-1.13 ,-0.95 ,-0.68 ,-0.11 ,0.31 ,,,,100.69 ,100.41 ,,100.11 ,7146.81 ,,,,,,,,,,,,
2012-07-25,83.59 ,1601.00 ,1337.89 ,,-1.12 ,-0.94 ,-0.67 ,-0.10 ,0.31 ,,,,100.50 ,100.22 ,,101.20 ,7116.93 ,,,,,,,,,,,,
2012-07-26,82.85 ,1618.00 ,1360.02 ,,-1.13 ,-0.94 ,-0.66 ,-0.09 ,0.33 ,,,,101.31 ,100.50 ,,102.08 ,7216.85 ,,,,,,,,,,,,
2012-07-27,82.64 ,1618.25 ,1385.97 ,,-1.14 ,-0.92 ,-0.61 ,-0.01 ,0.41 ,,,,103.01 ,102.15 ,,102.92 ,7281.21 ,,,,,,,,,,,,
2012-07-30,82.81 ,1617.75 ,1385.30 ,,-1.17 ,-0.95 ,-0.64 ,-0.05 ,0.36 ,,,,102.76 ,102.39 ,,102.70 ,7118.71 ,,,,,,,,,,,,
2012-07-31,82.68 ,1622.00 ,1379.32 ,,-1.23 ,-1.01 ,-0.69 ,-0.09 ,0.32 ,,58.50 ,,102.19 ,101.89 ,,,7179.33 ,208.00 ,,,,,,,,,-1.30 ,-1.70 ,0.50 
2012-08-01,83.10 ,1599.00 ,1375.14 ,,-1.22 ,-0.99 ,-0.67 ,-0.07 ,0.34 ,,,,101.30 ,101.00 ,101.55 ,101.98 ,7256.80 ,,,,,,,,,,,,
2012-08-02,83.31 ,1597.00 ,1365.00 ,,-1.22 ,-1.00 ,-0.69 ,-0.10 ,0.30 ,,,,102.07 ,101.77 ,,101.59 ,7133.41 ,,,,,,,,,,,,
2012-08-03,82.32 ,1602.00 ,1390.99 ,,-1.20 ,-0.98 ,-0.66 ,-0.05 ,0.36 ,,,,102.71 ,102.46 ,103.21 ,104.51 ,7183.44 ,,,,,,,,,,,,
2012-08-06,82.27 ,1610.00 ,1394.23 ,,-1.24 ,-1.01 ,-0.68 ,-0.06 ,0.35 ,,,,104.63 ,104.41 ,104.82 ,,7352.77 ,,,,,,,,,,,,
2012-08-07,82.28 ,1611.00 ,1401.35 ,,-1.24 ,-0.99 ,-0.65 ,-0.03 ,0.38 ,,,,106.25 ,106.00 ,106.50 ,107.38 ,7605.28 ,,,,,,,,,,,,
2012-08-08,82.34 ,1613.25 ,1402.22 ,,-1.19 ,-0.95 ,-0.61 ,0.01 ,0.42 ,,,,107.10 ,106.85 ,107.17 ,107.58 ,7584.91 ,,,,,,,,,,,,
2012-08-09,82.60 ,1615.00 ,1402.80 ,,-1.18 ,-0.93 ,-0.58 ,0.04 ,0.44 ,,,,,,,108.68 ,7606.45 ,,,,,,,,,,,,
2012-08-10,82.56 ,1618.50 ,1405.87 ,,-1.19 ,-0.94 ,-0.60 ,0.03 ,0.44 ,,,,108.50 ,108.27 ,108.38 ,109.09 ,7506.06 ,,,,,,,,,,,,
2012-08-13,82.43 ,1622.50 ,1404.11 ,,-1.19 ,-0.94 ,-0.58 ,0.05 ,0.45 ,,,,108.82 ,108.59 ,108.93 ,108.69 ,7457.85 ,,,,,,,,,,,,
2012-08-14,82.54 ,1597.75 ,1403.93 ,,-1.16 ,-0.89 ,-0.53 ,0.11 ,0.51 ,,,,109.60 ,109.37 ,109.58 ,109.13 ,7444.95 ,,,,,,,,,,,,
2012-08-15,82.67 ,1601.75 ,1405.53 ,,-1.09 ,-0.82 ,-0.45 ,0.20 ,0.60 ,,,,109.53 ,109.30 ,109.72 ,111.36 ,7332.88 ,,,,,,,,,,,,
2012-08-16,82.39 ,1604.50 ,1415.51 ,,-1.07 ,-0.80 ,-0.42 ,0.24 ,0.64 ,,,,111.51 ,111.28 ,,111.57 ,7323.15 ,,,,,,,,,,,,
2012-08-17,82.55 ,1614.75 ,1418.16 ,,-1.05 ,-0.79 ,-0.43 ,0.23 ,0.64 ,,,,111.35 ,111.05 ,,110.72 ,7433.60 ,,,,,,,,,,,,
2012-08-20,82.47 ,1615.00 ,1418.13 ,,-1.04 ,-0.78 ,-0.43 ,0.23 ,0.64 ,,,,,,,110.50 ,7431.08 ,,,,,,,,,,,,
2012-08-21,81.89 ,1639.50 ,1413.17 ,,-1.06 ,-0.80 ,-0.45 ,0.21 ,0.61 ,,,,112.05 ,111.65 ,,111.62 ,7511.56 ,,,,,,,,,,,,
2012-08-22,81.49 ,1642.00 ,1413.49 ,,-1.17 ,-0.91 ,-0.55 ,0.12 ,0.53 ,,,,111.85 ,111.55 ,,,7489.07 ,,,,,,,,,,,,
2012-08-23,81.37 ,1665.25 ,1402.08 ,,-1.25 ,-0.98 ,-0.62 ,0.06 ,0.48 ,,,,113.49 ,113.29 ,,,7721.37 ,,,,,,,,,,,,
2012-08-24,81.62 ,1667.00 ,1411.13 ,,-1.22 ,-0.96 ,-0.60 ,0.07 ,0.48 ,,,,111.81 ,111.51 ,111.66 ,110.58 ,7575.85 ,,,,,,,,,,,,
2012-08-27,81.68 ,,1410.44 ,,-1.27 ,-1.01 ,-0.64 ,0.03 ,0.44 ,,,,112.22 ,111.92 ,111.63 ,109.41 ,7526.64 ,,,,,,,,,,,,
2012-08-28,81.34 ,1668.00 ,1409.30 ,,-1.29 ,-1.03 ,-0.68 ,-0.01 ,0.41 ,,,,110.39 ,109.99 ,110.02 ,,7457.28 ,,,,,,,,,,,,
2012-08-29,81.54 ,1660.00 ,1410.49 ,,-1.26 ,-1.00 ,-0.64 ,0.02 ,0.44 ,,,,109.94 ,104.49 ,109.56 ,110.07 ,7351.28 ,,,,,,,,,,,,
2012-08-30,81.69 ,1660.50 ,1399.48 ,,-1.26 ,-1.00 ,-0.63 ,0.05 ,0.46 ,,,,110.75 ,110.25 ,,109.84 ,7177.95 ,,,,,,,,,,,,
2012-08-31,81.25 ,1648.50 ,1406.58 ,,-1.36 ,-1.08 ,-0.68 ,0.00 ,0.41 ,,58.40 ,,110.95 ,110.35 ,110.70 ,109.84 ,7142.34 ,249.70 ,,,,,,,,,-5.50 ,-5.80 ,-4.40 
2012-09-03,81.21 ,1691.50 ,,,,,,,,,,,112.17 ,111.92 ,110.96 ,109.84 ,7438.22 ,,,,,,,,,,,,
2012-09-04,81.34 ,1697.00 ,1404.94 ,,-1.35 ,-1.07 ,-0.68 ,0.00 ,0.40 ,,,,113.81 ,113.51 ,,111.56 ,7355.37 ,,,,,,,,,,,,
2012-09-05,81.23 ,1690.00 ,1403.44 ,,-1.36 ,-1.08 ,-0.69 ,-0.01 ,0.40 ,,,,111.80 ,111.50 ,,110.77 ,7459.35 ,,,,,,,,,,,,
2012-09-06,81.11 ,1701.00 ,1432.12 ,,-1.33 ,-1.06 ,-0.63 ,0.05 ,0.47 ,,,,112.30 ,112.05 ,,110.79 ,7578.10 ,,,,,,,,,,,,
2012-09-07,80.17 ,1728.00 ,1437.92 ,,-1.39 ,-1.12 ,-0.68 ,0.02 ,0.44 ,,,,112.01 ,111.81 ,110.81 ,111.77 ,7779.41 ,,,,,,,,,,,,
2012-09-10,80.41 ,1732.00 ,1429.08 ,,-1.42 ,-1.14 ,-0.68 ,0.01 ,0.43 ,,,,113.01 ,112.91 ,111.75 ,112.79 ,7922.40 ,,,,,,,,,,,,
2012-09-11,79.89 ,1736.75 ,1433.56 ,,-1.44 ,-1.15 ,-0.68 ,0.02 ,0.43 ,,,,113.20 ,113.10 ,111.96 ,112.79 ,7963.25 ,,,,,,,,,,,,
2012-09-12,79.69 ,1737.00 ,1436.56 ,,-1.42 ,-1.12 ,-0.61 ,0.10 ,0.52 ,,,,113.97 ,113.92 ,112.69 ,113.64 ,8017.99 ,,,,,,,,,,,,
2012-09-13,79.26 ,1733.25 ,1459.99 ,,-1.58 ,-1.24 ,-0.72 ,0.03 ,0.44 ,,,,113.75 ,113.70 ,,114.49 ,7797.55 ,,,,,,,,,,,,
2012-09-14,78.84 ,1775.50 ,1465.77 ,,-1.67 ,-1.31 ,-0.76 ,0.02 ,0.43 ,,,,115.46 ,115.45 ,114.13 ,114.60 ,8217.78 ,,,,,,,,,,,,
2012-09-17,78.95 ,1770.00 ,1461.19 ,,-1.58 ,-1.22 ,-0.74 ,0.04 ,0.43 ,,,,114.76 ,114.75 ,113.05 ,111.50 ,8272.18 ,,,,,,,,,,,,
2012-09-18,79.19 ,1769.50 ,1459.32 ,,-1.52 ,-1.19 ,-0.73 ,0.04 ,0.44 ,,,,111.86 ,111.86 ,110.26 ,111.05 ,8051.54 ,,,,,,,,,,,,
2012-09-19,79.11 ,1766.75 ,1461.05 ,,-1.49 ,-1.17 ,-0.75 ,0.01 ,0.42 ,,,,110.85 ,110.80 ,,106.10 ,8596.70 ,,,,,,,,,,,,
2012-09-20,79.43 ,1758.50 ,1460.26 ,,-1.51 ,-1.19 ,-0.70 ,0.05 ,0.46 ,,,,105.71 ,105.66 ,,108.21 ,8389.05 ,,,,,,,,,,,,
2012-09-21,79.37 ,1784.50 ,1460.15 ,,-1.50 ,-1.17 ,-0.71 ,0.05 ,0.46 ,,,,108.28 ,108.25 ,107.02 ,,8728.25 ,,,,,,,,,,,,
2012-09-24,79.53 ,1762.50 ,1456.89 ,,-1.47 ,-1.16 ,-0.73 ,0.04 ,0.47 ,,,,108.23 ,108.20 ,,107.56 ,8605.45 ,,,,,,,,,,,,
2012-09-25,79.65 ,1771.50 ,1441.59 ,,-1.49 ,-1.20 ,-0.74 ,0.01 ,0.43 ,,,,108.61 ,108.60 ,107.21 ,108.39 ,8322.25 ,,,,,,,,,,,,
2012-09-26,79.82 ,1744.75 ,1433.32 ,,-1.46 ,-1.20 ,-0.77 ,-0.04 ,0.39 ,,,,107.65 ,107.65 ,106.34 ,107.94 ,8050.69 ,,,,,,,,,,,,
2012-09-27,79.55 ,1763.00 ,1447.15 ,,-1.47 ,-1.20 ,-0.78 ,-0.02 ,0.41 ,,,,108.10 ,108.10 ,,110.03 ,8327.90 ,,,,,,,,,,,,
2012-09-28,79.88 ,1776.00 ,1440.67 ,,-1.49 ,-1.22 ,-0.77 ,-0.01 ,0.43 ,,,,110.61 ,110.61 ,109.32 ,,8668.94 ,,,,,,,,,,,,
2012-09-30,,,,,,,,,,,58.70 ,,,,,,,288.20 ,,,,,,,,,-3.40 ,-3.40 ,-3.40 
2012-10-01,79.81 ,1787.00 ,1444.49 ,,-1.49 ,-1.22 ,-0.78 ,-0.02 ,0.42 ,,,,109.30 ,109.26 ,108.07 ,,,,,,,,,,,,,,
2012-10-02,79.75 ,1775.50 ,1445.75 ,,-1.51 ,-1.22 ,-0.83 ,-0.07 ,0.37 ,,,,109.57 ,109.53 ,108.16 ,,,,,,,,,,,,,,
2012-10-03,79.91 ,1775.25 ,1450.99 ,,-1.57 ,-1.28 ,-0.83 ,-0.08 ,0.35 ,,,,108.27 ,108.23 ,,105.08 ,,,,,,,,,,,,,
2012-10-04,79.35 ,1791.75 ,1461.40 ,,-1.62 ,-1.33 ,-0.86 ,-0.09 ,0.34 ,,,,106.36 ,106.34 ,,,,,,,,,,,,,,,
2012-10-05,79.33 ,1784.00 ,1460.93 ,,-1.61 ,-1.29 ,-0.82 ,-0.05 ,0.38 ,,,,109.11 ,109.09 ,107.53 ,,,,,,,,,,,,,,
2012-10-08,79.60 ,1773.50 ,1455.88 ,,,,,,,,,,107.61 ,107.60 ,106.36 ,107.61 ,8440.95 ,,,,,,,,,,,,
2012-10-09,79.97 ,1774.00 ,1441.48 ,,-1.60 ,-1.29 ,-0.81 ,-0.05 ,0.37 ,,,,108.91 ,108.90 ,107.94 ,,8546.08 ,,,,,,,,,,,,
2012-10-10,80.11 ,1761.25 ,1432.56 ,,-1.57 ,-1.27 ,-0.80 ,-0.04 ,0.38 ,,,,110.61 ,110.60 ,109.12 ,110.00 ,8566.49 ,,,,,,,,,,,,
2012-10-11,79.78 ,1769.00 ,1432.84 ,,-1.52 ,-1.22 ,-0.77 ,-0.02 ,0.39 ,,,,111.01 ,111.00 ,,111.08 ,8582.97 ,,,,,,,,,,,,
2012-10-12,79.70 ,1766.75 ,1428.59 ,,-1.48 ,-1.18 ,-0.78 ,-0.02 ,0.39 ,,,,111.18 ,111.18 ,109.74 ,110.43 ,8485.01 ,,,,,,,,,,,,
2012-10-15,79.74 ,1736.00 ,1440.13 ,,-1.52 ,-1.22 ,-0.78 ,-0.03 ,0.40 ,,,,110.59 ,110.59 ,109.37 ,110.70 ,8258.91 ,,,,,,,,,,,,
2012-10-16,79.19 ,1746.50 ,1454.92 ,,-1.48 ,-1.17 ,-0.71 ,0.04 ,0.46 ,,,,111.35 ,111.35 ,109.04 ,110.74 ,8264.16 ,,,,,,,,,,,,
