指标名称,市场价:顺丁橡胶(BR9000):全国,市场价(平均价):氯丁橡胶(M-40):华东地区,经销价:丁苯橡胶(齐鲁1502):中石化华北,市场价(平均价):丁基橡胶(268):华东地区,市场价(平均价):丁基橡胶(268):华北地区,(停止)出厂价:丁腈橡胶(2907):兰州石化,进口数量:天然橡胶:当月值,进口数量:合成橡胶:当月值,现货价:天然橡胶(国产5号标胶):国内,出厂价:丁二烯:中石化华东,出厂价:丁二烯:中石化华南,进口平均单价:氯丁二烯橡胶胶乳:当月值,市场价:苯乙烯(一级品):全国,产量:乙烯:当月值,出厂价:异丁烯:滨州裕华,价格指数:机械设备:传动带,价格指数:机械设备:输送带,进口数量:其他硫化橡胶制的传动带及带料(40103900):当月值,出口数量:其他硫化橡胶制的传动带及带料(40103900):当月值,价格指数:电工电气:高压绝缘材料,产量:金属硅:全国:累计值,产量:轮胎:当月值,产量:汽车:当月值,产量:新能源汽车:当月值,申万行业指数:橡胶,工业增加值:橡胶和塑料制品业:当月同比,橡胶和塑料制品业:营业收入:累计值,出口交货值:橡胶和塑料制品业:当月值,进口数量:硫化橡胶制避孕套(40141000):当月值,出口数量:硫化橡胶制避孕套(40141000):当月同比,进口数量:加强或只与金属合制的硫化橡胶管(40092100):当月值,出口数量:加强或只与金属合制的硫化橡胶管(40092100):当月值
2015-12-13,,39000.00 ,,24300.00 ,24500.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-14,,,8700.00 ,,,,,,,5800.00 ,5700.00 ,,,,10000.00 ,,,,,,,,,,6123.18 ,,,,,,,
2015-12-15,,39000.00 ,8700.00 ,24300.00 ,24500.00 ,,,,11575.00 ,5800.00 ,5700.00 ,,,,10000.00 ,,,,,,,,,,6272.54 ,,,,,,,
2015-12-16,,39000.00 ,8700.00 ,24300.00 ,24500.00 ,,,,,5800.00 ,5700.00 ,,,,10000.00 ,,,,,,,,,,6287.68 ,,,,,,,
2015-12-17,,39000.00 ,8700.00 ,24200.00 ,24500.00 ,,,,,5800.00 ,5700.00 ,,,,10000.00 ,,,,,,,,,,6492.88 ,,,,,,,
2015-12-18,,39000.00 ,8700.00 ,24150.00 ,24500.00 ,,,,,5800.00 ,5700.00 ,,,,10000.00 ,106.01 ,106.27 ,,,103.46 ,,,,,6561.71 ,,,,,,,
2015-12-20,8035.80 ,39000.00 ,,24120.00 ,24400.00 ,,,,,,,,7231.70 ,,,,,,,,,,,,,,,,,,,
2015-12-21,,,8700.00 ,,,,,,,5800.00 ,5700.00 ,,,,9500.00 ,,,,,,,,,,6669.81 ,,,,,,,
2015-12-22,,39000.00 ,8700.00 ,24000.00 ,24000.00 ,,,,,5800.00 ,5700.00 ,,,,9500.00 ,,,,,,,,,,6681.57 ,,,,,,,
2015-12-23,,39000.00 ,8700.00 ,24000.00 ,24000.00 ,,,,,5800.00 ,5700.00 ,,,,9500.00 ,,,,,,,,,,6528.42 ,,,,,,,
2015-12-24,,39000.00 ,8700.00 ,24000.00 ,24000.00 ,,,,,5800.00 ,5700.00 ,,,,9500.00 ,,,,,,,,,,6591.90 ,,,,,,,
2015-12-25,,39000.00 ,8700.00 ,24000.00 ,24000.00 ,,,,,5800.00 ,5700.00 ,,,,9500.00 ,106.01 ,106.27 ,,,103.46 ,,,,,6729.12 ,,,,,,,
2015-12-27,,39000.00 ,,24000.00 ,24000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-28,,,8700.00 ,,,,,,,5800.00 ,5700.00 ,,,,9500.00 ,,,,,,,,,,6566.45 ,,,,,,,
2015-12-29,,39000.00 ,8700.00 ,24000.00 ,24000.00 ,,,,,5800.00 ,5700.00 ,,,,9500.00 ,,,,,,,,,,6588.10 ,,,,,,,
2015-12-30,,39000.00 ,8700.00 ,24000.00 ,24000.00 ,,,,,5800.00 ,5700.00 ,,,,9500.00 ,,,,,,,,,,6656.39 ,,,,,,,
2015-12-31,7970.00 ,39000.00 ,8700.00 ,24000.00 ,24000.00 ,,29.94 ,28.80 ,,5800.00 ,5700.00 ,2588.53 ,7173.10 ,154.10 ,9500.00 ,,,271.72 ,2708.85 ,,2619561.00 ,7604.90 ,263.20 ,,6640.91 ,5.30 ,,340.20 ,435.88 ,-5.50 ,736.03 ,5614.34 
2016-01-01,,,,,,,,,11513.00 ,,,,,,9500.00 ,106.01 ,106.27 ,,,102.66 ,,,,,,,,,,,,
2016-01-03,,39000.00 ,,24000.00 ,24000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04,,,8700.00 ,,,,,,,5900.00 ,5800.00 ,,,,9500.00 ,,,,,,,,,,6225.94 ,,,,,,,
2016-01-05,,39000.00 ,8700.00 ,23500.00 ,23500.00 ,,,,,5900.00 ,5800.00 ,,,,9500.00 ,,,,,,,,,,6101.82 ,,,,,,,
2016-01-06,,39000.00 ,8700.00 ,23250.00 ,23500.00 ,,,,,5900.00 ,5800.00 ,,,,9500.00 ,,,,,,,,,,6228.55 ,,,,,,,
2016-01-07,,39000.00 ,8700.00 ,23166.67 ,23500.00 ,,,,,5900.00 ,5800.00 ,,,,9500.00 ,,,,,,,,,,5853.07 ,,,,,,,
2016-01-08,,39000.00 ,8700.00 ,23125.00 ,23500.00 ,,,,11425.00 ,5900.00 ,5800.00 ,,,,9500.00 ,106.01 ,106.27 ,,,102.66 ,,,,,5785.37 ,,,,,,,
2016-01-10,8119.00 ,39000.00 ,,23100.00 ,23500.00 ,,,,,,,,7389.00 ,,,,,,,,,,,,,,,,,,,
2016-01-11,,,8700.00 ,,,,,,,5900.00 ,5800.00 ,,,,9500.00 ,,,,,,,,,,5455.15 ,,,,,,,
2016-01-12,,39000.00 ,8700.00 ,23000.00 ,23500.00 ,,,,,5900.00 ,5800.00 ,,,,9500.00 ,,,,,,,,,,5316.71 ,,,,,,,
2016-01-13,,39000.00 ,8700.00 ,23000.00 ,23500.00 ,,,,,5900.00 ,5800.00 ,,,,9500.00 ,,,,,,,,,,5080.46 ,,,,,,,
2016-01-14,,39000.00 ,8700.00 ,23000.00 ,23500.00 ,,,,,5900.00 ,5800.00 ,,,,9500.00 ,,,,,,,,,,5218.71 ,,,,,,,
2016-01-15,,39000.00 ,8700.00 ,23000.00 ,23500.00 ,,,,11413.00 ,5900.00 ,5800.00 ,,,,9500.00 ,106.01 ,106.27 ,,,102.66 ,,,,,5120.86 ,,,,,,,
2016-01-17,,39000.00 ,,23000.00 ,23500.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,,,8700.00 ,,,,,,,5900.00 ,5800.00 ,,,,9500.00 ,,,,,,,,,,5266.17 ,,,,,,,
2016-01-19,,39000.00 ,8700.00 ,23000.00 ,23500.00 ,,,,,5900.00 ,5800.00 ,,,,9500.00 ,,,,,,,,,,5396.89 ,,,,,,,
2016-01-20,8090.60 ,39000.00 ,8700.00 ,23000.00 ,23500.00 ,,,,,5900.00 ,5800.00 ,,7350.60 ,,9500.00 ,,,,,,,,,,5284.78 ,,,,,,,
2016-01-21,,39000.00 ,8700.00 ,23000.00 ,23500.00 ,,,,,5900.00 ,5800.00 ,,,,9500.00 ,,,,,,,,,,5096.93 ,,,,,,,
2016-01-22,,39000.00 ,8700.00 ,23000.00 ,23500.00 ,,,,11450.00 ,5900.00 ,5800.00 ,,,,9500.00 ,106.01 ,106.27 ,,,102.66 ,,,,,5169.86 ,,,,,,,
2016-01-24,,39000.00 ,,23000.00 ,23500.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-25,,,8700.00 ,,,,,,,5900.00 ,5800.00 ,,,,9500.00 ,,,,,,,,,,5299.68 ,,,,,,,
2016-01-26,,39000.00 ,8700.00 ,23000.00 ,23500.00 ,,,,,5900.00 ,5800.00 ,,,,9500.00 ,,,,,,,,,,5013.51 ,,,,,,,
2016-01-27,,39000.00 ,8700.00 ,23000.00 ,23500.00 ,,,,,5900.00 ,5800.00 ,,,,9500.00 ,,,,,,,,,,4951.98 ,,,,,,,
2016-01-28,,39000.00 ,8700.00 ,23000.00 ,23500.00 ,,,,,5900.00 ,5800.00 ,,,,9500.00 ,,,,,,,,,,4691.91 ,,,,,,,
2016-01-29,,39000.00 ,8700.00 ,23000.00 ,23500.00 ,,,,11450.00 ,5900.00 ,5800.00 ,,,,9500.00 ,106.01 ,106.27 ,,,102.66 ,,,,,4768.75 ,,,,,,,
2016-01-31,8155.70 ,39000.00 ,,23000.00 ,23500.00 ,,22.00 ,23.00 ,,,,2785.77 ,7194.30 ,,,,,226.93 ,1874.76 ,,141992.00 ,,,,,,,,339.96 ,-20.10 ,852.28 ,4418.18 
2016-02-01,,,8700.00 ,,,,,,,5900.00 ,5800.00 ,,,,9500.00 ,,,,,,,,,,4652.43 ,,,,,,,
2016-02-02,,39000.00 ,8700.00 ,23000.00 ,23500.00 ,,,,,5900.00 ,5800.00 ,,,,9500.00 ,,,,,,,,,,4838.71 ,,,,,,,
2016-02-03,,39000.00 ,8700.00 ,23000.00 ,23500.00 ,,,,,5900.00 ,5800.00 ,,,,9500.00 ,,,,,,,,,,4908.25 ,,,,,,,
2016-02-04,,39000.00 ,,23000.00 ,23500.00 ,,,,,5900.00 ,5800.00 ,,,,9500.00 ,,,,,,,,,,5011.10 ,,,,,,,
2016-02-05,,39000.00 ,,23000.00 ,23500.00 ,,,,11444.00 ,5900.00 ,5800.00 ,,,,9500.00 ,,,,,,,,,,5004.34 ,,,,,,,
2016-02-07,,39000.00 ,,23000.00 ,23500.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-08,,,,,,,,,,,,,,,9500.00 ,,,,,,,,,,,,,,,,,
2016-02-09,,,,,,,,,,,,,,,9500.00 ,,,,,,,,,,,,,,,,,
2016-02-10,8166.20 ,,,,,,,,,,,,7496.60 ,,9500.00 ,,,,,,,,,,,,,,,,,
2016-02-11,,,,,,,,,,,,,,,9500.00 ,,,,,,,,,,,,,,,,,
2016-02-12,,,,,,,,,11456.00 ,,,,,,9500.00 ,,,,,,,,,,,,,,,,,
2016-02-14,,,,,,,,,,5900.00 ,5800.00 ,,,,9500.00 ,,,,,,,,,,,,,,,,,
2016-02-15,,,8700.00 ,,,,,,,5900.00 ,5800.00 ,,,,9500.00 ,,,,,,,,,,5043.59 ,,,,,,,
2016-02-16,,39000.00 ,8700.00 ,23000.00 ,23500.00 ,,,,,5900.00 ,5800.00 ,,,,9500.00 ,,,,,,,,,,5219.85 ,,,,,,,
2016-02-17,,39000.00 ,8700.00 ,22750.00 ,23500.00 ,,,,,5900.00 ,6000.00 ,,,,9500.00 ,,,,,,,,,,5217.17 ,,,,,,,
2016-02-18,,39000.00 ,8700.00 ,22666.67 ,23500.00 ,,,,,6200.00 ,6000.00 ,,,,9500.00 ,,,,,,,,,,5171.81 ,,,,,,,
2016-02-19,,39000.00 ,8700.00 ,22625.00 ,23500.00 ,,,,11669.00 ,6200.00 ,6200.00 ,,,,9500.00 ,,,,,,,,,,5179.05 ,,,,,,,
2016-02-20,8158.00 ,,,,,,,,,,,,7609.00 ,,,,,,,,,,,,,,,,,,,
2016-02-21,,39000.00 ,,22600.00 ,23500.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-22,,,8800.00 ,,,,,,,6200.00 ,6200.00 ,,,,9500.00 ,,,,,,,,,,5307.97 ,,,,,,,
2016-02-23,,39000.00 ,8800.00 ,22500.00 ,23500.00 ,,,,,6200.00 ,6200.00 ,,,,9500.00 ,,,,,,,,,,5290.93 ,,,,,,,
2016-02-24,,39000.00 ,8800.00 ,22500.00 ,23500.00 ,,,,,6500.00 ,6500.00 ,,,,9500.00 ,,,,,,,,,,5268.35 ,,,,,,,
2016-02-25,,39000.00 ,8800.00 ,22500.00 ,23500.00 ,,,,,6500.00 ,6500.00 ,,,,9500.00 ,,,,,,,,,,4890.95 ,,,,,,,
2016-02-26,,39000.00 ,8800.00 ,22500.00 ,23500.00 ,,,,11675.00 ,6500.00 ,6500.00 ,,,,9500.00 ,106.01 ,106.27 ,,,102.66 ,,,,,4887.48 ,,,,,,,
2016-02-28,,39000.00 ,,22500.00 ,23500.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,8567.90 ,,9000.00 ,,,,14.00 ,17.00 ,,6500.00 ,6500.00 ,2976.34 ,7928.30 ,,9500.00 ,,,196.11 ,1194.28 ,,271942.00 ,,,,4567.53 ,,,,276.09 ,-0.90 ,524.86 ,4103.68 
2016-03-01,,39000.00 ,9000.00 ,22500.00 ,23500.00 ,,,,,7300.00 ,7300.00 ,,,,9500.00 ,,,,,,,,,,4607.95 ,,,,,,,
2016-03-02,,39000.00 ,9000.00 ,22500.00 ,23500.00 ,,,,,7300.00 ,7300.00 ,,,,9500.00 ,,,,,,,,,,4848.22 ,,,,,,,
2016-03-03,,39000.00 ,9000.00 ,22500.00 ,23500.00 ,,,,,7300.00 ,7300.00 ,,,,9500.00 ,,,,,,,,,,4856.82 ,,,,,,,
2016-03-04,,39000.00 ,9200.00 ,22500.00 ,23500.00 ,,,,11882.00 ,7800.00 ,7300.00 ,,,,9500.00 ,106.01 ,106.27 ,,,102.66 ,,,,,4627.71 ,,,,,,,
2016-03-06,,39000.00 ,,22500.00 ,23500.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-07,,,9200.00 ,,,,,,,7800.00 ,7800.00 ,,,,9500.00 ,,,,,,,,,,4765.12 ,,,,,,,
2016-03-08,,39000.00 ,9700.00 ,22500.00 ,23500.00 ,,,,,8300.00 ,8300.00 ,,,,9500.00 ,,,,,,,,,,4843.32 ,,,,,,,
2016-03-09,,39000.00 ,9700.00 ,22500.00 ,23500.00 ,,,,,8300.00 ,8300.00 ,,,,9500.00 ,,,,,,,,,,4768.46 ,,,,,,,
2016-03-10,9573.80 ,39000.00 ,9700.00 ,22500.00 ,23500.00 ,,,,,8300.00 ,8300.00 ,,8720.00 ,,9500.00 ,,,,,,,,,,4685.48 ,,,,,,,
2016-03-11,,39000.00 ,9700.00 ,22500.00 ,23500.00 ,,,,12181.00 ,8300.00 ,8300.00 ,,,,9500.00 ,106.01 ,106.27 ,,,102.66 ,,,,,4651.07 ,,,,,,,
2016-03-13,,39000.00 ,,22500.00 ,23500.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-14,,,9700.00 ,,,,,,,8300.00 ,8300.00 ,,,,9500.00 ,,,,,,,,,,4855.67 ,,,,,,,
2016-03-15,,39000.00 ,9700.00 ,22500.00 ,23500.00 ,,,,,8300.00 ,8300.00 ,,,,9500.00 ,,,,,,,,,,4839.15 ,,,,,,,
2016-03-16,,39000.00 ,9700.00 ,22500.00 ,23500.00 ,,,,,8300.00 ,8300.00 ,,,,9500.00 ,,,,,,,,,,4815.54 ,,,,,,,
2016-03-17,,39000.00 ,9700.00 ,22500.00 ,23500.00 ,,,,,8300.00 ,8300.00 ,,,,9500.00 ,,,,,,,,,,5003.19 ,,,,,,,
2016-03-18,,39000.00 ,9900.00 ,22500.00 ,23500.00 ,,,,12350.00 ,8300.00 ,8300.00 ,,,,9500.00 ,106.01 ,106.27 ,,,102.66 ,,,,,5209.23 ,,,,,,,
2016-03-20,10045.80 ,39000.00 ,,22500.00 ,23500.00 ,,,,,,,,8764.20 ,,,,,,,,,,,,,,,,,,,
2016-03-21,,,9900.00 ,,,,,,,8300.00 ,8300.00 ,,,,9500.00 ,,,,,,,,,,5364.33 ,,,,,,,
2016-03-22,,39000.00 ,9900.00 ,22500.00 ,23500.00 ,,,,,8300.00 ,8300.00 ,,,,9500.00 ,,,,,,,,,,5388.83 ,,,,,,,
2016-03-23,,39000.00 ,9900.00 ,22500.00 ,23250.00 ,,,,,8300.00 ,8300.00 ,,,,9500.00 ,,,,,,,,,,5418.31 ,,,,,,,
2016-03-24,,39000.00 ,9900.00 ,22500.00 ,23166.67 ,,,,,8300.00 ,8300.00 ,,,,9500.00 ,,,,,,,,,,5341.51 ,,,,,,,
2016-03-25,,39000.00 ,9900.00 ,22500.00 ,23125.00 ,,,,12275.00 ,8300.00 ,8300.00 ,,,,9500.00 ,106.01 ,106.27 ,,,102.66 ,,,,,5363.54 ,,,,,,,
2016-03-27,,39000.00 ,,22500.00 ,23100.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-28,,,9900.00 ,,,,,,,8300.00 ,8300.00 ,,,,9500.00 ,,,,,,,,,,5362.74 ,,,,,,,
2016-03-29,,39000.00 ,9900.00 ,22500.00 ,23000.00 ,,,,,8300.00 ,8300.00 ,,,,9500.00 ,,,,,,,,,,5275.84 ,,,,,,,
2016-03-30,,39000.00 ,9900.00 ,22500.00 ,23000.00 ,,,,,8300.00 ,8300.00 ,,,,9500.00 ,,,,,,,,,,5514.91 ,,,,,,,
2016-03-31,10050.30 ,39000.00 ,9900.00 ,22500.00 ,23000.00 ,,24.00 ,29.00 ,,8300.00 ,8300.00 ,2962.90 ,8681.30 ,161.50 ,9500.00 ,,,298.67 ,1577.25 ,,420732.00 ,8208.56 ,255.40 ,4.10 ,5514.75 ,8.40 ,,313.20 ,358.79 ,-23.30 ,827.77 ,4343.43 
2016-04-01,,39000.00 ,10200.00 ,22500.00 ,23000.00 ,,,,12069.00 ,8300.00 ,8300.00 ,,,,9500.00 ,106.01 ,106.27 ,,,102.66 ,,,,,5487.41 ,,,,,,,
2016-04-03,,39000.00 ,,22500.00 ,23000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-04,,,,,,,,,,,,,,,9500.00 ,,,,,,,,,,,,,,,,,
2016-04-05,,,10200.00 ,,,,,,,8300.00 ,8300.00 ,,,,9500.00 ,,,,,,,,,,5634.14 ,,,,,,,
2016-04-06,,39000.00 ,10700.00 ,22500.00 ,23000.00 ,,,,,8300.00 ,8300.00 ,,,,9500.00 ,,,,,,,,,,5652.46 ,,,,,,,
2016-04-07,,39000.00 ,10700.00 ,22500.00 ,23000.00 ,,,,,8300.00 ,8300.00 ,,,,9500.00 ,,,,,,,,,,5551.02 ,,,,,,,
2016-04-08,,39000.00 ,10700.00 ,22500.00 ,23000.00 ,,,,12231.00 ,8300.00 ,8300.00 ,,,,9500.00 ,106.01 ,106.27 ,,,102.66 ,,,,,5477.38 ,,,,,,,
2016-04-09,,,,,,,,,,,,,,,9500.00 ,,,,,,,,,,,,,,,,,
2016-04-10,10481.00 ,39000.00 ,,22500.00 ,23000.00 ,,,,,,,,8555.00 ,,9500.00 ,,,,,,,,,,,,,,,,,
2016-04-11,,,10700.00 ,,,,,,,8300.00 ,8300.00 ,,,,9500.00 ,,,,,,,,,,5582.34 ,,,,,,,
2016-04-12,,39000.00 ,11200.00 ,22500.00 ,23000.00 ,,,,,8300.00 ,8300.00 ,,,,9500.00 ,,,,,,,,,,5541.51 ,,,,,,,
2016-04-13,,39000.00 ,11500.00 ,22500.00 ,23000.00 ,,,,,8300.00 ,8300.00 ,,,,9500.00 ,,,,,,,,,,5596.45 ,,,,,,,
2016-04-14,,39000.00 ,11500.00 ,22500.00 ,23000.00 ,,,,,8600.00 ,8700.00 ,,,,9500.00 ,,,,,,,,,,5707.23 ,,,,,,,
2016-04-15,,39000.00 ,12200.00 ,22500.00 ,23000.00 ,,,,12788.00 ,8600.00 ,8700.00 ,,,,9500.00 ,106.01 ,106.27 ,,,102.48 ,,,,,5710.18 ,,,,,,,
2016-04-16,,,,,,,,,,,,,,,9500.00 ,,,,,,,,,,,,,,,,,
2016-04-17,,39000.00 ,,22500.00 ,23000.00 ,,,,,,,,,,9500.00 ,,,,,,,,,,,,,,,,,
2016-04-18,,,12200.00 ,,,,,,,8600.00 ,8700.00 ,,,,9500.00 ,,,,,,,,,,5619.77 ,,,,,,,
2016-04-19,,39000.00 ,12200.00 ,22500.00 ,23000.00 ,,,,,8600.00 ,8700.00 ,,,,9500.00 ,,,,,,,,,,5625.39 ,,,,,,,
2016-04-20,11415.00 ,39000.00 ,12200.00 ,22500.00 ,23000.00 ,,,,,8600.00 ,8700.00 ,,8303.80 ,,9500.00 ,,,,,,,,,,5427.23 ,,,,,,,
2016-04-21,,39000.00 ,12200.00 ,22500.00 ,23000.00 ,,,,,8700.00 ,8700.00 ,,,,9500.00 ,,,,,,,,,,5400.84 ,,,,,,,
2016-04-22,,39000.00 ,12200.00 ,22500.00 ,23000.00 ,,,,13038.00 ,8700.00 ,8700.00 ,,,,9500.00 ,106.01 ,106.27 ,,,102.51 ,,,,,5460.49 ,,,,,,,
2016-04-23,,,,,,,,,,,,,,,9500.00 ,,,,,,,,,,,,,,,,,
2016-04-24,,39000.00 ,,22500.00 ,23000.00 ,,,,,,,,,,9500.00 ,,,,,,,,,,,,,,,,,
2016-04-25,,,12200.00 ,,,,,,,8700.00 ,8700.00 ,,,,9500.00 ,,,,,,,,,,5505.01 ,,,,,,,
2016-04-26,,39000.00 ,12200.00 ,22500.00 ,23000.00 ,,,,,8700.00 ,8700.00 ,,,,9500.00 ,,,,,,,,,,5596.14 ,,,,,,,
2016-04-27,,39000.00 ,12200.00 ,22750.00 ,23000.00 ,,,,,8700.00 ,8700.00 ,,,,9500.00 ,,,,,,,,,,5548.07 ,,,,,,,
2016-04-28,,39000.00 ,12200.00 ,22833.33 ,23000.00 ,,,,,8700.00 ,8700.00 ,,,,9500.00 ,,,,,,,,,,5528.49 ,,,,,,,
2016-04-29,,39000.00 ,12200.00 ,22875.00 ,23000.00 ,,,,13044.00 ,8700.00 ,8700.00 ,,,,9500.00 ,106.01 ,106.27 ,,,102.51 ,,,,,5515.05 ,,,,,,,
2016-04-30,11760.00 ,,,,,,21.00 ,29.00 ,,,,2265.51 ,8223.60 ,146.80 ,,,,233.20 ,2008.62 ,,599922.00 ,8172.82 ,220.20 ,4.70 ,,7.60 ,,314.10 ,357.59 ,-15.50 ,568.17 ,4963.71 
2016-05-01,,39000.00 ,,22900.00 ,23000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-02,,,12200.00 ,,,,,,,,,,,,9500.00 ,,,,,,,,,,,,,,,,,
2016-05-03,,,12200.00 ,,,,,,,8900.00 ,8900.00 ,,,,9500.00 ,,,,,,,,,,5684.64 ,,,,,,,
2016-05-04,,39000.00 ,12200.00 ,23000.00 ,23000.00 ,,,,,8900.00 ,8900.00 ,,,,9500.00 ,,,,,,,,,,5665.00 ,,,,,,,
2016-05-05,,39000.00 ,12200.00 ,23000.00 ,23000.00 ,,,,,8900.00 ,8900.00 ,,,,9500.00 ,,,,,,,,,,5709.67 ,,,,,,,
2016-05-06,,39000.00 ,12200.00 ,23000.00 ,23000.00 ,,,,13040.00 ,9200.00 ,9200.00 ,,,,9500.00 ,106.01 ,106.27 ,,,102.51 ,,,,,5447.99 ,,,,,,,
2016-05-08,,39000.00 ,,23000.00 ,23000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-09,,,12200.00 ,,,,,,,9200.00 ,9200.00 ,,,,9500.00 ,,,,,,,,,,5157.39 ,,,,,,,
2016-05-10,11539.20 ,39000.00 ,12200.00 ,23000.00 ,23000.00 ,,,,,9200.00 ,9200.00 ,,8158.30 ,,9500.00 ,,,,,,,,,,5131.76 ,,,,,,,
2016-05-11,,39000.00 ,12200.00 ,23000.00 ,23000.00 ,,,,,9200.00 ,9200.00 ,,,,9500.00 ,,,,,,,,,,5036.29 ,,,,,,,
2016-05-12,,39000.00 ,11900.00 ,23000.00 ,23000.00 ,,,,,9200.00 ,9200.00 ,,,,9500.00 ,,,,,,,,,,4974.54 ,,,,,,,
2016-05-13,,39000.00 ,11900.00 ,23000.00 ,23000.00 ,,,,12631.00 ,9200.00 ,9200.00 ,,,,9500.00 ,106.01 ,106.27 ,,,102.51 ,,,,,5035.69 ,,,,,,,
2016-05-15,,39000.00 ,,23000.00 ,23000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-16,,,11900.00 ,,,,,,,9200.00 ,9200.00 ,,,,9500.00 ,,,,,,,,,,5175.36 ,,,,,,,
2016-05-17,,39000.00 ,11400.00 ,23000.00 ,23000.00 ,,,,,9200.00 ,9200.00 ,,,,9500.00 ,,,,,,,,,,5161.59 ,,,,,,,
2016-05-18,,39000.00 ,11400.00 ,23000.00 ,23000.00 ,,,,,9200.00 ,9200.00 ,,,,9500.00 ,,,,,,,,,,5038.74 ,,,,,,,
2016-05-19,,39000.00 ,11400.00 ,23000.00 ,23000.00 ,,,,,9200.00 ,9200.00 ,,,,9500.00 ,,,,,,,,,,5028.37 ,,,,,,,
2016-05-20,10959.10 ,39000.00 ,10900.00 ,23000.00 ,23000.00 ,,,,12331.00 ,8800.00 ,8900.00 ,,7900.60 ,,9500.00 ,106.01 ,106.27 ,,,102.51 ,,,,,5111.06 ,,,,,,,
2016-05-22,,39000.00 ,,23000.00 ,23000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-23,,,10900.00 ,,,,,,,8800.00 ,8900.00 ,,,,9500.00 ,,,,,,,,,,5184.19 ,,,,,,,
2016-05-24,,39000.00 ,10500.00 ,23000.00 ,23000.00 ,,,,,8800.00 ,8900.00 ,,,,9500.00 ,,,,,,,,,,5140.71 ,,,,,,,
2016-05-25,,39000.00 ,10500.00 ,23000.00 ,23000.00 ,,,,,8800.00 ,8900.00 ,,,,9500.00 ,,,,,,,,,,5114.57 ,,,,,,,
2016-05-26,,39000.00 ,10500.00 ,23000.00 ,23000.00 ,,,,,8800.00 ,8900.00 ,,,,9500.00 ,,,,,,,,,,5165.12 ,,,,,,,
2016-05-27,,39000.00 ,10500.00 ,23000.00 ,23000.00 ,,,,12025.00 ,8800.00 ,8900.00 ,,,,9500.00 ,106.01 ,106.27 ,,,102.51 ,,,,,5117.56 ,,,,,,,
2016-05-29,,39000.00 ,,23000.00 ,23000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-30,,,10500.00 ,,,,,,,8800.00 ,8900.00 ,,,,9500.00 ,,,,,,,,,,5096.56 ,,,,,,,
2016-05-31,10445.70 ,39000.00 ,10500.00 ,23000.00 ,23000.00 ,,19.00 ,27.00 ,,8800.00 ,8500.00 ,2086.97 ,7773.60 ,150.30 ,9500.00 ,,,211.62 ,2092.52 ,,801782.00 ,8675.39 ,208.70 ,5.40 ,5294.67 ,7.70 ,,326.70 ,320.97 ,-35.30 ,1048.02 ,5902.25 
2016-06-01,,39000.00 ,10500.00 ,23000.00 ,23000.00 ,,,,,8500.00 ,8500.00 ,,,,9500.00 ,,,,,,,,,,5295.96 ,,,,,,,
2016-06-02,,39000.00 ,10500.00 ,23000.00 ,23000.00 ,,,,,8500.00 ,8100.00 ,,,,9500.00 ,,,,,,,,,,5355.51 ,,,,,,,
2016-06-03,,39000.00 ,10500.00 ,23000.00 ,23000.00 ,,,,12000.00 ,8500.00 ,8100.00 ,,,,9500.00 ,106.01 ,106.27 ,,,102.51 ,,,,,5366.70 ,,,,,,,
2016-06-05,,39000.00 ,,23000.00 ,23000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-06,,,10500.00 ,,,,,,,8000.00 ,8100.00 ,,,,7800.00 ,,,,,,,,,,5383.22 ,,,,,,,
2016-06-07,,39000.00 ,9900.00 ,23000.00 ,23000.00 ,,,,,8000.00 ,8100.00 ,,,,7800.00 ,,,,,,,,,,5369.59 ,,,,,,,
2016-06-08,,39000.00 ,9900.00 ,23000.00 ,23000.00 ,,,,,7500.00 ,8100.00 ,,,,7800.00 ,,,,,,,,,,5332.47 ,,,,,,,
2016-06-09,,,,,,,,,,,,,,,7800.00 ,,,,,,,,,,,,,,,,,
2016-06-10,10525.80 ,,,,,,,,12057.00 ,,,,7785.80 ,,7800.00 ,,,,,,,,,,,,,,,,,
