指标名称,36城市服务价格:有线电视收费:有线电视收费,出口数量:彩色电视机(包括整套散件):当月值,出口金额:彩色电视机(包括整套散件):当月值,申万行业指数:有线电视网络,申万行业指数:广播电影电视,Wind行业指数:有线和卫星电视,耐用品采购订单指数:电视机:环比,价格:液晶显示器面板:21.5寸:LED:FHD,价格:液晶电视面板:32寸:Open Cell:WXGA,"平均价:液晶电视面板:50""W 1920x1080 50/60Hz Open-Cell","平均价:液晶电视面板:32""W 1366x768 50/60Hz Open-Cell","零售均价:液晶电视:32"" LED","零售均价:液晶电视:55"" LED",产量:彩色电视机:累计值,销量:彩色电视机:累计值,出货量:液晶电视面板:当月值,出货量:大尺寸面板:液晶电视:当月值,出口数量:电视机(包括整套散件):当月值,进口数量:电视显像管:当月值,进口数量:彩色显像管:当月值,进口数量:二极管及类似半导体器件:当月值,进口数量:集成电路:当月值,进口平均单价:电视、收音机及无线电讯设备的零附件:当月值,进口平均单价:电容器:当月值,进口平均单价:电阻器:当月值,创维数码:销量:电视机:当月值
2013-06-30,23.21 ,462.00 ,87671.50 ,,,,24.90 ,,,,,356.00 ,1203.00 ,6012.21 ,6108.60 ,19.80 ,18780.00 ,462.00 ,3.00 ,3.00 ,30347.00 ,20655.00 ,98517.33 ,97292.88 ,102667.35 ,607.00 
2013-07-01,,,,2511.60 ,3498.12 ,2613.97 ,,,,,,,,,,,,,,,,,,,,
2013-07-02,,,,2526.92 ,3526.45 ,2632.19 ,,,,,,,,,,,,,,,,,,,,
2013-07-03,,,,2567.15 ,3585.65 ,2639.78 ,,74.80 ,97.00 ,,,,,,,,,,,,,,,,,
2013-07-04,,,,2517.61 ,3543.10 ,2623.76 ,,,,,,,,,,,,,,,,,,,,
2013-07-05,,,,2495.71 ,3461.11 ,2556.43 ,,,,,97.00 ,,,,,,,,,,,,,,,
2013-07-08,,,,2432.67 ,3443.01 ,2491.16 ,,,,,,,,,,,,,,,,,,,,
2013-07-09,,,,2468.24 ,3469.22 ,2535.59 ,,,,,,,,,,,,,,,,,,,,
2013-07-10,,,,2525.11 ,3525.66 ,2602.92 ,,,,,,,,,,,,,,,,,,,,
2013-07-11,,,,2567.17 ,3535.45 ,2662.55 ,,,,,,,,,,,,,,,,,,,,
2013-07-12,,,,2591.61 ,3632.58 ,2670.71 ,,,,,,,,,,,,,,,,,,,,
2013-07-15,,,,2720.64 ,3677.85 ,2830.88 ,,,,,,,,,,,,,,,,,,,,
2013-07-16,,,,2737.27 ,3671.47 ,2850.42 ,,,,,,,,,,,,,,,,,,,,
2013-07-17,,,,2668.19 ,3755.47 ,2780.77 ,,,,,,,,,,,,,,,,,,,,
2013-07-18,,,,2779.84 ,3716.09 ,2874.93 ,,,,,,,,,,,,,,,,,,,,
2013-07-19,,,,2698.06 ,3662.69 ,2820.09 ,,74.70 ,95.00 ,257.00 ,94.00 ,,,,,,,,,,,,,,,
2013-07-22,,,,2757.29 ,3759.52 ,2876.05 ,,,,,,,,,,,,,,,,,,,,
2013-07-23,,,,2952.92 ,3793.83 ,3039.59 ,,,,,,,,,,,,,,,,,,,,
2013-07-24,,,,3048.78 ,4008.20 ,3134.48 ,,,,,,,,,,,,,,,,,,,,
2013-07-25,,,,2946.60 ,4097.94 ,3030.73 ,,,,,,,,,,,,,,,,,,,,
2013-07-26,,,,2963.49 ,4242.11 ,3029.47 ,,,,,,,,,,,,,,,,,,,,
2013-07-29,,,,2916.62 ,4324.40 ,3002.68 ,,,,,,,,,,,,,,,,,,,,
2013-07-30,,,,2795.91 ,4370.94 ,2886.79 ,,,,,,,,,,,,,,,,,,,,
2013-07-31,,466.00 ,85965.30 ,2857.56 ,4331.64 ,2946.12 ,11.70 ,,,,,357.00 ,1111.00 ,,,19.20 ,18255.00 ,466.00 ,5.00 ,5.00 ,33712.00 ,23560.00 ,103760.33 ,108179.88 ,102959.27 ,791.00 
2013-08-01,,,,2975.39 ,4574.31 ,3061.76 ,,,,,,,,,,,,,,,,,,,,
2013-08-02,,,,2979.80 ,4462.09 ,3079.98 ,,,,,,,,,,,,,,,,,,,,
2013-08-05,,,,2996.59 ,4471.35 ,3094.09 ,,74.40 ,93.00 ,255.00 ,94.00 ,,,,,,,,,,,,,,,
2013-08-06,,,,3026.82 ,4646.88 ,3120.73 ,,,,,,,,,,,,,,,,,,,,
2013-08-07,,,,2937.62 ,4489.86 ,3032.97 ,,,,,,,,,,,,,,,,,,,,
2013-08-08,,,,2902.50 ,4493.69 ,2994.08 ,,,,,,,,,,,,,,,,,,,,
2013-08-09,,,,2842.33 ,4427.03 ,2940.89 ,,,,,,,,,,,,,,,,,,,,
2013-08-12,,,,2809.93 ,4308.10 ,2913.33 ,,,,,,,,,,,,,,,,,,,,
2013-08-13,,,,2867.87 ,4329.35 ,2966.27 ,,,,,,,,,,,,,,,,,,,,
2013-08-14,,,,2915.11 ,4377.87 ,2999.77 ,,,,,,,,,,,,,,,,,,,,
2013-08-15,,,,2914.93 ,4331.16 ,3005.20 ,,,,,,,,,,,,,,,,,,,,
2013-08-16,,,,2828.40 ,4173.14 ,2926.33 ,,,,,,,,,,,,,,,,,,,,
2013-08-19,,,,2894.50 ,4326.27 ,2996.64 ,,74.00 ,92.00 ,,,,,,,,,,,,,,,,,
2013-08-20,,,,2883.02 ,4284.73 ,2984.04 ,,,,250.00 ,92.00 ,,,,,,,,,,,,,,,
2013-08-21,,,,2889.94 ,4297.67 ,3000.16 ,,,,,,,,,,,,,,,,,,,,
2013-08-22,,,,2960.03 ,4423.85 ,3065.04 ,,,,,,,,,,,,,,,,,,,,
2013-08-23,,,,3078.41 ,4740.42 ,3171.93 ,,,,,,,,,,,,,,,,,,,,
2013-08-26,,,,3107.48 ,4795.65 ,3183.54 ,,,,,,,,,,,,,,,,,,,,
2013-08-27,,,,3109.83 ,4988.00 ,3178.23 ,,,,,,,,,,,,,,,,,,,,
2013-08-28,,,,3177.78 ,4829.81 ,3217.95 ,,,,,,,,,,,,,,,,,,,,
2013-08-29,,,,3128.97 ,4890.18 ,3155.03 ,,,,,,,,,,,,,,,,,,,,
2013-08-30,,,,2861.98 ,4625.08 ,2909.87 ,,,,,,,,,,,,,,,,,,,,
2013-08-31,23.24 ,507.00 ,91070.30 ,,,,24.10 ,,,,,363.00 ,1094.00 ,,,19.60 ,19318.00 ,507.00 ,2.00 ,2.00 ,33201.00 ,22896.00 ,109410.73 ,128444.15 ,116947.08 ,957.00 
2013-09-02,,,,2907.16 ,4809.18 ,2930.83 ,,,,,,,,,,,,,,,,,,,,
2013-09-03,,,,2964.99 ,5040.73 ,2995.47 ,,,,,,,,,,,,,,,,,,,,
2013-09-04,,,,2931.03 ,5116.16 ,2965.32 ,,73.70 ,90.00 ,,,,,,,,,,,,,,,,,
2013-09-05,,,,3069.98 ,5473.13 ,3101.62 ,,,,248.00 ,91.00 ,,,,,,,,,,,,,,,
2013-09-06,,,,3107.21 ,5637.57 ,3145.26 ,,,,,,,,,,,,,,,,,,,,
2013-09-09,,,,3081.45 ,5566.93 ,3136.36 ,,,,,,,,,,,,,,,,,,,,
2013-09-10,,,,3132.19 ,5508.72 ,3199.28 ,,,,,,,,,,,,,,,,,,,,
2013-09-11,,,,2997.12 ,5182.60 ,3074.50 ,,,,,,,,,,,,,,,,,,,,
2013-09-12,,,,3074.24 ,5252.04 ,3127.51 ,,,,,,,,,,,,,,,,,,,,
2013-09-13,,,,3127.91 ,5674.78 ,3183.17 ,,,,,,,,,,,,,,,,,,,,
2013-09-16,,,,3249.15 ,5947.08 ,3298.28 ,,,,,,,,,,,,,,,,,,,,
2013-09-17,,,,3278.01 ,5941.95 ,3282.18 ,,,,,,,,,,,,,,,,,,,,
2013-09-18,,,,3499.22 ,6189.02 ,3524.83 ,,,,240.00 ,89.00 ,,,,,,,,,,,,,,,
2013-09-19,,,,,,,,73.30 ,88.00 ,,,,,,,,,,,,,,,,,
2013-09-23,,,,3695.72 ,6422.68 ,3710.54 ,,,,,,,,,,,,,,,,,,,,
2013-09-24,,,,3855.89 ,6223.56 ,3903.55 ,,,,,,,,,,,,,,,,,,,,
2013-09-25,,,,3823.03 ,6446.01 ,3848.07 ,,,,,,,,,,,,,,,,,,,,
2013-09-26,,,,3564.61 ,6243.30 ,3603.30 ,,,,,,,,,,,,,,,,,,,,
2013-09-27,,,,3718.59 ,6565.46 ,3758.86 ,,,,,,,,,,,,,,,,,,,,
2013-09-30,,621.00 ,112786.10 ,4037.14 ,7080.34 ,4057.49 ,34.20 ,,,,,354.00 ,1082.00 ,9759.01 ,9710.90 ,20.30 ,19576.00 ,621.00 ,5.00 ,5.00 ,34309.00 ,24306.00 ,130618.54 ,76482.36 ,101813.85 ,1179.00 
2013-10-04,,,,,,,,73.30 ,86.00 ,,,,,,,,,,,,,,,,,
2013-10-07,,,,,,,,,,235.00 ,88.00 ,,,,,,,,,,,,,,,
2013-10-08,,,,3962.21 ,6920.38 ,3962.68 ,,,,,,,,,,,,,,,,,,,,
2013-10-09,,,,3986.88 ,7009.60 ,3974.77 ,,,,,,,,,,,,,,,,,,,,
2013-10-10,,,,3817.60 ,6391.41 ,3793.82 ,,,,,,,,,,,,,,,,,,,,
2013-10-11,,,,3819.01 ,6093.19 ,3754.19 ,,,,,,,,,,,,,,,,,,,,
2013-10-14,,,,3849.07 ,6133.60 ,3811.41 ,,,,,,,,,,,,,,,,,,,,
2013-10-15,,,,3824.02 ,6235.94 ,3792.02 ,,,,,,,,,,,,,,,,,,,,
2013-10-16,,,,3497.20 ,5698.14 ,3494.64 ,,,,,,,,,,,,,,,,,,,,
2013-10-17,,,,3444.78 ,5459.63 ,3467.66 ,,,,,,,,,,,,,,,,,,,,
2013-10-18,,,,3502.29 ,5492.59 ,3509.49 ,,,,,,,,,,,,,,,,,,,,
2013-10-21,,,,3637.36 ,5612.14 ,3656.86 ,,72.70 ,84.00 ,225.00 ,87.00 ,,,,,,,,,,,,,,,
2013-10-22,,,,3358.45 ,5124.19 ,3403.70 ,,,,,,,,,,,,,,,,,,,,
2013-10-23,,,,3304.00 ,5243.00 ,3339.11 ,,,,,,,,,,,,,,,,,,,,
2013-10-24,,,,3312.83 ,5188.37 ,3339.60 ,,,,,,,,,,,,,,,,,,,,
2013-10-25,,,,3251.31 ,5195.96 ,3272.35 ,,,,,,,,,,,,,,,,,,,,
2013-10-28,,,,3218.43 ,5153.58 ,3246.01 ,,,,,,,,,,,,,,,,,,,,
2013-10-29,,,,3220.33 ,5021.15 ,3253.66 ,,,,,,,,,,,,,,,,,,,,
2013-10-30,,,,3260.57 ,4898.19 ,3290.59 ,,,,,,,,,,,,,,,,,,,,
2013-10-31,23.24 ,726.00 ,129433.90 ,3150.12 ,4758.32 ,3194.66 ,-30.40 ,,,,,361.00 ,1108.00 ,,,20.20 ,19561.00 ,727.00 ,3.00 ,3.00 ,31514.00 ,22101.00 ,121765.81 ,98496.34 ,105472.05 ,820.00 
2013-11-01,,,,3117.52 ,4592.46 ,3170.15 ,,,,,,,,,,,,,,,,,,,,
2013-11-04,,,,3122.72 ,4607.90 ,3172.28 ,,72.50 ,83.00 ,,,,,,,,,,,,,,,,,
2013-11-05,,,,3223.61 ,4805.77 ,3261.10 ,,,,,,,,,,,,,,,,,,,,
2013-11-06,,,,3112.00 ,4601.02 ,3147.27 ,,,,222.00 ,86.00 ,,,,,,,,,,,,,,,
2013-11-07,,,,3088.94 ,4595.90 ,3114.81 ,,,,,,,,,,,,,,,,,,,,
2013-11-08,,,,3060.27 ,4581.70 ,3109.74 ,,,,,,,,,,,,,,,,,,,,
2013-11-11,,,,3029.66 ,4478.30 ,3088.31 ,,,,,,,,,,,,,,,,,,,,
2013-11-12,,,,3057.48 ,4677.73 ,3110.57 ,,,,,,,,,,,,,,,,,,,,
2013-11-13,,,,3044.46 ,4651.48 ,3087.24 ,,,,,,,,,,,,,,,,,,,,
2013-11-14,,,,3132.96 ,4977.14 ,3166.87 ,,,,,,,,,,,,,,,,,,,,
2013-11-15,,,,3260.99 ,5006.30 ,3302.65 ,,,,,,,,,,,,,,,,,,,,
2013-11-18,,,,3324.47 ,5077.59 ,3374.78 ,,,,,,,,,,,,,,,,,,,,
2013-11-19,,,,3385.52 ,5175.08 ,3455.49 ,,72.40 ,82.00 ,,,,,,,,,,,,,,,,,
2013-11-20,,,,3376.54 ,5236.64 ,3458.79 ,,,,213.00 ,85.00 ,,,,,,,,,,,,,,,
2013-11-21,,,,3387.66 ,5370.20 ,3461.78 ,,,,,,,,,,,,,,,,,,,,
2013-11-22,,,,3287.73 ,5337.10 ,3348.37 ,,,,,,,,,,,,,,,,,,,,
2013-11-25,,,,3243.53 ,5235.09 ,3320.76 ,,,,,,,,,,,,,,,,,,,,
2013-11-26,,,,3241.06 ,5050.41 ,3320.84 ,,,,,,,,,,,,,,,,,,,,
2013-11-27,,,,3367.79 ,5472.89 ,3443.77 ,,,,,,,,,,,,,,,,,,,,
2013-11-28,,,,3370.75 ,5508.88 ,3440.26 ,,,,,,,,,,,,,,,,,,,,
2013-11-29,,,,3448.74 ,5697.03 ,3502.06 ,,,,,,,,,,,,,,,,,,,,
2013-11-30,,641.00 ,112058.50 ,,,,16.20 ,,,,,352.00 ,1086.00 ,,,20.30 ,19573.00 ,642.00 ,3.00 ,3.00 ,32806.00 ,23124.00 ,129872.56 ,98285.85 ,109997.43 ,1120.00 
2013-12-02,,,,3220.69 ,5180.17 ,3215.54 ,,,,,,,,,,,,,,,,,,,,
2013-12-03,,,,3185.80 ,5099.31 ,3199.65 ,,,,,,,,,,,,,,,,,,,,
2013-12-04,,,,3230.01 ,4984.04 ,3246.70 ,,72.40 ,81.00 ,,,,,,,,,,,,,,,,,
2013-12-05,,,,3218.05 ,4781.73 ,3256.50 ,,,,210.00 ,85.00 ,,,,,,,,,,,,,,,
2013-12-06,,,,3283.72 ,4961.89 ,3266.33 ,,,,,,,,,,,,,,,,,,,,
2013-12-09,,,,3354.91 ,5316.13 ,3337.14 ,,,,,,,,,,,,,,,,,,,,
2013-12-10,,,,3361.39 ,5378.92 ,3349.95 ,,,,,,,,,,,,,,,,,,,,
2013-12-11,,,,3324.55 ,5503.98 ,3313.18 ,,,,,,,,,,,,,,,,,,,,
2013-12-12,,,,3380.11 ,5792.51 ,3368.50 ,,,,,,,,,,,,,,,,,,,,
2013-12-13,,,,3377.50 ,5671.20 ,3352.68 ,,,,,,,,,,,,,,,,,,,,
2013-12-16,,,,3316.65 ,5877.31 ,3291.04 ,,,,,,,,,,,,,,,,,,,,
2013-12-17,,,,3197.02 ,5778.30 ,3177.78 ,,,,,,,,,,,,,,,,,,,,
2013-12-18,,,,3147.58 ,5375.04 ,3148.03 ,,,,,,,,,,,,,,,,,,,,
2013-12-19,,,,3143.19 ,5259.87 ,3141.32 ,,72.40 ,81.00 ,,,,,,,,,,,,,,,,,
2013-12-20,,,,3096.02 ,5403.44 ,3093.40 ,,,,205.00 ,84.00 ,,,,,,,,,,,,,,,
2013-12-23,,,,3069.87 ,5051.97 ,3056.57 ,,,,,,,,,,,,,,,,,,,,
2013-12-24,,,,3058.90 ,5151.66 ,3040.15 ,,,,,,,,,,,,,,,,,,,,
2013-12-25,,,,3153.64 ,5308.85 ,3101.48 ,,,,,,,,,,,,,,,,,,,,
2013-12-26,,,,3053.09 ,5122.73 ,3008.75 ,,,,,,,,,,,,,,,,,,,,
2013-12-27,,,,3100.18 ,5137.31 ,3040.26 ,,,,,,,,,,,,,,,,,,,,
2013-12-30,,,,3151.20 ,5195.46 ,3105.21 ,,,,,,,,,,,,,,,,,,,,
2013-12-31,23.24 ,570.00 ,103008.60 ,3146.11 ,5200.78 ,3110.90 ,19.20 ,,,,,322.00 ,978.00 ,14026.95 ,13958.10 ,20.30 ,19734.00 ,570.00 ,2.00 ,2.00 ,32772.00 ,22052.00 ,113990.45 ,107586.90 ,111984.26 ,1318.00 
2014-01-02,,,,3150.26 ,5309.17 ,3125.95 ,,,,,,,,,,,,,,,,,,,,
2014-01-03,,,,3151.14 ,5440.46 ,3122.93 ,,,,,,,,,,,,,,,,,,,,
2014-01-06,,,,3064.07 ,5215.80 ,3065.25 ,,72.40 ,80.00 ,205.00 ,82.00 ,,,,,,,,,,,,,,,
2014-01-07,,,,3178.64 ,5334.57 ,3196.25 ,,,,,,,,,,,,,,,,,,,,
2014-01-08,,,,3289.56 ,5663.80 ,3299.82 ,,,,,,,,,,,,,,,,,,,,
2014-01-09,,,,3252.78 ,5560.81 ,3255.86 ,,,,,,,,,,,,,,,,,,,,
2014-01-10,,,,3140.77 ,5566.86 ,3160.53 ,,,,,,,,,,,,,,,,,,,,
2014-01-13,,,,3110.12 ,5699.25 ,3155.54 ,,,,,,,,,,,,,,,,,,,,
2014-01-14,,,,3202.96 ,5725.83 ,3250.35 ,,,,,,,,,,,,,,,,,,,,
2014-01-15,,,,3226.42 ,5766.41 ,3268.75 ,,,,,,,,,,,,,,,,,,,,
2014-01-16,,,,3163.14 ,5638.55 ,3215.94 ,,,,,,,,,,,,,,,,,,,,
2014-01-17,,,,3128.35 ,5740.12 ,3174.15 ,,,,,,,,,,,,,,,,,,,,
2014-01-20,,,,3063.45 ,5581.25 ,3115.02 ,,72.60 ,79.00 ,200.00 ,94.00 ,,,,,,,,,,,,,,,
2014-01-21,,,,3202.47 ,5927.46 ,3255.34 ,,,,,,,,,,,,,,,,,,,,
2014-01-22,,,,3270.49 ,5951.27 ,3324.81 ,,,,,,,,,,,,,,,,,,,,
2014-01-23,,,,3402.66 ,6095.48 ,3452.59 ,,,,,,,,,,,,,,,,,,,,
2014-01-24,,,,3374.21 ,6060.63 ,3415.86 ,,,,,,,,,,,,,,,,,,,,
2014-01-27,,,,3339.45 ,5993.33 ,3390.32 ,,,,,,,,,,,,,,,,,,,,
2014-01-28,,,,3273.34 ,6021.80 ,3323.06 ,,,,,,,,,,,,,,,,,,,,
2014-01-29,,,,3377.45 ,6010.52 ,3427.61 ,,,,,,,,,,,,,,,,,,,,
2014-01-30,,,,3414.34 ,6086.80 ,3476.78 ,,,,,,,,,,,,,,,,,,,,
2014-01-31,23.24 ,638.84 ,111136.36 ,,,,-9.00 ,,,,,336.00 ,985.00 ,,,18.20 ,17418.00 ,638.84 ,3.55 ,3.55 ,32368.00 ,21006.72 ,105940.31 ,136146.07 ,113809.97 ,1229.00 
2014-02-05,,,,,,,,,,199.00 ,94.00 ,,,,,,,,,,,,,,,
2014-02-06,,,,,,,,72.80 ,79.00 ,,,,,,,,,,,,,,,,,
2014-02-07,,,,3574.13 ,6074.89 ,3649.11 ,,,,,,,,,,,,,,,,,,,,
2014-02-10,,,,3655.27 ,6051.84 ,3731.01 ,,,,,,,,,,,,,,,,,,,,
2014-02-11,,,,3613.74 ,5862.95 ,3696.12 ,,,,,,,,,,,,,,,,,,,,
2014-02-12,,,,3682.99 ,5838.12 ,3781.85 ,,,,,,,,,,,,,,,,,,,,
2014-02-13,,,,3518.73 ,5549.37 ,3616.47 ,,,,,,,,,,,,,,,,,,,,
2014-02-14,,,,3698.34 ,5606.53 ,3806.02 ,,,,,,,,,,,,,,,,,,,,
2014-02-17,,,,3674.76 ,5711.53 ,3785.61 ,,,,,,,,,,,,,,,,,,,,
2014-02-18,,,,3741.90 ,5562.78 ,3859.79 ,,,,,,,,,,,,,,,,,,,,
2014-02-19,,,,3706.48 ,5558.55 ,3831.43 ,,73.10 ,77.00 ,,,,,,,,,,,,,,,,,
2014-02-20,,,,3647.78 ,5504.83 ,3744.44 ,,,,195.00 ,78.00 ,,,,,,,,,,,,,,,
2014-02-21,,,,3604.89 ,5486.54 ,3703.33 ,,,,,,,,,,,,,,,,,,,,
2014-02-24,,,,3579.16 ,5520.54 ,3662.18 ,,,,,,,,,,,,,,,,,,,,
2014-02-25,,,,3423.38 ,5539.36 ,3480.80 ,,,,,,,,,,,,,,,,,,,,
2014-02-26,,,,3288.62 ,5370.50 ,3371.01 ,,,,,,,,,,,,,,,,,,,,
2014-02-27,,,,3140.09 ,5036.97 ,3203.48 ,,,,,,,,,,,,,,,,,,,,
2014-02-28,23.24 ,356.00 ,65243.39 ,3208.31 ,5016.91 ,3307.74 ,-47.60 ,,,,,274.00 ,755.00 ,,,17.50 ,17148.00 ,356.07 ,0.76 ,0.76 ,30020.84 ,17659.95 ,88324.83 ,111707.48 ,107582.87 ,420.00 
2014-03-03,,,,3305.73 ,5020.77 ,3405.66 ,,,,,,,,,,,,,,,,,,,,
2014-03-04,,,,3280.81 ,5079.54 ,3410.69 ,,73.10 ,76.00 ,,,,,,,,,,,,,,,,,
2014-03-05,,,,3263.91 ,5042.45 ,3366.36 ,,,,195.00 ,94.00 ,,,,,,,,,,,,,,,
2014-03-06,,,,3302.77 ,5156.62 ,3398.43 ,,,,,,,,,,,,,,,,,,,,
2014-03-07,,,,3234.74 ,5295.84 ,3319.58 ,,,,,,,,,,,,,,,,,,,,
2014-03-10,,,,3045.04 ,5106.89 ,3107.56 ,,,,,,,,,,,,,,,,,,,,
2014-03-11,,,,3053.62 ,5033.50 ,3133.53 ,,,,,,,,,,,,,,,,,,,,
2014-03-12,,,,3090.86 ,5076.43 ,3187.18 ,,,,,,,,,,,,,,,,,,,,
2014-03-13,,,,3157.39 ,5096.17 ,3258.18 ,,,,,,,,,,,,,,,,,,,,
2014-03-14,,,,3214.78 ,5162.25 ,3319.50 ,,,,,,,,,,,,,,,,,,,,
2014-03-17,,,,3290.75 ,5228.89 ,3401.39 ,,,,,,,,,,,,,,,,,,,,
2014-03-18,,,,3318.61 ,5360.87 ,3440.25 ,,,,,,,,,,,,,,,,,,,,
2014-03-19,,,,3305.70 ,5201.32 ,3455.50 ,,73.10 ,76.00 ,,,,,,,,,,,,,,,,,
2014-03-20,,,,3175.52 ,4929.07 ,3316.13 ,,,,190.00 ,94.00 ,,,,,,,,,,,,,,,
2014-03-21,,,,3259.59 ,4948.94 ,3421.74 ,,,,,,,,,,,,,,,,,,,,
2014-03-24,,,,3243.84 ,4836.48 ,3416.50 ,,,,,,,,,,,,,,,,,,,,
2014-03-25,,,,3241.23 ,4872.17 ,3396.59 ,,,,,,,,,,,,,,,,,,,,
2014-03-26,,,,3247.38 ,4986.71 ,3398.02 ,,,,,,,,,,,,,,,,,,,,
2014-03-27,,,,3216.44 ,4743.41 ,3379.09 ,,,,,,,,,,,,,,,,,,,,
2014-03-28,,,,3135.76 ,4597.39 ,3171.43 ,,,,,,,,,,,,,,,,,,,,
2014-03-31,23.24 ,573.08 ,104171.42 ,3018.41 ,4610.44 ,3041.48 ,16.00 ,,,,,276.00 ,784.00 ,3132.10 ,3148.10 ,21.60 ,20994.00 ,573.46 ,2.84 ,2.84 ,37337.56 ,21762.66 ,116805.13 ,123467.47 ,113473.40 ,845.00 
2014-04-01,,,,3045.71 ,4685.25 ,3074.05 ,,,,,,,,,,,,,,,,,,,,
2014-04-02,,,,3007.32 ,4660.85 ,3036.59 ,,73.10 ,77.00 ,,,,,,,,,,,,,,,,,
2014-04-03,,,,3002.42 ,4704.24 ,3025.18 ,,,,,,,,,,,,,,,,,,,,
2014-04-04,,,,3035.76 ,4850.67 ,3061.72 ,,,,,,,,,,,,,,,,,,,,
2014-04-07,,,,,,,,,,189.00 ,93.00 ,,,,,,,,,,,,,,,
2014-04-08,,,,3084.52 ,4858.87 ,3109.31 ,,,,,,,,,,,,,,,,,,,,
2014-04-09,,,,3204.53 ,4900.50 ,3234.23 ,,,,,,,,,,,,,,,,,,,,
2014-04-10,,,,3248.49 ,4906.12 ,3277.40 ,,,,,,,,,,,,,,,,,,,,
2014-04-11,,,,3306.70 ,4854.14 ,3334.99 ,,,,,,,,,,,,,,,,,,,,
2014-04-14,,,,3368.28 ,4904.50 ,3420.73 ,,,,,,,,,,,,,,,,,,,,
2014-04-15,,,,3278.30 ,4846.79 ,3334.50 ,,,,,,,,,,,,,,,,,,,,
2014-04-16,,,,3321.78 ,4847.31 ,3373.05 ,,,,,,,,,,,,,,,,,,,,
2014-04-17,,,,3338.21 ,4856.21 ,3367.27 ,,,,,,,,,,,,,,,,,,,,
2014-04-18,,,,3356.23 ,4871.88 ,3399.68 ,,,,,,,,,,,,,,,,,,,,
2014-04-21,,,,3336.47 ,4806.75 ,3364.03 ,,73.30 ,78.00 ,,80.00 ,,,,,,,,,,,,,,,
2014-04-22,,,,3375.20 ,4741.74 ,3400.71 ,,,,,,,,,,,,,,,,,,,,
2014-04-23,,,,3297.36 ,4684.98 ,3292.74 ,,,,,,,,,,,,,,,,,,,,
2014-04-24,,,,3279.65 ,4700.96 ,3274.91 ,,,,,,,,,,,,,,,,,,,,
2014-04-25,,,,3244.93 ,4623.39 ,3242.15 ,,,,,,,,,,,,,,,,,,,,
2014-04-28,,,,3131.15 ,4474.21 ,3117.10 ,,,,,,,,,,,,,,,,,,,,
2014-04-29,,,,3194.78 ,4545.60 ,3190.37 ,,,,,,,,,,,,,,,,,,,,
2014-04-30,23.24 ,688.59 ,117114.59 ,3197.69 ,4634.78 ,3191.37 ,14.20 ,,,,,265.00 ,710.00 ,,,20.90 ,20518.00 ,688.92 ,1.28 ,1.28 ,40620.17 ,23886.85 ,106997.43 ,133517.96 ,114518.02 ,897.00 
2014-05-05,,,,3197.06 ,4682.37 ,3185.09 ,,73.40 ,79.00 ,,80.00 ,,,,,,,,,,,,,,,
2014-05-06,,,,3191.75 ,4714.64 ,3177.33 ,,,,,,,,,,,,,,,,,,,,
2014-05-07,,,,3140.84 ,4566.95 ,3128.93 ,,,,,,,,,,,,,,,,,,,,
2014-05-08,,,,3173.12 ,4552.58 ,3157.10 ,,,,,,,,,,,,,,,,,,,,
2014-05-09,,,,3115.78 ,4549.73 ,3097.71 ,,,,,,,,,,,,,,,,,,,,
2014-05-12,,,,3179.55 ,4625.63 ,3166.92 ,,,,,,,,,,,,,,,,,,,,
2014-05-13,,,,3205.19 ,4628.27 ,3193.00 ,,,,,,,,,,,,,,,,,,,,
2014-05-14,,,,3176.01 ,4601.36 ,3157.04 ,,,,,,,,,,,,,,,,,,,,
2014-05-15,,,,3110.74 ,4561.69 ,3091.92 ,,,,,,,,,,,,,,,,,,,,
2014-05-16,,,,3122.85 ,4460.55 ,3093.43 ,,,,,,,,,,,,,,,,,,,,
2014-05-19,,,,3109.51 ,4488.61 ,3079.22 ,,73.80 ,80.00 ,,,,,,,,,,,,,,,,,
2014-05-20,,,,3115.01 ,4518.20 ,3077.75 ,,,,,82.00 ,,,,,,,,,,,,,,,
2014-05-21,,,,3118.21 ,4566.71 ,3071.54 ,,,,,,,,,,,,,,,,,,,,
2014-05-22,,,,3092.45 ,4594.96 ,3050.29 ,,,,,,,,,,,,,,,,,,,,
2014-05-23,,,,3116.14 ,4699.39 ,3069.47 ,,,,,,,,,,,,,,,,,,,,
2014-05-26,,,,3150.86 ,4805.89 ,3101.70 ,,,,,,,,,,,,,,,,,,,,
2014-05-27,,,,3122.70 ,4750.45 ,3074.73 ,,,,,,,,,,,,,,,,,,,,
2014-05-28,,,,3157.60 ,4848.54 ,3115.44 ,,,,,,,,,,,,,,,,,,,,
2014-05-29,,,,3108.43 ,4738.20 ,3071.94 ,,,,,,,,,,,,,,,,,,,,
2014-05-30,,,,3104.18 ,4732.63 ,3068.30 ,,,,,,,,,,,,,,,,,,,,
2014-05-31,23.35 ,645.95 ,110423.04 ,,,,-17.20 ,,,,,265.00 ,717.00 ,,,21.60 ,20817.00 ,646.12 ,1.45 ,1.45 ,40417.01 ,22994.54 ,113337.31 ,127377.34 ,112323.34 ,759.00 
2014-06-03,,,,3118.93 ,4884.75 ,3078.94 ,,,,,,,,,,,,,,,,,,,,
2014-06-04,,,,3154.20 ,4944.74 ,3150.98 ,,73.90 ,82.00 ,,,,,,,,,,,,,,,,,
